clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Chloe has x clay pots. Their art class breaks y clay pots. How many clay pots does Chloe have now?,x,Questions take 42 minutes each. How long for 6 questions?,252,36,x,y,42,6
Chloe has x clay pots. Their art class breaks y clay pots. How many clay pots does Chloe have now?,x,Questions take 20 minutes each. How long for 4 questions?,80,16,x,y,20,4
Mia has x storybooks. The library recalls y storybooks. How many storybooks does Mia have now?,x,Each gene editor modifies 50 base pairs per second. How many edits in 25 seconds?,1250,25,x,y,50,25
Mia has x storybooks. The library recalls y storybooks. How many storybooks does Mia have now?,x,Each gene editor modifies 24 base pairs per second. How many edits in 3 seconds?,72,21,x,y,24,3
Chloe owns x comic books. A friend borrows y comic books. How many comic books does Chloe have now?,x,Each sculpture requires 22 pounds of clay. How much clay is needed to make 22 sculptures?,484,0,x,y,22,22
Chloe owns x comic books. A friend borrows y comic books. How many comic books does Chloe have now?,x,Each sculpture requires 36 pounds of clay. How much clay is needed to make 18 sculptures?,648,18,x,y,36,18
Olivia collects x magazines. Their subscription expires for y magazines. How many magazines does Olivia have now?,x,Cookies require 45 chips per cookie. How many chips for 3 cookies?,135,42,x,y,45,3
Olivia collects x magazines. Their subscription expires for y magazines. How many magazines does Olivia have now?,x,Cookies require 16 chips per cookie. How many chips for 2 cookies?,32,14,x,y,16,2
Daniel has x picture books. Their relative asks for y picture books back. How many picture books does Daniel have now?,x,Each of 10 boxes contains 10 pencils. What is the total count?,100,0,x,y,10,10
Daniel has x picture books. Their relative asks for y picture books back. How many picture books does Daniel have now?,x,Each of 49 boxes contains 7 pencils. What is the total count?,343,42,x,y,49,7
Harper reads x chapter books. Their school collects y chapter books for inventory. How many chapter books does Harper have now?,x,Each project pays $49. What's the income from 7 projects?,343,42,x,y,49,7
Harper reads x chapter books. Their school collects y chapter books for inventory. How many chapter books does Harper have now?,x,Each project pays $3. What's the income from 3 projects?,9,0,x,y,3,3
Henry has x t-shirts. Their laundry loses y t-shirts. How many t-shirts does Henry have now?,x,Each hologram projector uses 10 teraflops. How much processing power for 5 projectors?,50,5,x,y,10,5
Henry has x t-shirts. Their laundry loses y t-shirts. How many t-shirts does Henry have now?,x,Each hologram projector uses 7 teraflops. How much processing power for 7 projectors?,49,0,x,y,7,7
Matthew owns x pairs of socks. Their washing machine ruins y pairs of socks. How many pairs of socks does Matthew have now?,x,Each bicycle wheel requires 44 spokes. How many spokes are needed for 44 wheels?,1936,0,x,y,44,44
Matthew owns x pairs of socks. Their washing machine ruins y pairs of socks. How many pairs of socks does Matthew have now?,x,Each bicycle wheel requires 28 spokes. How many spokes are needed for 14 wheels?,392,14,x,y,28,14
Grace has x hats. Their collection decreases by y hats. How many hats does Grace have now?,x,The toll booth processes 16 cars per minute. How many cars can pass in 16 minutes?,256,0,x,y,16,16
Grace has x hats. Their collection decreases by y hats. How many hats does Grace have now?,x,The toll booth processes 48 cars per minute. How many cars can pass in 16 minutes?,768,32,x,y,48,16
Nathan wears x jackets. Their closet donates y jackets. How many jackets does Nathan have now?,x,Each candy bag costs $42. How much for 6 bags?,252,36,x,y,42,6
Nathan wears x jackets. Their closet donates y jackets. How many jackets does Nathan have now?,x,Each candy bag costs $21. How much for 21 bags?,441,0,x,y,21,21
Isla has x pairs of shoes. Their family replaces y old pairs of shoes. How many pairs of shoes does Isla have now?,x,A garden has 39 rows with 39 plants per row. How many plants total?,1521,0,x,y,39,39
Isla has x pairs of shoes. Their family replaces y old pairs of shoes. How many pairs of shoes does Isla have now?,x,A garden has 39 rows with 3 plants per row. How many plants total?,117,36,x,y,39,3
Chloe saves x coins. Their piggybank loses y coins. How many coins does Chloe have now?,x,Each airplane seat weighs 9 pounds. What is the total weight of 9 seats?,81,0,x,y,9,9
Chloe saves x coins. Their piggybank loses y coins. How many coins does Chloe have now?,x,Each airplane seat weighs 10 pounds. What is the total weight of 5 seats?,50,5,x,y,10,5
Nora has x keys on their keychain. They remove y keys. How many keys does Nora have now?,x,The ocean current moves 32 miles daily. How far will objects drift in 32 days?,1024,0,x,y,32,32
Nora has x keys on their keychain. They remove y keys. How many keys does Nora have now?,x,The ocean current moves 26 miles daily. How far will objects drift in 13 days?,338,13,x,y,26,13
James collects x bottle caps. Their friend takes y bottle caps for a project. How many bottle caps does James have now?,x,The submarine explores 46 square miles daily. How much area can it survey in 2 days?,92,44,x,y,46,2
James collects x bottle caps. Their friend takes y bottle caps for a project. How many bottle caps does James have now?,x,The submarine explores 18 square miles daily. How much area can it survey in 2 days?,36,16,x,y,18,2
Jacob has x photos in their album. They remove y photos. How many photos does Jacob have now?,x,Each software update takes 28 minutes. How long will 14 updates take?,392,14,x,y,28,14
Jacob has x photos in their album. They remove y photos. How many photos does Jacob have now?,x,Each software update takes 26 minutes. How long will 13 updates take?,338,13,x,y,26,13
Mia owns x video games. The store recalls y video games. How many video games does Mia have now?,x,The game loads 47 textures per second. How many textures in 47 seconds?,2209,0,x,y,47,47
Mia owns x video games. The store recalls y video games. How many video games does Mia have now?,x,The game loads 9 textures per second. How many textures in 3 seconds?,27,6,x,y,9,3
Henry has x minutes to complete a task. The timer shows y minutes have passed. What is the current remaining time?,x,The telescope captures 4 images per orbit. How many images in 4 orbits?,16,0,x,y,4,4
Henry has x minutes to complete a task. The timer shows y minutes have passed. What is the current remaining time?,x,The telescope captures 20 images per orbit. How many images in 4 orbits?,80,16,x,y,20,4
The concert starts in x minutes. Harper needs y minutes to get ready. What is the latest possible departure time?,x,The castle has 42 passages per tower. How many passages in 14 towers?,588,28,x,y,42,14
The concert starts in x minutes. Harper needs y minutes to get ready. What is the latest possible departure time?,x,The castle has 36 passages per tower. How many passages in 18 towers?,648,18,x,y,36,18
"Grace's meeting lasts x minutes. After y minutes, how much meeting time is left?",x,The sunflower grows 2 inches weekly. How tall will it be after 2 weeks?,4,0,x,y,2,2
"Grace's meeting lasts x minutes. After y minutes, how much meeting time is left?",x,The sunflower grows 27 inches weekly. How tall will it be after 27 weeks?,729,0,x,y,27,27
"The flight duration is x hours. After y hours in the air, how much longer until landing?",x,Henry has 39 bags with 3 apples in each. How many apples does Henry have total?,117,36,x,y,39,3
"The flight duration is x hours. After y hours in the air, how much longer until landing?",x,Henry has 42 bags with 21 apples in each. How many apples does Henry have total?,882,21,x,y,42,21
Henry practices piano for x minutes daily. Today they stopped after y minutes. How much practice was skipped?,x,Each tornado damages 30 structures. How many structures will 3 tornadoes affect?,90,27,x,y,30,3
Henry practices piano for x minutes daily. Today they stopped after y minutes. How much practice was skipped?,x,Each tornado damages 10 structures. How many structures will 2 tornadoes affect?,20,8,x,y,10,2
"Chloe's account shows x dollars. After a purchase of y dollars, what is the current balance?",x,Each coral reef supports 46 fish species. How many species might exist across 23 reefs?,1058,23,x,y,46,23
"Chloe's account shows x dollars. After a purchase of y dollars, what is the current balance?",x,Each coral reef supports 10 fish species. How many species might exist across 2 reefs?,20,8,x,y,10,2
The item costs y dollars. Nathan pays with x dollars. What is the amount to be returned?,x,Each serving requires 42 ounces. How much for 7 servings?,294,35,x,y,42,7
The item costs y dollars. Nathan pays with x dollars. What is the amount to be returned?,x,Each serving requires 45 ounces. How much for 15 servings?,675,30,x,y,45,15
Jack budgets x dollars for groceries. The receipt shows y dollars spent. How much remains in the budget?,x,Tasks take 44 minutes each. How long for 22 tasks?,968,22,x,y,44,22
Jack budgets x dollars for groceries. The receipt shows y dollars spent. How much remains in the budget?,x,Tasks take 21 minutes each. How long for 7 tasks?,147,14,x,y,21,7
The fundraiser goal is x dollars. Michael contributes y dollars. What is the remaining gap to the goal after the contribution?,x,Customers take 11 minutes each to serve. How long for 11 customers?,121,0,x,y,11,11
The fundraiser goal is x dollars. Michael contributes y dollars. What is the remaining gap to the goal after the contribution?,x,Customers take 36 minutes each to serve. How long for 36 customers?,1296,0,x,y,36,36
"Grace earns x dollars weekly. After y dollars in deductions, what is the take-home amount?",x,The beehive produces 48 ounces of honey daily. What will be the total production after 8 days?,384,40,x,y,48,8
"Grace earns x dollars weekly. After y dollars in deductions, what is the take-home amount?",x,The beehive produces 48 ounces of honey daily. What will be the total production after 24 days?,1152,24,x,y,48,24
The container holds x liters. Nathan pours out y liters. What is the remaining capacity?,x,The heatwave increases energy demand by 12 megawatts daily. How much extra power will be needed over 4 days?,48,8,x,y,12,4
The container holds x liters. Nathan pours out y liters. What is the remaining capacity?,x,The heatwave increases energy demand by 48 megawatts daily. How much extra power will be needed over 48 days?,2304,0,x,y,48,48
The rope measures x meters. Alexander cuts off y meters. What length remains?,x,A cyclist averages 30 miles every hour. How far in 30 hours?,900,0,x,y,30,30
The rope measures x meters. Alexander cuts off y meters. What length remains?,x,A cyclist averages 23 miles every hour. How far in 23 hours?,529,0,x,y,23,23
"The building is x feet tall. The top floor is removed, reducing height by y feet. What is the current height?",x,A recipe requires 30 cups of flour per batch. Benjamin makes 5 batches. How much flour?,150,25,x,y,30,5
"The building is x feet tall. The top floor is removed, reducing height by y feet. What is the current height?",x,A recipe requires 30 cups of flour per batch. Benjamin makes 30 batches. How much flour?,900,0,x,y,30,30
"The package weighs x kilograms. After removing y kilograms, what is the current weight?",x,A train travels 40 kilometers per hour. How far does it go in 40 hours?,1600,0,x,y,40,40
"The package weighs x kilograms. After removing y kilograms, what is the current weight?",x,A train travels 14 kilometers per hour. How far does it go in 7 hours?,98,7,x,y,14,7
The pool contains x gallons. James drains y gallons for cleaning. What volume remains?,x,The rocket burns 24 tons of fuel per minute. How much fuel will it use in 3 minutes?,72,21,x,y,24,3
The pool contains x gallons. James drains y gallons for cleaning. What volume remains?,x,The rocket burns 27 tons of fuel per minute. How much fuel will it use in 27 minutes?,729,0,x,y,27,27
"The store stocks x phones. By closing, y phones are sold. What is the remaining inventory?",x,Packets have 28 seeds each. How many seeds in 28 packets?,784,0,x,y,28,28
"The store stocks x phones. By closing, y phones are sold. What is the remaining inventory?",x,Packets have 46 seeds each. How many seeds in 46 packets?,2116,0,x,y,46,46
The warehouse has x boxes. Harper ships out y boxes. How many boxes remain stored?,x,Each lunar module carries 45 instruments. How many instruments can 15 modules carry?,675,30,x,y,45,15
The warehouse has x boxes. Harper ships out y boxes. How many boxes remain stored?,x,Each lunar module carries 48 instruments. How many instruments can 2 modules carry?,96,46,x,y,48,2
The library has x available books. Emma checks out y books. How many stay on shelves?,x,The caravan travels 14 miles daily. How far will it go in 14 days?,196,0,x,y,14,14
The library has x available books. Emma checks out y books. How many stay on shelves?,x,The caravan travels 48 miles daily. How far will it go in 2 days?,96,46,x,y,48,2
The bakery prepares x loaves. Customers purchase y loaves. How many loaves are left?,x,Innings average 28 runs each. How many runs in 28 innings?,784,0,x,y,28,28
The bakery prepares x loaves. Customers purchase y loaves. How many loaves are left?,x,Innings average 24 runs each. How many runs in 2 innings?,48,22,x,y,24,2
The farm has x chickens. Amelia sells y chickens at market. How many chickens remain?,x,Each asteroid sample weighs 27 grams. What is the total weight of 27 samples?,729,0,x,y,27,27
The farm has x chickens. Amelia sells y chickens at market. How many chickens remain?,x,Each asteroid sample weighs 42 grams. What is the total weight of 42 samples?,1764,0,x,y,42,42
The exam has x questions. Alexander answers y questions. How many questions remain?,x,The castle requires 28 stones per wall. How many stones for 7 walls?,196,21,x,y,28,7
The exam has x questions. Alexander answers y questions. How many questions remain?,x,The castle requires 2 stones per wall. How many stones for 2 walls?,4,0,x,y,2,2
The assignment requires x pages. Ethan writes y pages. How much more is needed?,x,A consultant charges $16 daily. What's the cost for 16 days?,256,0,x,y,16,16
The assignment requires x pages. Ethan writes y pages. How much more is needed?,x,A consultant charges $40 daily. What's the cost for 5 days?,200,35,x,y,40,5
The textbook has x chapters. Olivia studies y chapters. How many chapters remain?,x,Each oyster filters 39 gallons of water hourly. How much water will 13 oysters filter?,507,26,x,y,39,13
The textbook has x chapters. Olivia studies y chapters. How many chapters remain?,x,Each oyster filters 4 gallons of water hourly. How much water will 2 oysters filter?,8,2,x,y,4,2
The course offers x credit hours. Michael drops y credit hours. How many credits remain?,x,The dungeon has 18 traps per level. How many traps in 9 levels?,162,9,x,y,18,9
The course offers x credit hours. Michael drops y credit hours. How many credits remain?,x,The dungeon has 8 traps per level. How many traps in 2 levels?,16,6,x,y,8,2
The lab has x experiments. Mia completes y experiments. How many experiments remain?,x,The volcano erupts 48 tons of ash hourly. How much ash will be ejected in 2 hours?,96,46,x,y,48,2
The lab has x experiments. Mia completes y experiments. How many experiments remain?,x,The volcano erupts 39 tons of ash hourly. How much ash will be ejected in 39 hours?,1521,0,x,y,39,39
"The bus has x passengers. At the stop, y passengers exit. How many continue the ride?",x,The cargo ship loads 30 containers hourly. How many containers can it load in 10 hours?,300,20,x,y,30,10
"The bus has x passengers. At the stop, y passengers exit. How many continue the ride?",x,The cargo ship loads 8 containers hourly. How many containers can it load in 4 hours?,32,4,x,y,8,4
"The train makes x stops. After y stops, how many remain on the route?",x,Each exoskeleton lifts 26 kilograms. How much can 13 exoskeletons lift together?,338,13,x,y,26,13
"The train makes x stops. After y stops, how many remain on the route?",x,Each exoskeleton lifts 34 kilograms. How much can 2 exoskeletons lift together?,68,32,x,y,34,2
The plane has x empty seats. y standby passengers are accommodated. How many seats remain?,x,Each art class uses 37 paint tubes weekly. How many tubes are needed for 37 classes?,1369,0,x,y,37,37
The plane has x empty seats. y standby passengers are accommodated. How many seats remain?,x,Each art class uses 20 paint tubes weekly. How many tubes are needed for 2 classes?,40,18,x,y,20,2
The parking lot has x cars. y cars leave the lot. How many spaces are still occupied?,x,Harper reads 38 pages every hour for 2 hours. How many pages total?,76,36,x,y,38,2
The parking lot has x cars. y cars leave the lot. How many spaces are still occupied?,x,Harper reads 20 pages every hour for 20 hours. How many pages total?,400,0,x,y,20,20
The highway project needs x workers. y workers finish their shift. How many workers are needed?,x,Each spacewalk requires 38 hours of prep. How much prep time for 2 spacewalks?,76,36,x,y,38,2
The highway project needs x workers. y workers finish their shift. How many workers are needed?,x,Each spacewalk requires 28 hours of prep. How much prep time for 2 spacewalks?,56,26,x,y,28,2
The item originally costs x dollars. The discount reduces it by y dollars. What is the sale price?,x,The scribe copies 15 pages daily. How many pages in 3 days?,45,12,x,y,15,3
The item originally costs x dollars. The discount reduces it by y dollars. What is the sale price?,x,The scribe copies 8 pages daily. How many pages in 2 days?,16,6,x,y,8,2
Daniel brings x dollars to the store. They spend y dollars. What amount remains?,x,A team allows 22 goals per match. How many in 22 matches?,484,0,x,y,22,22
Daniel brings x dollars to the store. They spend y dollars. What amount remains?,x,A team allows 24 goals per match. How many in 12 matches?,288,12,x,y,24,12
The shopping list has x items. Henry crosses off y items. How many items remain?,x,Each crate holds 22 oranges. How many oranges in 2 crates?,44,20,x,y,22,2
The shopping list has x items. Henry crosses off y items. How many items remain?,x,Each crate holds 32 oranges. How many oranges in 8 crates?,256,24,x,y,32,8
The coupon saves x dollars. The fine print deducts y dollars from the savings. What is the net discount?,x,The ferry transports 11 vehicles per trip. How many vehicles can it carry in 11 trips?,121,0,x,y,11,11
The coupon saves x dollars. The fine print deducts y dollars from the savings. What is the net discount?,x,The ferry transports 33 vehicles per trip. How many vehicles can it carry in 33 trips?,1089,0,x,y,33,33
The loyalty card has x points. Grace redeems y points. How many points remain?,x,Each smartwatch tracks 46 health metrics. How many metrics for 2 watches?,92,44,x,y,46,2
The loyalty card has x points. Grace redeems y points. How many points remain?,x,Each smartwatch tracks 6 health metrics. How many metrics for 6 watches?,36,0,x,y,6,6
The recipe calls for x grams of flour. Alexander uses y grams. How much flour remains?,x,Overtime pays $48 per hour. How much for 24 overtime hours?,1152,24,x,y,48,24
The recipe calls for x grams of flour. Alexander uses y grams. How much flour remains?,x,Overtime pays $8 per hour. How much for 2 overtime hours?,16,6,x,y,8,2
"The oven needs x minutes to preheat. After y minutes, how much longer is needed?",x,Each Roman road segment is 40 miles long. How long is a road with 2 segments?,80,38,x,y,40,2
"The oven needs x minutes to preheat. After y minutes, how much longer is needed?",x,Each Roman road segment is 30 miles long. How long is a road with 30 segments?,900,0,x,y,30,30
The batch makes x cookies. Daniel eats y cookies. How many cookies remain?,x,A printer prints 44 pages every minute. How many pages in 22 minutes?,968,22,x,y,44,22
The batch makes x cookies. Daniel eats y cookies. How many cookies remain?,x,A printer prints 36 pages every minute. How many pages in 4 minutes?,144,32,x,y,36,4
"The stew requires x hours to cook. After y hours, how much cooking time remains?",x,A machine processes 27 items per hour. How many can it do in 3 hours?,81,24,x,y,27,3
