clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
"Chloe counts 45 birds in the morning. By afternoon, 35 more birds arrive. How many birds does Chloe see now?",80,The party found 7 coins distributed among 7 chests. What was the average per chest?,1,14,45,35,7,7
"Chloe counts 43 birds in the morning. By afternoon, 22 more birds arrive. How many birds does Chloe see now?",65,The party found 28 coins distributed among 2 chests. What was the average per chest?,14,30,43,22,28,2
"Olivia plants 34 flowers. After a week, 12 more flowers bloom. How many flowers does Olivia have now?",46,The fungal network covered 48 square feet across 8 colonies. What was the average size?,6,56,34,12,48,8
"Olivia plants 42 flowers. After a week, 20 more flowers bloom. How many flowers does Olivia have now?",62,The fungal network covered 24 square feet across 3 colonies. What was the average size?,8,27,42,20,24,3
Matthew catches 40 fireflies. Their jar attracts 13 more fireflies. How many fireflies does Matthew have now?,53,The theater used 40 yards of fabric for 40 seats. How much fabric per seat?,1,80,40,13,40,40
Matthew catches 50 fireflies. Their jar attracts 11 more fireflies. How many fireflies does Matthew have now?,61,The theater used 27 yards of fabric for 27 seats. How much fabric per seat?,1,54,50,11,27,27
Grace collects 40 acorns. Their friend finds 21 more acorns for them. How many acorns does Grace have now?,61,Researchers found 48 turtle eggs in 4 nests. What was the average eggs per nest?,12,52,40,21,48,4
Grace collects 9 acorns. Their friend finds 6 more acorns for them. How many acorns does Grace have now?,15,Researchers found 27 turtle eggs in 27 nests. What was the average eggs per nest?,1,54,9,6,27,27
Nathan bakes 5 cookies. Their sibling helps bake 2 more cookies. How many cookies does Nathan have now?,7,48 bowls used 48 liters total. What was the amount per bowl?,1,96,5,2,48,48
Nathan bakes 7 cookies. Their sibling helps bake 6 more cookies. How many cookies does Nathan have now?,13,34 bowls used 34 liters total. What was the amount per bowl?,1,68,7,6,34,34
Lily buys 10 donuts. The bakery throws in 3 extra donuts. How many donuts does Lily have now?,13,Reservoirs dropped 44 feet during 22 months of drought. What was the average monthly decline?,2,66,10,3,44,22
Lily buys 37 donuts. The bakery throws in 11 extra donuts. How many donuts does Lily have now?,48,Reservoirs dropped 13 feet during 13 months of drought. What was the average monthly decline?,1,26,37,11,13,13
Alexander makes 15 sandwiches. Their parent makes 9 additional sandwiches. How many sandwiches does Alexander have now?,24,5 cakes used 15 eggs total. How many eggs per cake?,3,20,15,9,15,5
Alexander makes 46 sandwiches. Their parent makes 13 additional sandwiches. How many sandwiches does Alexander have now?,59,19 cakes used 19 eggs total. How many eggs per cake?,1,38,46,13,19,19
Lucas has 44 candies in their bag. Their teacher gives them 42 more candies. How many candies does Lucas have now?,86,The tsunami moved 10 tons of debris through 10 waves. What was the average debris per wave?,1,20,44,42,10,10
Lucas has 35 candies in their bag. Their teacher gives them 29 more candies. How many candies does Lucas have now?,64,The tsunami moved 36 tons of debris through 3 waves. What was the average debris per wave?,12,39,35,29,36,3
Olivia buys 47 juice boxes. The store adds 41 bonus juice boxes. How many juice boxes does Olivia have now?,88,The reef grew 45 centimeters over 15 years. What was its average annual growth?,3,60,47,41,45,15
Olivia buys 23 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Olivia have now?,26,The reef grew 48 centimeters over 2 years. What was its average annual growth?,24,50,23,3,48,2
Michael has 44 baseballs. Their coach provides 32 more baseballs. How many baseballs does Michael have now?,76,The elevator ascended 15 kilometers over 15 days. What was its average daily climb?,1,30,44,32,15,15
Michael has 17 baseballs. Their coach provides 16 more baseballs. How many baseballs does Michael have now?,33,The elevator ascended 28 kilometers over 2 days. What was its average daily climb?,14,30,17,16,28,2
Zoe owns 8 tennis balls. The club gives them 1 new tennis balls. How many tennis balls does Zoe have now?,9,Zoe made 30 moves total across 3 puzzles. What was the average per puzzle?,10,33,8,1,30,3
Zoe owns 24 tennis balls. The club gives them 14 new tennis balls. How many tennis balls does Zoe have now?,38,Zoe made 19 moves total across 19 puzzles. What was the average per puzzle?,1,38,24,14,19,19
Mia has 48 basketballs. Their team receives 4 additional basketballs. How many basketballs does Mia have now?,52,The reactor produced 27 megawatts over 27 hours. What was its average hourly output?,1,54,48,4,27,27
Mia has 43 basketballs. Their team receives 7 additional basketballs. How many basketballs does Mia have now?,50,The reactor produced 20 megawatts over 20 hours. What was its average hourly output?,1,40,43,7,20,20
Emma brings 17 soccer balls to practice. The league contributes 7 more soccer balls. How many soccer balls does Emma have now?,24,A team scored 15 points over 3 games. What was their average?,5,18,17,7,15,3
Emma brings 30 soccer balls to practice. The league contributes 5 more soccer balls. How many soccer balls does Emma have now?,35,A team scored 44 points over 11 games. What was their average?,4,55,30,5,44,11
Mia has 31 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Mia have now?,39,Mia earned $18 by working 18 hours. What was the hourly pay?,1,36,31,8,18,18
Mia has 5 hockey pucks. Their teammate shares 1 more hockey pucks. How many hockey pucks does Mia have now?,6,Mia earned $46 by working 23 hours. What was the hourly pay?,2,69,5,1,46,23
William has 12 crayons. Their art set includes 7 more crayons. How many crayons does William have now?,19,A runner completed 2 km in 2 hours. What was the pace?,1,4,12,7,2,2
William has 15 crayons. Their art set includes 14 more crayons. How many crayons does William have now?,29,A runner completed 32 km in 2 hours. What was the pace?,16,34,15,14,32,2
Jacob owns 26 paintbrushes. Their teacher gives them 9 new paintbrushes. How many paintbrushes does Jacob have now?,35,Jacob spent $15 on 5 equally priced tickets. What was the price per ticket?,3,20,26,9,15,5
Jacob owns 29 paintbrushes. Their teacher gives them 23 new paintbrushes. How many paintbrushes does Jacob have now?,52,Jacob spent $30 on 10 equally priced tickets. What was the price per ticket?,3,40,29,23,30,10
Harper has 11 sketchbooks. Their parents buy them 4 more sketchbooks. How many sketchbooks does Harper have now?,15,Observers counted 25 meteors over 25 hours. What was the hourly rate?,1,50,11,4,25,25
Harper has 49 sketchbooks. Their parents buy them 21 more sketchbooks. How many sketchbooks does Harper have now?,70,Observers counted 12 meteors over 4 hours. What was the hourly rate?,3,16,49,21,12,4
Emma collects 34 colored pencils. A new set contains 11 more colored pencils. How many colored pencils does Emma have now?,45,42 cars are parked in 21 equal rows. How many cars per row?,2,63,34,11,42,21
Emma collects 40 colored pencils. A new set contains 5 more colored pencils. How many colored pencils does Emma have now?,45,45 cars are parked in 45 equal rows. How many cars per row?,1,90,40,5,45,45
Chloe has 9 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Chloe have now?,13,6 questions took 42 minutes altogether. What was the average time?,7,48,9,4,42,6
Chloe has 41 clay pots. Their art class makes 6 additional clay pots. How many clay pots does Chloe have now?,47,4 questions took 20 minutes altogether. What was the average time?,5,24,41,6,20,4
Mia has 38 storybooks. The library lends them 34 more storybooks. How many storybooks does Mia have now?,72,The gene editor made 50 edits over 25 seconds. What was its editing speed?,2,75,38,34,50,25
Mia has 27 storybooks. The library lends them 5 more storybooks. How many storybooks does Mia have now?,32,The gene editor made 24 edits over 3 seconds. What was its editing speed?,8,27,27,5,24,3
Chloe owns 31 comic books. A friend gives them 11 more comic books. How many comic books does Chloe have now?,42,Chloe used 22 pounds of clay for 22 sculptures. How much clay per sculpture?,1,44,31,11,22,22
Chloe owns 41 comic books. A friend gives them 37 more comic books. How many comic books does Chloe have now?,78,Chloe used 36 pounds of clay for 18 sculptures. How much clay per sculpture?,2,54,41,37,36,18
Olivia collects 24 magazines. Their subscription delivers 3 new magazines. How many magazines does Olivia have now?,27,3 cookies used 45 chips altogether. What's the average per cookie?,15,48,24,3,45,3
Olivia collects 20 magazines. Their subscription delivers 6 new magazines. How many magazines does Olivia have now?,26,2 cookies used 16 chips altogether. What's the average per cookie?,8,18,20,6,16,2
Daniel has 41 picture books. Their relative sends 34 more picture books. How many picture books does Daniel have now?,75,10 pencils are packaged equally in 10 boxes. How many in each box?,1,20,41,34,10,10
Daniel has 9 picture books. Their relative sends 2 more picture books. How many picture books does Daniel have now?,11,49 pencils are packaged equally in 7 boxes. How many in each box?,7,56,9,2,49,7
Harper reads 19 chapter books. Their school provides 10 additional chapter books. How many chapter books does Harper have now?,29,7 projects earned $49 total. What was the average per project?,7,56,19,10,49,7
Harper reads 47 chapter books. Their school provides 22 additional chapter books. How many chapter books does Harper have now?,69,3 projects earned $3 total. What was the average per project?,1,6,47,22,3,3
Henry has 18 t-shirts. Their laundry includes 17 more t-shirts. How many t-shirts does Henry have now?,35,The hologram system uses 10 teraflops total across 5 projectors. What's the average per projector?,2,15,18,17,10,5
Henry has 42 t-shirts. Their laundry includes 28 more t-shirts. How many t-shirts does Henry have now?,70,The hologram system uses 7 teraflops total across 7 projectors. What's the average per projector?,1,14,42,28,7,7
Matthew owns 37 pairs of socks. Their package contains 28 extra pairs of socks. How many pairs of socks does Matthew have now?,65,The shop used 44 spokes across 44 wheels. What was the average spokes per wheel?,1,88,37,28,44,44
Matthew owns 46 pairs of socks. Their package contains 10 extra pairs of socks. How many pairs of socks does Matthew have now?,56,The shop used 28 spokes across 14 wheels. What was the average spokes per wheel?,2,42,46,10,28,14
Grace has 11 hats. Their collection grows by 7 more hats. How many hats does Grace have now?,18,The booth processed 16 cars over 16 minutes. What was its average processing rate?,1,32,11,7,16,16
Grace has 21 hats. Their collection grows by 12 more hats. How many hats does Grace have now?,33,The booth processed 48 cars over 16 minutes. What was its average processing rate?,3,64,21,12,48,16
Nathan wears 24 jackets. Their closet stores 18 additional jackets. How many jackets does Nathan have now?,42,Nathan paid $42 for 6 candy bags. What was the per-bag price?,7,48,24,18,42,6
Nathan wears 49 jackets. Their closet stores 10 additional jackets. How many jackets does Nathan have now?,59,Nathan paid $21 for 21 candy bags. What was the per-bag price?,1,42,49,10,21,21
Isla has 13 pairs of shoes. Their family buys them 7 more pairs of shoes. How many pairs of shoes does Isla have now?,20,39 plants are arranged in 39 equal rows. How many plants per row?,1,78,13,7,39,39
Isla has 28 pairs of shoes. Their family buys them 26 more pairs of shoes. How many pairs of shoes does Isla have now?,54,39 plants are arranged in 3 equal rows. How many plants per row?,13,42,28,26,39,3
Chloe saves 19 coins. Their piggybank gains 6 more coins. How many coins does Chloe have now?,25,The cabin's 9 seats weigh 9 pounds total. What is the average seat weight?,1,18,19,6,9,9
Chloe saves 26 coins. Their piggybank gains 2 more coins. How many coins does Chloe have now?,28,The cabin's 5 seats weigh 10 pounds total. What is the average seat weight?,2,15,26,2,10,5
Nora has 14 keys on their keychain. They add 8 more keys. How many keys does Nora have now?,22,Driftwood traveled 32 miles over 32 days. What was the average daily movement?,1,64,14,8,32,32
Nora has 16 keys on their keychain. They add 4 more keys. How many keys does Nora have now?,20,Driftwood traveled 26 miles over 13 days. What was the average daily movement?,2,39,16,4,26,13
James collects 27 bottle caps. Their friend contributes 11 more bottle caps. How many bottle caps does James have now?,38,The submarine surveyed 46 square miles over 2 days. What was its average daily exploration?,23,48,27,11,46,2
James collects 43 bottle caps. Their friend contributes 33 more bottle caps. How many bottle caps does James have now?,76,The submarine surveyed 18 square miles over 2 days. What was its average daily exploration?,9,20,43,33,18,2
Jacob has 9 photos in their album. They print 5 more photos. How many photos does Jacob have now?,14,Installing 14 updates took 28 minutes total. What was the average time?,2,42,9,5,28,14
Jacob has 8 photos in their album. They print 5 more photos. How many photos does Jacob have now?,13,Installing 13 updates took 26 minutes total. What was the average time?,2,39,8,5,26,13
Mia owns 29 video games. The store delivers 20 new video games. How many video games does Mia have now?,49,The game loaded 47 textures over 47 seconds. What was the average loading speed?,1,94,29,20,47,47
Mia owns 26 video games. The store delivers 19 new video games. How many video games does Mia have now?,45,The game loaded 9 textures over 3 seconds. What was the average loading speed?,3,12,26,19,9,3
Henry has 25 minutes to complete a task. The supervisor grants 14 additional minutes. What is the new total time?,39,The telescope took 4 images during 4 orbits. What was its average imaging rate?,1,8,25,14,4,4
Henry has 44 minutes to complete a task. The supervisor grants 8 additional minutes. What is the new total time?,52,The telescope took 20 images during 4 orbits. What was its average imaging rate?,5,24,44,8,20,4
The concert starts in 21 minutes. Harper's commute takes 14 minutes longer than expected. What is the adjusted arrival time?,35,Explorers mapped 42 passages across 14 towers. What was the average per tower?,3,56,21,14,42,14
The concert starts in 46 minutes. Harper's commute takes 19 minutes longer than expected. What is the adjusted arrival time?,65,Explorers mapped 36 passages across 18 towers. What was the average per tower?,2,54,46,19,36,18
Grace's meeting lasts 26 minutes. The agenda extends it by 22 minutes. What is the new duration?,48,The sunflower grew 2 inches over 2 weeks. What was the average weekly growth?,1,4,26,22,2,2
Grace's meeting lasts 21 minutes. The agenda extends it by 10 minutes. What is the new duration?,31,The sunflower grew 27 inches over 27 weeks. What was the average weekly growth?,1,54,21,10,27,27
The flight duration is 39 hours. The pilot adds 21 hours due to weather. What is the new total flight time?,60,Henry has 39 apples to divide equally into 3 bags. How many apples go in each bag?,13,42,39,21,39,3
The flight duration is 30 hours. The pilot adds 22 hours due to weather. What is the new total flight time?,52,Henry has 42 apples to divide equally into 21 bags. How many apples go in each bag?,2,63,30,22,42,21
Henry practices piano for 49 minutes daily. Today they added 11 extra minutes. What was the total practice time?,60,The tornado outbreak damaged 30 structures across 3 tornadoes. What was the average damage per tornado?,10,33,49,11,30,3
Henry practices piano for 20 minutes daily. Today they added 17 extra minutes. What was the total practice time?,37,The tornado outbreak damaged 10 structures across 2 tornadoes. What was the average damage per tornado?,5,12,20,17,10,2
Chloe's account shows 14 dollars. A deposit of 3 dollars is added. What is the new balance?,17,Marine biologists documented 46 species among 23 reefs. What was the average per reef?,2,69,14,3,46,23
Chloe's account shows 31 dollars. A deposit of 14 dollars is added. What is the new balance?,45,Marine biologists documented 10 species among 2 reefs. What was the average per reef?,5,12,31,14,10,2
The item costs 14 dollars. The price increases by 12 dollars. What is the new cost?,26,7 servings used 42 ounces total. How much per serving?,6,49,14,12,42,7
The item costs 17 dollars. The price increases by 5 dollars. What is the new cost?,22,15 servings used 45 ounces total. How much per serving?,3,60,17,5,45,15
Jack budgets 50 dollars for groceries. An unexpected 7 dollar expense arises. What is the revised budget?,57,22 tasks took 44 minutes total. What was the average time per task?,2,66,50,7,44,22
Jack budgets 13 dollars for groceries. An unexpected 12 dollar expense arises. What is the revised budget?,25,7 tasks took 21 minutes total. What was the average time per task?,3,28,13,12,21,7
The fundraiser goal is 37 dollars. The target increases by 16 dollars. What is the new goal amount?,53,11 customers were served in 11 minutes. What was the average service time?,1,22,37,16,11,11
The fundraiser goal is 44 dollars. The target increases by 34 dollars. What is the new goal amount?,78,36 customers were served in 36 minutes. What was the average service time?,1,72,44,34,36,36
"Grace earns 41 dollars weekly. With 33 dollars in bonuses, what is the total compensation?",74,The hive produced 48 ounces of honey over 8 days. What was the average daily yield?,6,56,41,33,48,8
"Grace earns 37 dollars weekly. With 29 dollars in bonuses, what is the total compensation?",66,The hive produced 48 ounces of honey over 24 days. What was the average daily yield?,2,72,37,29,48,24
The container holds 42 liters. Nathan adds 18 more liters. What is the new volume?,60,Energy demand increased by 12 megawatts over 4 heatwave days. What was the average daily increase?,3,16,42,18,12,4
The container holds 42 liters. Nathan adds 16 more liters. What is the new volume?,58,Energy demand increased by 48 megawatts over 48 heatwave days. What was the average daily increase?,1,96,42,16,48,48
The rope measures 47 meters. Alexander attaches 19 more meters. What is the total length?,66,A cyclist rode 30 miles over 30 hours. What was the average speed?,1,60,47,19,30,30
The rope measures 36 meters. Alexander attaches 6 more meters. What is the total length?,42,A cyclist rode 23 miles over 23 hours. What was the average speed?,1,46,36,6,23,23
The building is 28 feet tall. The antenna adds 11 feet to its height. What is the new elevation?,39,Benjamin has 30 cups of flour to make 5 batches. How much per batch?,6,35,28,11,30,5
The building is 28 feet tall. The antenna adds 2 feet to its height. What is the new elevation?,30,Benjamin has 30 cups of flour to make 30 batches. How much per batch?,1,60,28,2,30,30
The package weighs 39 kilograms. Additional contents add 2 kilograms. What is the new weight?,41,A train went 40 km during 40 hours. What was its speed?,1,80,39,2,40,40
The package weighs 26 kilograms. Additional contents add 16 kilograms. What is the new weight?,42,A train went 14 km during 7 hours. What was its speed?,2,21,26,16,14,7
The pool contains 49 gallons. The hose adds 48 more gallons. What is the total volume?,97,The rocket used 24 tons of fuel over 3 minutes. What was its average burn rate?,8,27,49,48,24,3
The pool contains 33 gallons. The hose adds 15 more gallons. What is the total volume?,48,The rocket used 27 tons of fuel over 27 minutes. What was its average burn rate?,1,54,33,15,27,27
The store stocks 3 phones. A shipment adds 2 more phones. What is the new stock?,5,28 packets contain 28 seeds total. How many seeds per packet?,1,56,3,2,28,28
The store stocks 45 phones. A shipment adds 26 more phones. What is the new stock?,71,46 packets contain 46 seeds total. How many seeds per packet?,1,92,45,26,46,46
The warehouse has 44 boxes. A delivery brings 2 more boxes. What is the current count?,46,Scientists deployed 45 instruments across 15 modules. What was the average per module?,3,60,44,2,45,15
The warehouse has 31 boxes. A delivery brings 6 more boxes. What is the current count?,37,Scientists deployed 48 instruments across 2 modules. What was the average per module?,24,50,31,6,48,2
The library has 22 available books. New acquisitions add 7 books. What is the updated collection?,29,The caravan covered 14 miles in 14 days. What was its average daily distance?,1,28,22,7,14,14
The library has 19 available books. New acquisitions add 14 books. What is the updated collection?,33,The caravan covered 48 miles in 2 days. What was its average daily distance?,24,50,19,14,48,2
The bakery prepares 43 loaves. The afternoon batch makes 5 more loaves. What is the total production?,48,28 innings had 28 runs total. What was the average per inning?,1,56,43,5,28,28
The bakery prepares 50 loaves. The afternoon batch makes 2 more loaves. What is the total production?,52,2 innings had 24 runs total. What was the average per inning?,12,26,50,2,24,2
The farm has 41 chickens. New hatchlings increase the flock by 10. What is the new population?,51,The mission collected 27 grams from 27 samples. What was the average sample weight?,1,54,41,10,27,27
The farm has 31 chickens. New hatchlings increase the flock by 23. What is the new population?,54,The mission collected 42 grams from 42 samples. What was the average sample weight?,1,84,31,23,42,42
The exam has 40 questions. The teacher adds 39 bonus questions. What is the new total?,79,Builders used 28 stones across 7 walls. What was the average per wall?,4,35,40,39,28,7
The exam has 21 questions. The teacher adds 4 bonus questions. What is the new total?,25,Builders used 2 stones across 2 walls. What was the average per wall?,1,4,21,4,2,2
The assignment requires 27 pages. The professor extends it by 23 pages. What is the new requirement?,50,A consultant's 16 days of work cost $16. What was the daily rate?,1,32,27,23,16,16
The assignment requires 39 pages. The professor extends it by 16 pages. What is the new requirement?,55,A consultant's 5 days of work cost $40. What was the daily rate?,8,45,39,16,40,5
The textbook has 45 chapters. The new edition adds 39 chapters. What is the updated count?,84,An oyster bed of 13 oysters filtered 39 gallons total. What was the average per oyster?,3,52,45,39,39,13
The textbook has 25 chapters. The new edition adds 3 chapters. What is the updated count?,28,An oyster bed of 2 oysters filtered 4 gallons total. What was the average per oyster?,2,6,25,3,4,2
The course offers 29 credit hours. Michael adds 12 audit hours. What is the total course load?,41,Adventurers found 18 traps across 9 levels. What was the average traps per level?,2,27,29,12,18,9
The course offers 47 credit hours. Michael adds 10 audit hours. What is the total course load?,57,Adventurers found 8 traps across 2 levels. What was the average traps per level?,4,10,47,10,8,2
The lab has 41 experiments. The curriculum adds 35 new experiments. What is the updated schedule?,76,The volcano released 48 tons of ash over 2 hours. What was the hourly eruption rate?,24,50,41,35,48,2
The lab has 48 experiments. The curriculum adds 38 new experiments. What is the updated schedule?,86,The volcano released 39 tons of ash over 39 hours. What was the hourly eruption rate?,1,78,48,38,39,39
"The bus has 7 passengers. At the stop, 3 passengers board. What is the new passenger count?",10,Dockworkers loaded 30 containers over 10 hours. What was their average hourly rate?,3,40,7,3,30,10
"The bus has 50 passengers. At the stop, 30 passengers board. What is the new passenger count?",80,Dockworkers loaded 8 containers over 4 hours. What was their average hourly rate?,2,12,50,30,8,4
The train makes 33 stops. The schedule adds 21 express stops. What is the updated itinerary?,54,A team of 13 exoskeletons lifted 26 kg total. What was the average lifting capacity?,2,39,33,21,26,13
The train makes 15 stops. The schedule adds 6 express stops. What is the updated itinerary?,21,A team of 2 exoskeletons lifted 34 kg total. What was the average lifting capacity?,17,36,15,6,34,2
The plane has 19 empty seats. 9 passengers cancel their tickets. How many seats become available?,28,The art department has 37 paint tubes to share equally among 37 classes. How many per class?,1,74,19,9,37,37
The plane has 7 empty seats. 2 passengers cancel their tickets. How many seats become available?,9,The art department has 20 paint tubes to share equally among 2 classes. How many per class?,10,22,7,2,20,2
The parking lot has 46 spaces. 31 reserved spaces are added. What is the new capacity?,77,Harper read 38 pages over 2 hours. What was the hourly rate?,19,40,46,31,38,2
The parking lot has 30 spaces. 26 reserved spaces are added. What is the new capacity?,56,Harper read 20 pages over 20 hours. What was the hourly rate?,1,40,30,26,20,20
The highway project needs 46 workers. 16 temporary workers join. What is the current workforce?,62,Mission Control spent 38 hours prepping for 2 spacewalks. What was the average prep time?,19,40,46,16,38,2
The highway project needs 25 workers. 16 temporary workers join. What is the current workforce?,41,Mission Control spent 28 hours prepping for 2 spacewalks. What was the average prep time?,14,30,25,16,28,2
The item originally costs 29 dollars. The premium version costs 24 dollars more. What is the upgraded price?,53,The 15-page manuscript took 3 days to copy. What was the average daily output?,5,18,29,24,15,3
The item originally costs 24 dollars. The premium version costs 23 dollars more. What is the upgraded price?,47,The 8-page manuscript took 2 days to copy. What was the average daily output?,4,10,24,23,8,2
Daniel brings 22 dollars to the store. They find 4 dollars in their pocket. What is their total cash?,26,A team conceded 22 goals during 22 matches. What was the average?,1,44,22,4,22,22
Daniel brings 13 dollars to the store. They find 4 dollars in their pocket. What is their total cash?,17,A team conceded 24 goals during 12 matches. What was the average?,2,36,13,4,24,12
The shopping list has 19 items. Henry remembers 17 more items. What is the updated list count?,36,22 oranges are packed equally in 2 crates. How many per crate?,11,24,19,17,22,2
The shopping list has 8 items. Henry remembers 7 more items. What is the updated list count?,15,32 oranges are packed equally in 8 crates. How many per crate?,4,40,8,7,32,8
The coupon saves 21 dollars. The cashier applies 1 dollars in additional savings. What is the total discount?,22,The ferry carried 11 vehicles over 11 trips. What was the average vehicles per trip?,1,22,21,1,11,11
The coupon saves 4 dollars. The cashier applies 1 dollars in additional savings. What is the total discount?,5,The ferry carried 33 vehicles over 33 trips. What was the average vehicles per trip?,1,66,4,1,33,33
The loyalty card has 42 points. The bonus offer adds 32 points. What is the new point balance?,74,The system collected 46 metrics from 2 watches. What was the average per watch?,23,48,42,32,46,2
