clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Henry wrote x poetry lines over y days. What was the average daily output?,x,Each tornado damages 30 structures. How many structures will 3 tornadoes affect?,90,10,x,y,30,3
Henry wrote x poetry lines over y days. What was the average daily output?,x,Each tornado damages 10 structures. How many structures will 2 tornadoes affect?,20,5,x,y,10,2
The theater used x yards of fabric for y seats. How much fabric per seat?,x,Each coral reef supports 46 fish species. How many species might exist across 23 reefs?,1058,2,x,y,46,23
The theater used x yards of fabric for y seats. How much fabric per seat?,x,Each coral reef supports 10 fish species. How many species might exist across 2 reefs?,20,5,x,y,10,2
The band sold x albums over y concerts. What was their average sales per concert?,x,Each serving requires 42 ounces. How much for 7 servings?,294,6,x,y,42,7
The band sold x albums over y concerts. What was their average sales per concert?,x,Each serving requires 45 ounces. How much for 15 servings?,675,3,x,y,45,15
Emma covered x square inches with y tiles. What was the average coverage per tile?,x,Tasks take 44 minutes each. How long for 22 tasks?,968,2,x,y,44,22
Emma covered x square inches with y tiles. What was the average coverage per tile?,x,Tasks take 21 minutes each. How long for 7 tasks?,147,3,x,y,21,7
The crew shot x scenes over y days. What was their average daily scenes?,x,Customers take 11 minutes each to serve. How long for 11 customers?,121,1,x,y,11,11
The crew shot x scenes over y days. What was their average daily scenes?,x,Customers take 36 minutes each to serve. How long for 36 customers?,1296,1,x,y,36,36
Nathan has x rings to distribute equally among y boxes. How many rings per box?,x,The beehive produces 48 ounces of honey daily. What will be the total production after 8 days?,384,6,x,y,48,8
Nathan has x rings to distribute equally among y boxes. How many rings per box?,x,The beehive produces 48 ounces of honey daily. What will be the total production after 24 days?,1152,2,x,y,48,24
The hive produced x ounces of honey over y days. What was the average daily yield?,x,The heatwave increases energy demand by 12 megawatts daily. How much extra power will be needed over 4 days?,48,3,x,y,12,4
The hive produced x ounces of honey over y days. What was the average daily yield?,x,The heatwave increases energy demand by 48 megawatts daily. How much extra power will be needed over 48 days?,2304,1,x,y,48,48
Researchers found x epiphyte species on y trees. What was the average per tree?,x,A cyclist averages 30 miles every hour. How far in 30 hours?,900,1,x,y,30,30
Researchers found x epiphyte species on y trees. What was the average per tree?,x,A cyclist averages 23 miles every hour. How far in 23 hours?,529,1,x,y,23,23
The volcano released x tons of ash over y hours. What was the hourly eruption rate?,x,A recipe requires 30 cups of flour per batch. Benjamin makes 5 batches. How much flour?,150,6,x,y,30,5
The volcano released x tons of ash over y hours. What was the hourly eruption rate?,x,A recipe requires 30 cups of flour per batch. Benjamin makes 30 batches. How much flour?,900,1,x,y,30,30
Scientists observed x hermit crabs distributed equally among y pools. What was the average per pool?,x,A train travels 40 kilometers per hour. How far does it go in 40 hours?,1600,1,x,y,40,40
Scientists observed x hermit crabs distributed equally among y pools. What was the average per pool?,x,A train travels 14 kilometers per hour. How far does it go in 7 hours?,98,2,x,y,14,7
The glacier retreated x inches over y days. What was the average daily recession?,x,The rocket burns 24 tons of fuel per minute. How much fuel will it use in 3 minutes?,72,8,x,y,24,3
The glacier retreated x inches over y days. What was the average daily recession?,x,The rocket burns 27 tons of fuel per minute. How much fuel will it use in 27 minutes?,729,1,x,y,27,27
Observers counted x meteors over y hours. What was the hourly rate?,x,Packets have 28 seeds each. How many seeds in 28 packets?,784,1,x,y,28,28
Observers counted x meteors over y hours. What was the hourly rate?,x,Packets have 46 seeds each. How many seeds in 46 packets?,2116,1,x,y,46,46
The sunflower grew x inches over y weeks. What was the average weekly growth?,x,Each lunar module carries 45 instruments. How many instruments can 15 modules carry?,675,3,x,y,45,15
The sunflower grew x inches over y weeks. What was the average weekly growth?,x,Each lunar module carries 48 instruments. How many instruments can 2 modules carry?,96,24,x,y,48,2
Marine biologists documented x species among y reefs. What was the average per reef?,x,The caravan travels 14 miles daily. How far will it go in 14 days?,196,1,x,y,14,14
Marine biologists documented x species among y reefs. What was the average per reef?,x,The caravan travels 48 miles daily. How far will it go in 2 days?,96,24,x,y,48,2
The storm had x lightning flashes over y minutes. What was the flash rate?,x,Innings average 28 runs each. How many runs in 28 innings?,784,1,x,y,28,28
The storm had x lightning flashes over y minutes. What was the flash rate?,x,Innings average 24 runs each. How many runs in 2 innings?,48,12,x,y,24,2
The fungal network covered x square feet across y colonies. What was the average size?,x,Each asteroid sample weighs 27 grams. What is the total weight of 27 samples?,729,1,x,y,27,27
The fungal network covered x square feet across y colonies. What was the average size?,x,Each asteroid sample weighs 42 grams. What is the total weight of 42 samples?,1764,1,x,y,42,42
The server processed x requests over y seconds. What was the request rate?,x,The castle requires 28 stones per wall. How many stones for 7 walls?,196,4,x,y,28,7
The server processed x requests over y seconds. What was the request rate?,x,The castle requires 2 stones per wall. How many stones for 2 walls?,4,1,x,y,2,2
A shipment of y phones has xGB total storage. What's the average per phone?,x,A consultant charges $16 daily. What's the cost for 16 days?,256,1,x,y,16,16
A shipment of y phones has xGB total storage. What's the average per phone?,x,A consultant charges $40 daily. What's the cost for 5 days?,200,8,x,y,40,5
Lucas downloaded x MB over y seconds. What was the download speed?,x,Each oyster filters 39 gallons of water hourly. How much water will 13 oysters filter?,507,3,x,y,39,13
Lucas downloaded x MB over y seconds. What was the download speed?,x,Each oyster filters 4 gallons of water hourly. How much water will 2 oysters filter?,8,2,x,y,4,2
A team of y robots assembled x components. What was each robot's average output?,x,The dungeon has 18 traps per level. How many traps in 9 levels?,162,2,x,y,18,9
A team of y robots assembled x components. What was each robot's average output?,x,The dungeon has 8 traps per level. How many traps in 2 levels?,16,4,x,y,8,2
The data center used x kilowatts across y racks. What was the average per rack?,x,The volcano erupts 48 tons of ash hourly. How much ash will be ejected in 2 hours?,96,24,x,y,48,2
The data center used x kilowatts across y racks. What was the average per rack?,x,The volcano erupts 39 tons of ash hourly. How much ash will be ejected in 39 hours?,1521,1,x,y,39,39
Installing y updates took x minutes total. What was the average time?,x,The cargo ship loads 30 containers hourly. How many containers can it load in 10 hours?,300,3,x,y,30,10
Installing y updates took x minutes total. What was the average time?,x,The cargo ship loads 8 containers hourly. How many containers can it load in 4 hours?,32,2,x,y,8,4
The cable transferred x TB over y hours. What was the average rate?,x,Each exoskeleton lifts 26 kilograms. How much can 13 exoskeletons lift together?,338,2,x,y,26,13
The cable transferred x TB over y hours. What was the average rate?,x,Each exoskeleton lifts 34 kilograms. How much can 2 exoskeletons lift together?,68,17,x,y,34,2
The system collected x metrics from y watches. What was the average per watch?,x,Each art class uses 37 paint tubes weekly. How many tubes are needed for 37 classes?,1369,1,x,y,37,37
The system collected x metrics from y watches. What was the average per watch?,x,Each art class uses 20 paint tubes weekly. How many tubes are needed for 2 classes?,40,10,x,y,20,2
The printer created x layers over y minutes. What was the average speed?,x,Nathan reads 38 pages every hour for 2 hours. How many pages total?,76,19,x,y,38,2
The printer created x layers over y minutes. What was the average speed?,x,Nathan reads 20 pages every hour for 20 hours. How many pages total?,400,1,x,y,20,20
The VR setup uses x sensors across y headsets. What's the average per headset?,x,Each spacewalk requires 38 hours of prep. How much prep time for 2 spacewalks?,76,19,x,y,38,2
The VR setup uses x sensors across y headsets. What's the average per headset?,x,Each spacewalk requires 28 hours of prep. How much prep time for 2 spacewalks?,56,14,x,y,28,2
The ferry carried x vehicles over y trips. What was the average vehicles per trip?,x,The scribe copies 15 pages daily. How many pages in 3 days?,45,5,x,y,15,3
The ferry carried x vehicles over y trips. What was the average vehicles per trip?,x,The scribe copies 8 pages daily. How many pages in 2 days?,16,4,x,y,8,2
The cabin's y seats weigh x pounds total. What is the average seat weight?,x,A team allows 22 goals per match. How many in 22 matches?,484,1,x,y,22,22
The cabin's y seats weigh x pounds total. What is the average seat weight?,x,A team allows 24 goals per match. How many in 12 matches?,288,2,x,y,24,12
There were x arrivals during y minutes. What was the actual arrival frequency?,x,Each crate holds 22 oranges. How many oranges in 2 crates?,44,11,x,y,22,2
There were x arrivals during y minutes. What was the actual arrival frequency?,x,Each crate holds 32 oranges. How many oranges in 8 crates?,256,4,x,y,32,8
A fleet of y scooters traveled x miles total. What was the average distance per scooter?,x,The ferry transports 11 vehicles per trip. How many vehicles can it carry in 11 trips?,121,1,x,y,11,11
A fleet of y scooters traveled x miles total. What was the average distance per scooter?,x,The ferry transports 33 vehicles per trip. How many vehicles can it carry in 33 trips?,1089,1,x,y,33,33
Dockworkers loaded x containers over y hours. What was their average hourly rate?,x,Each smartwatch tracks 46 health metrics. How many metrics for 2 watches?,92,23,x,y,46,2
Dockworkers loaded x containers over y hours. What was their average hourly rate?,x,Each smartwatch tracks 6 health metrics. How many metrics for 6 watches?,36,1,x,y,6,6
The shop used x spokes across y wheels. What was the average spokes per wheel?,x,Overtime pays $48 per hour. How much for 24 overtime hours?,1152,2,x,y,48,24
The shop used x spokes across y wheels. What was the average spokes per wheel?,x,Overtime pays $8 per hour. How much for 2 overtime hours?,16,4,x,y,8,2
The booth processed x cars over y minutes. What was its average processing rate?,x,Each Roman road segment is 40 miles long. How long is a road with 2 segments?,80,20,x,y,40,2
The booth processed x cars over y minutes. What was its average processing rate?,x,Each Roman road segment is 30 miles long. How long is a road with 30 segments?,900,1,x,y,30,30
The train has x seats total across y carriages. What's the average per carriage?,x,A printer prints 44 pages every minute. How many pages in 22 minutes?,968,2,x,y,44,22
The train has x seats total across y carriages. What's the average per carriage?,x,A printer prints 36 pages every minute. How many pages in 4 minutes?,144,9,x,y,36,4
The helicopter consumed x gallons over y hours. What was its average hourly usage?,x,A machine processes 27 items per hour. How many can it do in 3 hours?,81,9,x,y,27,3
The helicopter consumed x gallons over y hours. What was its average hourly usage?,x,A machine processes 40 items per hour. How many can it do in 2 hours?,80,20,x,y,40,2
The charging station provided x kW total to y vehicles. What was the average per vehicle?,x,The server handles 46 requests per second. How many requests in 2 seconds?,92,23,x,y,46,2
The charging station provided x kW total to y vehicles. What was the average per vehicle?,x,The server handles 35 requests per second. How many requests in 5 seconds?,175,7,x,y,35,5
The rover traveled x meters over y days. What was its average daily distance?,x,The spaceship's shield blocks 32 radiation units hourly. How much radiation can it block in 8 hours?,256,4,x,y,32,8
The rover traveled x meters over y days. What was its average daily distance?,x,The spaceship's shield blocks 16 radiation units hourly. How much radiation can it block in 4 hours?,64,4,x,y,16,4
The crew ate x pounds of food over y weeks. What was their average weekly consumption?,x,Each hurricane produces 30 inches of rain. How much rain will 15 hurricanes bring?,450,2,x,y,30,15
The crew ate x pounds of food over y weeks. What was their average weekly consumption?,x,Each hurricane produces 32 inches of rain. How much rain will 4 hurricanes bring?,128,8,x,y,32,4
The satellite made x orbits in y days. What was its actual daily orbit count?,x,Each scooter travels 30 miles per charge. How far can 3 scooters travel?,90,10,x,y,30,3
The satellite made x orbits in y days. What was its actual daily orbit count?,x,Each scooter travels 16 miles per charge. How far can 8 scooters travel?,128,2,x,y,16,8
Mission Control spent x hours prepping for y spacewalks. What was the average prep time?,x,Each phytoplankton cluster produces 36 oxygen molecules hourly. How much oxygen will 3 clusters produce?,108,12,x,y,36,3
Mission Control spent x hours prepping for y spacewalks. What was the average prep time?,x,Each phytoplankton cluster produces 48 oxygen molecules hourly. How much oxygen will 8 clusters produce?,384,6,x,y,48,8
The rocket used x tons of fuel over y minutes. What was its average burn rate?,x,The kelp forest grows 47 feet monthly. How tall will it become after 47 months?,2209,1,x,y,47,47
The rocket used x tons of fuel over y minutes. What was its average burn rate?,x,The kelp forest grows 29 feet monthly. How tall will it become after 29 months?,841,1,x,y,29,29
Scientists deployed x instruments across y modules. What was the average per module?,x,Each electric vehicle charges at 48 kW. What's the total power needed for 24 vehicles?,1152,2,x,y,48,24
Scientists deployed x instruments across y modules. What was the average per module?,x,Each electric vehicle charges at 42 kW. What's the total power needed for 2 vehicles?,84,21,x,y,42,2
The telescope took x images during y orbits. What was its average imaging rate?,x,A car travels 24 miles every gallon. How far can it go on 3 gallons?,72,8,x,y,24,3
The telescope took x images during y orbits. What was its average imaging rate?,x,A car travels 42 miles every gallon. How far can it go on 6 gallons?,252,7,x,y,42,6
The mission collected x grams from y samples. What was the average sample weight?,x,Each of 12 rows contains 6 desks. How many desks total?,72,2,x,y,12,6
The mission collected x grams from y samples. What was the average sample weight?,x,Each of 44 rows contains 44 desks. How many desks total?,1936,1,x,y,44,44
The shield blocked x units over y hours. What was its average protection rate?,x,The miner finds 25 ounces of gold weekly. How much gold in 5 weeks?,125,5,x,y,25,5
The shield blocked x units over y hours. What was its average protection rate?,x,The miner finds 24 ounces of gold weekly. How much gold in 8 weeks?,192,3,x,y,24,8
Mission Control spent x minutes on y transmissions. What was the average time per transmission?,x,The flood submerges 6 acres hourly. How many acres will be flooded in 3 hours?,18,2,x,y,6,3
Mission Control spent x minutes on y transmissions. What was the average time per transmission?,x,The flood submerges 26 acres hourly. How many acres will be flooded in 2 hours?,52,13,x,y,26,2
The alchemist used x scales to make y potions. What was the average per potion?,x,"A book has 12 chapters, each with 2 pages. How many pages total?",24,6,x,y,12,2
The alchemist used x scales to make y potions. What was the average per potion?,x,"A book has 38 chapters, each with 19 pages. How many pages total?",722,2,x,y,38,19
Adventurers found x traps across y levels. What was the average traps per level?,x,A toy is priced at $36 each. How much for 4 toys?,144,9,x,y,36,4
Adventurers found x traps across y levels. What was the average traps per level?,x,A toy is priced at $36 each. How much for 18 toys?,648,2,x,y,36,18
The wizard spent x mana on y spells. What was the average cost per spell?,x,Cases hold 3 bottles each. How many bottles in 3 cases?,9,1,x,y,3,3
The wizard spent x mana on y spells. What was the average cost per spell?,x,Cases hold 39 bottles each. How many bottles in 3 cases?,117,13,x,y,39,3
The character gained x XP over y quests. What was the average XP per quest?,x,The download speed is 45 MB per second. How much data will download in 3 seconds?,135,15,x,y,45,3
