clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
The hive produced 48 ounces of honey over 6 days. What was the average daily yield?,8,"The schedule allows 35 minutes per speaker. After 32 minutes, how much time remains?",3,1,48,6,35,32
Researchers found 27 epiphyte species on 9 trees. What was the average per tree?,3,Michael buys 30 juice boxes. Their classmates drink 3 juice boxes. How many juice boxes does Michael have now?,27,10,27,9,30,3
Researchers found 36 epiphyte species on 12 trees. What was the average per tree?,3,Michael buys 23 juice boxes. Their classmates drink 11 juice boxes. How many juice boxes does Michael have now?,12,2,36,12,23,11
The volcano released 40 tons of ash over 40 hours. What was the hourly eruption rate?,1,Benjamin has 26 baseballs. Their coach takes 23 baseballs for practice. How many baseballs does Benjamin have now?,3,1,40,40,26,23
The volcano released 12 tons of ash over 2 hours. What was the hourly eruption rate?,6,Benjamin has 36 baseballs. Their coach takes 30 baseballs for practice. How many baseballs does Benjamin have now?,6,1,12,2,36,30
Scientists observed 48 hermit crabs distributed equally among 6 pools. What was the average per pool?,8,James has 28 candies in their bag. Their teacher takes 13 candies. How many candies does James have now?,15,2,48,6,28,13
Scientists observed 12 hermit crabs distributed equally among 2 pools. What was the average per pool?,6,James has 50 candies in their bag. Their teacher takes 37 candies. How many candies does James have now?,13,1,12,2,50,37
The glacier retreated 44 inches over 11 days. What was the average daily recession?,4,The plot fits 28 vegetables. Grace harvests 18 vegetables. How many vegetables remain?,10,1,44,11,28,18
The glacier retreated 26 inches over 2 days. What was the average daily recession?,13,The plot fits 36 vegetables. Grace harvests 15 vegetables. How many vegetables remain?,21,2,26,2,36,15
Observers counted 40 meteors over 4 hours. What was the hourly rate?,10,Sophia reads 29 chapter books. Their school collects 16 chapter books for inventory. How many chapter books does Sophia have now?,13,1,40,4,29,16
Observers counted 30 meteors over 6 hours. What was the hourly rate?,5,Sophia reads 23 chapter books. Their school collects 22 chapter books for inventory. How many chapter books does Sophia have now?,1,1,30,6,23,22
The sunflower grew 4 inches over 2 weeks. What was the average weekly growth?,2,"The phone has 39% battery. After 37% is used, what percentage remains?",2,1,4,2,39,37
The sunflower grew 30 inches over 5 weeks. What was the average weekly growth?,6,"The phone has 29% battery. After 5% is used, what percentage remains?",24,5,30,5,29,5
Marine biologists documented 15 species among 3 reefs. What was the average per reef?,5,The suitcase holds 18 kilograms. Isla packs 13 kilograms. How much more weight is allowed?,5,1,15,3,18,13
Marine biologists documented 18 species among 18 reefs. What was the average per reef?,1,The suitcase holds 23 kilograms. Isla packs 13 kilograms. How much more weight is allowed?,10,1,18,18,23,13
The storm had 50 lightning flashes over 10 minutes. What was the flash rate?,5,Alexander collects 24 bottle caps. Their friend takes 8 bottle caps for a project. How many bottle caps does Alexander have now?,16,3,50,10,24,8
The storm had 33 lightning flashes over 3 minutes. What was the flash rate?,11,Alexander collects 43 bottle caps. Their friend takes 3 bottle caps for a project. How many bottle caps does Alexander have now?,40,14,33,3,43,3
The fungal network covered 44 square feet across 11 colonies. What was the average size?,4,The storage has 14 gigabytes free. Henry saves 1 gigabytes of photos. How much space remains?,13,14,44,11,14,1
The fungal network covered 39 square feet across 3 colonies. What was the average size?,13,The storage has 32 gigabytes free. Henry saves 22 gigabytes of photos. How much space remains?,10,1,39,3,32,22
The server processed 8 requests over 8 seconds. What was the request rate?,1,The budget allows 25 dollars. Matthew spends 6 dollars. How much remains?,19,4,8,8,25,6
The server processed 32 requests over 16 seconds. What was the request rate?,2,The budget allows 49 dollars. Matthew spends 46 dollars. How much remains?,3,1,32,16,49,46
A shipment of 2 phones has 20GB total storage. What's the average per phone?,10,Thomas collects 38 colored pencils. A set gets damaged and loses 25 colored pencils. How many colored pencils does Thomas have now?,13,1,20,2,38,25
A shipment of 2 phones has 48GB total storage. What's the average per phone?,24,Thomas collects 14 colored pencils. A set gets damaged and loses 2 colored pencils. How many colored pencils does Thomas have now?,12,7,48,2,14,2
Lucas downloaded 48 MB over 4 seconds. What was the download speed?,12,The solar panel produces 46 watts daily. 20 watts are consumed. What is the net production?,26,2,48,4,46,20
Lucas downloaded 15 MB over 5 seconds. What was the download speed?,3,The solar panel produces 29 watts daily. 22 watts are consumed. What is the net production?,7,1,15,5,29,22
A team of 46 robots assembled 46 components. What was each robot's average output?,1,The scoreboard shows 33 points. The referee deducts 7 points. What is the adjusted score?,26,4,46,46,33,7
A team of 7 robots assembled 35 components. What was each robot's average output?,5,The scoreboard shows 42 points. The referee deducts 30 points. What is the adjusted score?,12,1,35,7,42,30
The data center used 18 kilowatts across 6 racks. What was the average per rack?,3,"The building is 35 feet tall. The top floor is removed, reducing height by 18 feet. What is the current height?",17,1,18,6,35,18
The data center used 16 kilowatts across 8 racks. What was the average per rack?,2,"The building is 32 feet tall. The top floor is removed, reducing height by 15 feet. What is the current height?",17,2,16,8,32,15
Installing 5 updates took 35 minutes total. What was the average time?,7,The loyalty card has 22 points. Emma redeems 8 points. How many points remain?,14,2,35,5,22,8
Installing 2 updates took 24 minutes total. What was the average time?,12,The loyalty card has 30 points. Emma redeems 8 points. How many points remain?,22,3,24,2,30,8
The cable transferred 14 TB over 14 hours. What was the average rate?,1,The gallery displays 41 paintings. 25 paintings go on tour. How many remain on view?,16,1,14,14,41,25
The cable transferred 48 TB over 4 hours. What was the average rate?,12,The gallery displays 13 paintings. 8 paintings go on tour. How many remain on view?,5,1,48,4,13,8
The system collected 25 metrics from 5 watches. What was the average per watch?,5,"The flight duration is 18 hours. After 11 hours in the air, how much longer until landing?",7,1,25,5,18,11
The system collected 20 metrics from 20 watches. What was the average per watch?,1,"The flight duration is 35 hours. After 13 hours in the air, how much longer until landing?",22,2,20,20,35,13
The printer created 6 layers over 3 minutes. What was the average speed?,2,Nathan has 28 pencils. The teacher collects 16 pencils. How many pencils does Nathan have now?,12,1,6,3,28,16
The printer created 32 layers over 16 minutes. What was the average speed?,2,Nathan has 43 pencils. The teacher collects 32 pencils. How many pencils does Nathan have now?,11,1,32,16,43,32
The VR setup uses 26 sensors across 13 headsets. What's the average per headset?,2,"The tree grows 16 centimeters yearly. After 7 centimeters are trimmed, what is the net growth?",9,2,26,13,16,7
The VR setup uses 19 sensors across 19 headsets. What's the average per headset?,1,"The tree grows 21 centimeters yearly. After 19 centimeters are trimmed, what is the net growth?",2,1,19,19,21,19
The ferry carried 36 vehicles over 3 trips. What was the average vehicles per trip?,12,"The workday is 35 hours long. After 23 hours, how much time remains?",12,1,36,3,35,23
The ferry carried 42 vehicles over 3 trips. What was the average vehicles per trip?,14,"The workday is 37 hours long. After 22 hours, how much time remains?",15,1,42,3,37,22
The cabin's 10 seats weigh 30 pounds total. What is the average seat weight?,3,Amelia owns 18 video games. The store recalls 8 video games. How many video games does Amelia have now?,10,2,30,10,18,8
The cabin's 8 seats weigh 24 pounds total. What is the average seat weight?,3,Amelia owns 50 video games. The store recalls 45 video games. How many video games does Amelia have now?,5,1,24,8,50,45
There were 36 arrivals during 18 minutes. What was the actual arrival frequency?,2,James has 49 storybooks. The library recalls 31 storybooks. How many storybooks does James have now?,18,1,36,18,49,31
There were 28 arrivals during 14 minutes. What was the actual arrival frequency?,2,James has 40 storybooks. The library recalls 19 storybooks. How many storybooks does James have now?,21,2,28,14,40,19
A fleet of 14 scooters traveled 28 miles total. What was the average distance per scooter?,2,The item originally costs 20 dollars. The discount reduces it by 8 dollars. What is the sale price?,12,2,28,14,20,8
A fleet of 22 scooters traveled 44 miles total. What was the average distance per scooter?,2,The item originally costs 47 dollars. The discount reduces it by 35 dollars. What is the sale price?,12,1,44,22,47,35
Dockworkers loaded 32 containers over 8 hours. What was their average hourly rate?,4,The plane has 20 empty seats. 5 standby passengers are accommodated. How many seats remain?,15,4,32,8,20,5
Dockworkers loaded 27 containers over 9 hours. What was their average hourly rate?,3,The plane has 30 empty seats. 11 standby passengers are accommodated. How many seats remain?,19,2,27,9,30,11
The shop used 27 spokes across 27 wheels. What was the average spokes per wheel?,1,Charlotte has 32 clay pots. Their art class breaks 4 clay pots. How many clay pots does Charlotte have now?,28,8,27,27,32,4
The shop used 15 spokes across 3 wheels. What was the average spokes per wheel?,5,Charlotte has 38 clay pots. Their art class breaks 4 clay pots. How many clay pots does Charlotte have now?,34,9,15,3,38,4
The booth processed 33 cars over 11 minutes. What was its average processing rate?,3,"The contract lasts 38 months. After 20 months, how much time remains?",18,1,33,11,38,20
The booth processed 40 cars over 2 minutes. What was its average processing rate?,20,"The contract lasts 41 months. After 15 months, how much time remains?",26,2,40,2,41,15
The train has 15 seats total across 15 carriages. What's the average per carriage?,1,Ella finds 30 erasers in their desk. They lose 10 erasers. How many erasers does Ella have now?,20,3,15,15,30,10
The train has 48 seats total across 16 carriages. What's the average per carriage?,3,Ella finds 41 erasers in their desk. They lose 4 erasers. How many erasers does Ella have now?,37,10,48,16,41,4
The helicopter consumed 8 gallons over 8 hours. What was its average hourly usage?,1,Henry wears 15 jackets. Their closet donates 5 jackets. How many jackets does Henry have now?,10,3,8,8,15,5
The helicopter consumed 2 gallons over 2 hours. What was its average hourly usage?,1,Henry wears 13 jackets. Their closet donates 9 jackets. How many jackets does Henry have now?,4,1,2,2,13,9
The charging station provided 22 kW total to 11 vehicles. What was the average per vehicle?,2,The exam has 28 questions. Michael answers 15 questions. How many questions remain?,13,1,22,11,28,15
