clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Nathan bakes 5 cookies. Their sibling eats 2 cookies. How many cookies does Nathan have now?,3,Punch needs 48 liters per bowl. How much for 48 bowls?,2304,0,5,2,48,48
Nathan bakes 7 cookies. Their sibling eats 6 cookies. How many cookies does Nathan have now?,1,Punch needs 34 liters per bowl. How much for 34 bowls?,1156,0,7,6,34,34
Lily buys 10 donuts. Their family eats 3 donuts. How many donuts does Lily have now?,7,The drought lowers water levels by 44 feet monthly. How much will levels drop over 22 months?,968,22,10,3,44,22
Lily buys 37 donuts. Their family eats 11 donuts. How many donuts does Lily have now?,26,The drought lowers water levels by 13 feet monthly. How much will levels drop over 13 months?,169,0,37,11,13,13
Alexander makes 15 sandwiches. Their friends eat 9 sandwiches. How many sandwiches does Alexander have now?,6,Each cake needs 15 eggs. How many eggs for 5 cakes?,75,10,15,9,15,5
Alexander makes 46 sandwiches. Their friends eat 13 sandwiches. How many sandwiches does Alexander have now?,33,Each cake needs 19 eggs. How many eggs for 19 cakes?,361,0,46,13,19,19
Lucas has 44 candies in their bag. Their teacher takes 42 candies. How many candies does Lucas have now?,2,Each tsunami wave carries 10 tons of debris. How much debris will 10 waves move?,100,0,44,42,10,10
Lucas has 35 candies in their bag. Their teacher takes 29 candies. How many candies does Lucas have now?,6,Each tsunami wave carries 36 tons of debris. How much debris will 3 waves move?,108,33,35,29,36,3
Olivia buys 47 juice boxes. Their classmates drink 41 juice boxes. How many juice boxes does Olivia have now?,6,The coral reef grows 45 centimeters annually. How much will it grow in 15 years?,675,30,47,41,45,15
Olivia buys 23 juice boxes. Their classmates drink 3 juice boxes. How many juice boxes does Olivia have now?,20,The coral reef grows 48 centimeters annually. How much will it grow in 2 years?,96,46,23,3,48,2
Michael has 44 baseballs. Their coach takes 32 baseballs for practice. How many baseballs does Michael have now?,12,The space elevator climbs 15 kilometers daily. How far will it ascend in 15 days?,225,0,44,32,15,15
Michael has 17 baseballs. Their coach takes 16 baseballs for practice. How many baseballs does Michael have now?,1,The space elevator climbs 28 kilometers daily. How far will it ascend in 2 days?,56,26,17,16,28,2
Zoe owns 8 tennis balls. The club replaces 1 old tennis balls. How many tennis balls does Zoe have now?,7,Each puzzle takes 30 moves to solve. How many moves for 3 puzzles?,90,27,8,1,30,3
Zoe owns 24 tennis balls. The club replaces 14 old tennis balls. How many tennis balls does Zoe have now?,10,Each puzzle takes 19 moves to solve. How many moves for 19 puzzles?,361,0,24,14,19,19
Mia has 48 basketballs. Their team donates 4 basketballs. How many basketballs does Mia have now?,44,The fusion reactor generates 27 megawatts hourly. How much energy in 27 hours?,729,0,48,4,27,27
Mia has 43 basketballs. Their team donates 7 basketballs. How many basketballs does Mia have now?,36,The fusion reactor generates 20 megawatts hourly. How much energy in 20 hours?,400,0,43,7,20,20
Emma brings 17 soccer balls to practice. The league redistributes 7 soccer balls. How many soccer balls does Emma have now?,10,A team scores 15 points per game. How many points in 3 games?,45,12,17,7,15,3
Emma brings 30 soccer balls to practice. The league redistributes 5 soccer balls. How many soccer balls does Emma have now?,25,A team scores 44 points per game. How many points in 11 games?,484,33,30,5,44,11
Mia has 31 hockey pucks. Their teammate borrows 8 hockey pucks. How many hockey pucks does Mia have now?,23,Mia earns $18 per hour. How much for 18 hours?,324,0,31,8,18,18
Mia has 5 hockey pucks. Their teammate borrows 1 hockey pucks. How many hockey pucks does Mia have now?,4,Mia earns $46 per hour. How much for 23 hours?,1058,23,5,1,46,23
William has 12 crayons. Their art set is missing 7 crayons. How many crayons does William have now?,5,A runner maintains 2 km every hour. How far in 2 hours?,4,0,12,7,2,2
William has 15 crayons. Their art set is missing 14 crayons. How many crayons does William have now?,1,A runner maintains 32 km every hour. How far in 2 hours?,64,30,15,14,32,2
Jacob owns 26 paintbrushes. Their teacher collects 9 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,17,Tickets cost $15 each. Jacob buys 5 tickets. What's the total cost?,75,10,26,9,15,5
Jacob owns 29 paintbrushes. Their teacher collects 23 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,6,Tickets cost $30 each. Jacob buys 10 tickets. What's the total cost?,300,20,29,23,30,10
Harper has 11 sketchbooks. Their parents archive 4 old sketchbooks. How many sketchbooks does Harper have now?,7,The meteor shower produces 25 meteors hourly. How many might be seen during 25 hours?,625,0,11,4,25,25
Harper has 49 sketchbooks. Their parents archive 21 old sketchbooks. How many sketchbooks does Harper have now?,28,The meteor shower produces 12 meteors hourly. How many might be seen during 4 hours?,48,8,49,21,12,4
Emma collects 34 colored pencils. A set gets damaged and loses 11 colored pencils. How many colored pencils does Emma have now?,23,"A parking lot has 42 rows, each holding 21 cars. How many cars total?",882,21,34,11,42,21
Emma collects 40 colored pencils. A set gets damaged and loses 5 colored pencils. How many colored pencils does Emma have now?,35,"A parking lot has 45 rows, each holding 45 cars. How many cars total?",2025,0,40,5,45,45
Chloe has 9 clay pots. Their art class breaks 4 clay pots. How many clay pots does Chloe have now?,5,Questions take 42 minutes each. How long for 6 questions?,252,36,9,4,42,6
Chloe has 41 clay pots. Their art class breaks 6 clay pots. How many clay pots does Chloe have now?,35,Questions take 20 minutes each. How long for 4 questions?,80,16,41,6,20,4
Mia has 38 storybooks. The library recalls 34 storybooks. How many storybooks does Mia have now?,4,Each gene editor modifies 50 base pairs per second. How many edits in 25 seconds?,1250,25,38,34,50,25
Mia has 27 storybooks. The library recalls 5 storybooks. How many storybooks does Mia have now?,22,Each gene editor modifies 24 base pairs per second. How many edits in 3 seconds?,72,21,27,5,24,3
Chloe owns 31 comic books. A friend borrows 11 comic books. How many comic books does Chloe have now?,20,Each sculpture requires 22 pounds of clay. How much clay is needed to make 22 sculptures?,484,0,31,11,22,22
Chloe owns 41 comic books. A friend borrows 37 comic books. How many comic books does Chloe have now?,4,Each sculpture requires 36 pounds of clay. How much clay is needed to make 18 sculptures?,648,18,41,37,36,18
Olivia collects 24 magazines. Their subscription expires for 3 magazines. How many magazines does Olivia have now?,21,Cookies require 45 chips per cookie. How many chips for 3 cookies?,135,42,24,3,45,3
Olivia collects 20 magazines. Their subscription expires for 6 magazines. How many magazines does Olivia have now?,14,Cookies require 16 chips per cookie. How many chips for 2 cookies?,32,14,20,6,16,2
Daniel has 41 picture books. Their relative asks for 34 picture books back. How many picture books does Daniel have now?,7,Each of 10 boxes contains 10 pencils. What is the total count?,100,0,41,34,10,10
Daniel has 9 picture books. Their relative asks for 2 picture books back. How many picture books does Daniel have now?,7,Each of 49 boxes contains 7 pencils. What is the total count?,343,42,9,2,49,7
Harper reads 19 chapter books. Their school collects 10 chapter books for inventory. How many chapter books does Harper have now?,9,Each project pays $49. What's the income from 7 projects?,343,42,19,10,49,7
Harper reads 47 chapter books. Their school collects 22 chapter books for inventory. How many chapter books does Harper have now?,25,Each project pays $3. What's the income from 3 projects?,9,0,47,22,3,3
Henry has 18 t-shirts. Their laundry loses 17 t-shirts. How many t-shirts does Henry have now?,1,Each hologram projector uses 10 teraflops. How much processing power for 5 projectors?,50,5,18,17,10,5
Henry has 42 t-shirts. Their laundry loses 28 t-shirts. How many t-shirts does Henry have now?,14,Each hologram projector uses 7 teraflops. How much processing power for 7 projectors?,49,0,42,28,7,7
Matthew owns 37 pairs of socks. Their washing machine ruins 28 pairs of socks. How many pairs of socks does Matthew have now?,9,Each bicycle wheel requires 44 spokes. How many spokes are needed for 44 wheels?,1936,0,37,28,44,44
Matthew owns 46 pairs of socks. Their washing machine ruins 10 pairs of socks. How many pairs of socks does Matthew have now?,36,Each bicycle wheel requires 28 spokes. How many spokes are needed for 14 wheels?,392,14,46,10,28,14
Grace has 11 hats. Their collection decreases by 7 hats. How many hats does Grace have now?,4,The toll booth processes 16 cars per minute. How many cars can pass in 16 minutes?,256,0,11,7,16,16
Grace has 21 hats. Their collection decreases by 12 hats. How many hats does Grace have now?,9,The toll booth processes 48 cars per minute. How many cars can pass in 16 minutes?,768,32,21,12,48,16
Nathan wears 24 jackets. Their closet donates 18 jackets. How many jackets does Nathan have now?,6,Each candy bag costs $42. How much for 6 bags?,252,36,24,18,42,6
Nathan wears 49 jackets. Their closet donates 10 jackets. How many jackets does Nathan have now?,39,Each candy bag costs $21. How much for 21 bags?,441,0,49,10,21,21
Isla has 13 pairs of shoes. Their family replaces 7 old pairs of shoes. How many pairs of shoes does Isla have now?,6,A garden has 39 rows with 39 plants per row. How many plants total?,1521,0,13,7,39,39
Isla has 28 pairs of shoes. Their family replaces 26 old pairs of shoes. How many pairs of shoes does Isla have now?,2,A garden has 39 rows with 3 plants per row. How many plants total?,117,36,28,26,39,3
Chloe saves 19 coins. Their piggybank loses 6 coins. How many coins does Chloe have now?,13,Each airplane seat weighs 9 pounds. What is the total weight of 9 seats?,81,0,19,6,9,9
Chloe saves 26 coins. Their piggybank loses 2 coins. How many coins does Chloe have now?,24,Each airplane seat weighs 10 pounds. What is the total weight of 5 seats?,50,5,26,2,10,5
Nora has 14 keys on their keychain. They remove 8 keys. How many keys does Nora have now?,6,The ocean current moves 32 miles daily. How far will objects drift in 32 days?,1024,0,14,8,32,32
Nora has 16 keys on their keychain. They remove 4 keys. How many keys does Nora have now?,12,The ocean current moves 26 miles daily. How far will objects drift in 13 days?,338,13,16,4,26,13
James collects 27 bottle caps. Their friend takes 11 bottle caps for a project. How many bottle caps does James have now?,16,The submarine explores 46 square miles daily. How much area can it survey in 2 days?,92,44,27,11,46,2
James collects 43 bottle caps. Their friend takes 33 bottle caps for a project. How many bottle caps does James have now?,10,The submarine explores 18 square miles daily. How much area can it survey in 2 days?,36,16,43,33,18,2
Jacob has 9 photos in their album. They remove 5 photos. How many photos does Jacob have now?,4,Each software update takes 28 minutes. How long will 14 updates take?,392,14,9,5,28,14
Jacob has 8 photos in their album. They remove 5 photos. How many photos does Jacob have now?,3,Each software update takes 26 minutes. How long will 13 updates take?,338,13,8,5,26,13
Mia owns 29 video games. The store recalls 20 video games. How many video games does Mia have now?,9,The game loads 47 textures per second. How many textures in 47 seconds?,2209,0,29,20,47,47
Mia owns 26 video games. The store recalls 19 video games. How many video games does Mia have now?,7,The game loads 9 textures per second. How many textures in 3 seconds?,27,6,26,19,9,3
Henry has 25 minutes to complete a task. The timer shows 14 minutes have passed. What is the current remaining time?,11,The telescope captures 4 images per orbit. How many images in 4 orbits?,16,0,25,14,4,4
Henry has 44 minutes to complete a task. The timer shows 8 minutes have passed. What is the current remaining time?,36,The telescope captures 20 images per orbit. How many images in 4 orbits?,80,16,44,8,20,4
The concert starts in 21 minutes. Harper needs 14 minutes to get ready. What is the latest possible departure time?,7,The castle has 42 passages per tower. How many passages in 14 towers?,588,28,21,14,42,14
The concert starts in 46 minutes. Harper needs 19 minutes to get ready. What is the latest possible departure time?,27,The castle has 36 passages per tower. How many passages in 18 towers?,648,18,46,19,36,18
"Grace's meeting lasts 26 minutes. After 22 minutes, how much meeting time is left?",4,The sunflower grows 2 inches weekly. How tall will it be after 2 weeks?,4,0,26,22,2,2
"Grace's meeting lasts 21 minutes. After 10 minutes, how much meeting time is left?",11,The sunflower grows 27 inches weekly. How tall will it be after 27 weeks?,729,0,21,10,27,27
"The flight duration is 39 hours. After 21 hours in the air, how much longer until landing?",18,Henry has 39 bags with 3 apples in each. How many apples does Henry have total?,117,36,39,21,39,3
"The flight duration is 30 hours. After 22 hours in the air, how much longer until landing?",8,Henry has 42 bags with 21 apples in each. How many apples does Henry have total?,882,21,30,22,42,21
Henry practices piano for 49 minutes daily. Today they stopped after 11 minutes. How much practice was skipped?,38,Each tornado damages 30 structures. How many structures will 3 tornadoes affect?,90,27,49,11,30,3
Henry practices piano for 20 minutes daily. Today they stopped after 17 minutes. How much practice was skipped?,3,Each tornado damages 10 structures. How many structures will 2 tornadoes affect?,20,8,20,17,10,2
"Chloe's account shows 14 dollars. After a purchase of 3 dollars, what is the current balance?",11,Each coral reef supports 46 fish species. How many species might exist across 23 reefs?,1058,23,14,3,46,23
"Chloe's account shows 31 dollars. After a purchase of 14 dollars, what is the current balance?",17,Each coral reef supports 10 fish species. How many species might exist across 2 reefs?,20,8,31,14,10,2
The item costs 12 dollars. Nathan pays with 14 dollars. What is the amount to be returned?,2,Each serving requires 42 ounces. How much for 7 servings?,294,35,14,12,42,7
The item costs 5 dollars. Nathan pays with 17 dollars. What is the amount to be returned?,12,Each serving requires 45 ounces. How much for 15 servings?,675,30,17,5,45,15
Jack budgets 50 dollars for groceries. The receipt shows 7 dollars spent. How much remains in the budget?,43,Tasks take 44 minutes each. How long for 22 tasks?,968,22,50,7,44,22
Jack budgets 13 dollars for groceries. The receipt shows 12 dollars spent. How much remains in the budget?,1,Tasks take 21 minutes each. How long for 7 tasks?,147,14,13,12,21,7
The fundraiser goal is 37 dollars. Michael contributes 16 dollars. What is the remaining gap to the goal after the contribution?,21,Customers take 11 minutes each to serve. How long for 11 customers?,121,0,37,16,11,11
The fundraiser goal is 44 dollars. Michael contributes 34 dollars. What is the remaining gap to the goal after the contribution?,10,Customers take 36 minutes each to serve. How long for 36 customers?,1296,0,44,34,36,36
"Grace earns 41 dollars weekly. After 33 dollars in deductions, what is the take-home amount?",8,The beehive produces 48 ounces of honey daily. What will be the total production after 8 days?,384,40,41,33,48,8
"Grace earns 37 dollars weekly. After 29 dollars in deductions, what is the take-home amount?",8,The beehive produces 48 ounces of honey daily. What will be the total production after 24 days?,1152,24,37,29,48,24
The container holds 42 liters. Nathan pours out 18 liters. What is the remaining capacity?,24,The heatwave increases energy demand by 12 megawatts daily. How much extra power will be needed over 4 days?,48,8,42,18,12,4
The container holds 42 liters. Nathan pours out 16 liters. What is the remaining capacity?,26,The heatwave increases energy demand by 48 megawatts daily. How much extra power will be needed over 48 days?,2304,0,42,16,48,48
The rope measures 47 meters. Alexander cuts off 19 meters. What length remains?,28,A cyclist averages 30 miles every hour. How far in 30 hours?,900,0,47,19,30,30
The rope measures 36 meters. Alexander cuts off 6 meters. What length remains?,30,A cyclist averages 23 miles every hour. How far in 23 hours?,529,0,36,6,23,23
"The building is 28 feet tall. The top floor is removed, reducing height by 11 feet. What is the current height?",17,A recipe requires 30 cups of flour per batch. Benjamin makes 5 batches. How much flour?,150,25,28,11,30,5
"The building is 28 feet tall. The top floor is removed, reducing height by 2 feet. What is the current height?",26,A recipe requires 30 cups of flour per batch. Benjamin makes 30 batches. How much flour?,900,0,28,2,30,30
"The package weighs 39 kilograms. After removing 2 kilograms, what is the current weight?",37,A train travels 40 kilometers per hour. How far does it go in 40 hours?,1600,0,39,2,40,40
"The package weighs 26 kilograms. After removing 16 kilograms, what is the current weight?",10,A train travels 14 kilometers per hour. How far does it go in 7 hours?,98,7,26,16,14,7
The pool contains 49 gallons. James drains 48 gallons for cleaning. What volume remains?,1,The rocket burns 24 tons of fuel per minute. How much fuel will it use in 3 minutes?,72,21,49,48,24,3
The pool contains 33 gallons. James drains 15 gallons for cleaning. What volume remains?,18,The rocket burns 27 tons of fuel per minute. How much fuel will it use in 27 minutes?,729,0,33,15,27,27
"The store stocks 3 phones. By closing, 2 phones are sold. What is the remaining inventory?",1,Packets have 28 seeds each. How many seeds in 28 packets?,784,0,3,2,28,28
"The store stocks 45 phones. By closing, 26 phones are sold. What is the remaining inventory?",19,Packets have 46 seeds each. How many seeds in 46 packets?,2116,0,45,26,46,46
The warehouse has 44 boxes. Harper ships out 2 boxes. How many boxes remain stored?,42,Each lunar module carries 45 instruments. How many instruments can 15 modules carry?,675,30,44,2,45,15
The warehouse has 31 boxes. Harper ships out 6 boxes. How many boxes remain stored?,25,Each lunar module carries 48 instruments. How many instruments can 2 modules carry?,96,46,31,6,48,2
The library has 22 available books. Emma checks out 7 books. How many stay on shelves?,15,The caravan travels 14 miles daily. How far will it go in 14 days?,196,0,22,7,14,14
The library has 19 available books. Emma checks out 14 books. How many stay on shelves?,5,The caravan travels 48 miles daily. How far will it go in 2 days?,96,46,19,14,48,2
The bakery prepares 43 loaves. Customers purchase 5 loaves. How many loaves are left?,38,Innings average 28 runs each. How many runs in 28 innings?,784,0,43,5,28,28
The bakery prepares 50 loaves. Customers purchase 2 loaves. How many loaves are left?,48,Innings average 24 runs each. How many runs in 2 innings?,48,22,50,2,24,2
The farm has 41 chickens. Amelia sells 10 chickens at market. How many chickens remain?,31,Each asteroid sample weighs 27 grams. What is the total weight of 27 samples?,729,0,41,10,27,27
The farm has 31 chickens. Amelia sells 23 chickens at market. How many chickens remain?,8,Each asteroid sample weighs 42 grams. What is the total weight of 42 samples?,1764,0,31,23,42,42
The exam has 40 questions. Alexander answers 39 questions. How many questions remain?,1,The castle requires 28 stones per wall. How many stones for 7 walls?,196,21,40,39,28,7
The exam has 21 questions. Alexander answers 4 questions. How many questions remain?,17,The castle requires 2 stones per wall. How many stones for 2 walls?,4,0,21,4,2,2
The assignment requires 27 pages. Ethan writes 23 pages. How much more is needed?,4,A consultant charges $16 daily. What's the cost for 16 days?,256,0,27,23,16,16
The assignment requires 39 pages. Ethan writes 16 pages. How much more is needed?,23,A consultant charges $40 daily. What's the cost for 5 days?,200,35,39,16,40,5
The textbook has 45 chapters. Olivia studies 39 chapters. How many chapters remain?,6,Each oyster filters 39 gallons of water hourly. How much water will 13 oysters filter?,507,26,45,39,39,13
The textbook has 25 chapters. Olivia studies 3 chapters. How many chapters remain?,22,Each oyster filters 4 gallons of water hourly. How much water will 2 oysters filter?,8,2,25,3,4,2
The course offers 29 credit hours. Michael drops 12 credit hours. How many credits remain?,17,The dungeon has 18 traps per level. How many traps in 9 levels?,162,9,29,12,18,9
The course offers 47 credit hours. Michael drops 10 credit hours. How many credits remain?,37,The dungeon has 8 traps per level. How many traps in 2 levels?,16,6,47,10,8,2
The lab has 41 experiments. Mia completes 35 experiments. How many experiments remain?,6,The volcano erupts 48 tons of ash hourly. How much ash will be ejected in 2 hours?,96,46,41,35,48,2
The lab has 48 experiments. Mia completes 38 experiments. How many experiments remain?,10,The volcano erupts 39 tons of ash hourly. How much ash will be ejected in 39 hours?,1521,0,48,38,39,39
"The bus has 7 passengers. At the stop, 3 passengers exit. How many continue the ride?",4,The cargo ship loads 30 containers hourly. How many containers can it load in 10 hours?,300,20,7,3,30,10
"The bus has 50 passengers. At the stop, 30 passengers exit. How many continue the ride?",20,The cargo ship loads 8 containers hourly. How many containers can it load in 4 hours?,32,4,50,30,8,4
"The train makes 33 stops. After 21 stops, how many remain on the route?",12,Each exoskeleton lifts 26 kilograms. How much can 13 exoskeletons lift together?,338,13,33,21,26,13
"The train makes 15 stops. After 6 stops, how many remain on the route?",9,Each exoskeleton lifts 34 kilograms. How much can 2 exoskeletons lift together?,68,32,15,6,34,2
The plane has 19 empty seats. 9 standby passengers are accommodated. How many seats remain?,10,Each art class uses 37 paint tubes weekly. How many tubes are needed for 37 classes?,1369,0,19,9,37,37
The plane has 7 empty seats. 2 standby passengers are accommodated. How many seats remain?,5,Each art class uses 20 paint tubes weekly. How many tubes are needed for 2 classes?,40,18,7,2,20,2
The parking lot has 46 cars. 31 cars leave the lot. How many spaces are still occupied?,15,Harper reads 38 pages every hour for 2 hours. How many pages total?,76,36,46,31,38,2
The parking lot has 30 cars. 26 cars leave the lot. How many spaces are still occupied?,4,Harper reads 20 pages every hour for 20 hours. How many pages total?,400,0,30,26,20,20
The highway project needs 46 workers. 16 workers finish their shift. How many workers are needed?,30,Each spacewalk requires 38 hours of prep. How much prep time for 2 spacewalks?,76,36,46,16,38,2
The highway project needs 25 workers. 16 workers finish their shift. How many workers are needed?,9,Each spacewalk requires 28 hours of prep. How much prep time for 2 spacewalks?,56,26,25,16,28,2
The item originally costs 29 dollars. The discount reduces it by 24 dollars. What is the sale price?,5,The scribe copies 15 pages daily. How many pages in 3 days?,45,12,29,24,15,3
The item originally costs 24 dollars. The discount reduces it by 23 dollars. What is the sale price?,1,The scribe copies 8 pages daily. How many pages in 2 days?,16,6,24,23,8,2
Daniel brings 22 dollars to the store. They spend 4 dollars. What amount remains?,18,A team allows 22 goals per match. How many in 22 matches?,484,0,22,4,22,22
Daniel brings 13 dollars to the store. They spend 4 dollars. What amount remains?,9,A team allows 24 goals per match. How many in 12 matches?,288,12,13,4,24,12
The shopping list has 19 items. Henry crosses off 17 items. How many items remain?,2,Each crate holds 22 oranges. How many oranges in 2 crates?,44,20,19,17,22,2
The shopping list has 8 items. Henry crosses off 7 items. How many items remain?,1,Each crate holds 32 oranges. How many oranges in 8 crates?,256,24,8,7,32,8
The coupon saves 21 dollars. The fine print deducts 1 dollars from the savings. What is the net discount?,20,The ferry transports 11 vehicles per trip. How many vehicles can it carry in 11 trips?,121,0,21,1,11,11
The coupon saves 4 dollars. The fine print deducts 1 dollars from the savings. What is the net discount?,3,The ferry transports 33 vehicles per trip. How many vehicles can it carry in 33 trips?,1089,0,4,1,33,33
