clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Each cake needs x eggs. How many eggs for y cakes?,x,The therapy lasts 44 weeks. The extension adds 28 more weeks. What is the new duration?,72,1232,x,y,44,28
Cookies require x chips per cookie. How many chips for y cookies?,x,The cleanup targets 31 tons of waste. Additional dumping adds 28 tons. What is the new total?,59,868,x,y,31,28
Cookies require x chips per cookie. How many chips for y cookies?,x,The cleanup targets 45 tons of waste. Additional dumping adds 42 tons. What is the new total?,87,1890,x,y,45,42
Each serving requires x ounces. How much for y servings?,x,Isla saves 27 coins. Their piggybank gains 24 more coins. How many coins does Isla have now?,51,648,x,y,27,24
Each serving requires x ounces. How much for y servings?,x,Isla saves 14 coins. Their piggybank gains 9 more coins. How many coins does Isla have now?,23,126,x,y,14,9
Punch needs x liters per bowl. How much for y bowls?,x,Henry has 13 crayons. Their art set includes 5 more crayons. How many crayons does Henry have now?,18,65,x,y,13,5
Punch needs x liters per bowl. How much for y bowls?,x,Henry has 37 crayons. Their art set includes 7 more crayons. How many crayons does Henry have now?,44,259,x,y,37,7
Isla earns $x per hour. How much for y hours?,x,Isla makes 50 sandwiches. Their parent makes 16 additional sandwiches. How many sandwiches does Isla have now?,66,800,x,y,50,16
Isla earns $x per hour. How much for y hours?,x,Isla makes 33 sandwiches. Their parent makes 31 additional sandwiches. How many sandwiches does Isla have now?,64,1023,x,y,33,31
Workers are paid $x per item. How much for y items?,x,James finds 26 seashells at the beach. The next day they find 1 more seashells. How many seashells does James have now?,27,26,x,y,26,1
Workers are paid $x per item. How much for y items?,x,James finds 31 seashells at the beach. The next day they find 10 more seashells. How many seashells does James have now?,41,310,x,y,31,10
Each project pays $x. What's the income from y projects?,x,The store stocks 37 phones. A shipment adds 32 more phones. What is the new stock?,69,1184,x,y,37,32
Each project pays $x. What's the income from y projects?,x,The store stocks 20 phones. A shipment adds 7 more phones. What is the new stock?,27,140,x,y,20,7
A consultant charges $x daily. What's the cost for y days?,x,Harper has 5 building blocks. Their sibling contributes 4 more blocks to their tower. How many blocks does Harper have now?,9,20,x,y,5,4
A consultant charges $x daily. What's the cost for y days?,x,Harper has 13 building blocks. Their sibling contributes 2 more blocks to their tower. How many blocks does Harper have now?,15,26,x,y,13,2
Overtime pays $x per hour. How much for y overtime hours?,x,Benjamin has 17 hats. Their collection grows by 13 more hats. How many hats does Benjamin have now?,30,221,x,y,17,13
Overtime pays $x per hour. How much for y overtime hours?,x,Benjamin has 39 hats. Their collection grows by 3 more hats. How many hats does Benjamin have now?,42,117,x,y,39,3
Each crate holds x oranges. How many oranges in y crates?,x,The collection contains 44 coins. An auction adds 38 rare coins. What is the new collection?,82,1672,x,y,44,38
Each crate holds x oranges. How many oranges in y crates?,x,The collection contains 22 coins. An auction adds 9 rare coins. What is the new collection?,31,198,x,y,22,9
Egg cartons contain x eggs each. How many eggs in y cartons?,x,The concert starts in 43 minutes. Thomas's commute takes 20 minutes longer than expected. What is the adjusted arrival time?,63,860,x,y,43,20
Egg cartons contain x eggs each. How many eggs in y cartons?,x,The concert starts in 50 minutes. Thomas's commute takes 5 minutes longer than expected. What is the adjusted arrival time?,55,250,x,y,50,5
Jars contain x marbles each. How many marbles in y jars?,x,Daniel has 18 basketballs. Their team receives 5 additional basketballs. How many basketballs does Daniel have now?,23,90,x,y,18,5
Jars contain x marbles each. How many marbles in y jars?,x,Daniel has 17 basketballs. Their team receives 12 additional basketballs. How many basketballs does Daniel have now?,29,204,x,y,17,12
Cases hold x bottles each. How many bottles in y cases?,x,Amelia collects 36 mangoes. Their neighbor shares 20 more mangoes. How many mangoes does Amelia have now?,56,720,x,y,36,20
Cases hold x bottles each. How many bottles in y cases?,x,Amelia collects 44 mangoes. Their neighbor shares 7 more mangoes. How many mangoes does Amelia have now?,51,308,x,y,44,7
Packets have x seeds each. How many seeds in y packets?,x,Amelia has 37 sketchbooks. Their parents buy them 10 more sketchbooks. How many sketchbooks does Amelia have now?,47,370,x,y,37,10
Packets have x seeds each. How many seeds in y packets?,x,Amelia has 40 sketchbooks. Their parents buy them 14 more sketchbooks. How many sketchbooks does Amelia have now?,54,560,x,y,40,14
Tasks take x minutes each. How long for y tasks?,x,The reserve protects 45 acres. The expansion adds 41 acres. What is the new protected area?,86,1845,x,y,45,41
Tasks take x minutes each. How long for y tasks?,x,The reserve protects 33 acres. The expansion adds 17 acres. What is the new protected area?,50,561,x,y,33,17
A process takes x hours per unit. How long for y units?,x,The recipe calls for 19 grams of flour. William decides to add 2 more grams. What is the new measurement?,21,38,x,y,19,2
A process takes x hours per unit. How long for y units?,x,The recipe calls for 37 grams of flour. William decides to add 1 more grams. What is the new measurement?,38,37,x,y,37,1
Questions take x minutes each. How long for y questions?,x,The oven needs 39 minutes to preheat. The recipe suggests 36 extra minutes. What is the total preheat time?,75,1404,x,y,39,36
Questions take x minutes each. How long for y questions?,x,The oven needs 10 minutes to preheat. The recipe suggests 1 extra minutes. What is the total preheat time?,11,10,x,y,10,1
A machine processes x items per hour. How many can it do in y hours?,x,"Amelia counts 17 birds in the morning. By afternoon, 4 more birds arrive. How many birds does Amelia see now?",21,68,x,y,17,4
A machine processes x items per hour. How many can it do in y hours?,x,"Amelia counts 28 birds in the morning. By afternoon, 20 more birds arrive. How many birds does Amelia see now?",48,560,x,y,28,20
Customers take x minutes each to serve. How long for y customers?,x,Olivia owns 17 toy cars. Their birthday gifts include 6 more toy cars. How many toy cars does Olivia have now?,23,102,x,y,17,6
Customers take x minutes each to serve. How long for y customers?,x,Olivia owns 49 toy cars. Their birthday gifts include 22 more toy cars. How many toy cars does Olivia have now?,71,1078,x,y,49,22
A team scores x points per game. How many points in y games?,x,Daniel brings 49 dollars to the store. They find 16 dollars in their pocket. What is their total cash?,65,784,x,y,49,16
A team scores x points per game. How many points in y games?,x,Daniel brings 46 dollars to the store. They find 7 dollars in their pocket. What is their total cash?,53,322,x,y,46,7
A player averages x rebounds per game. How many in y games?,x,The shipment contains 32 products. The replacement adds 8 more products. What is the new inventory?,40,256,x,y,32,8
A player averages x rebounds per game. How many in y games?,x,The shipment contains 24 products. The replacement adds 10 more products. What is the new inventory?,34,240,x,y,24,10
Innings average x runs each. How many runs in y innings?,x,The generator provides 44 hours of power. Maintenance extends runtime by 13 hours. What is the new duration?,57,572,x,y,44,13
Innings average x runs each. How many runs in y innings?,x,The generator provides 19 hours of power. Maintenance extends runtime by 12 hours. What is the new duration?,31,228,x,y,19,12
A player makes x free throws per game. How many in y games?,x,"The bus has 23 passengers. At the stop, 1 passengers board. What is the new passenger count?",24,23,x,y,23,1
A player makes x free throws per game. How many in y games?,x,"The bus has 13 passengers. At the stop, 10 passengers board. What is the new passenger count?",23,130,x,y,13,10
A team allows x goals per match. How many in y matches?,x,The fitness goal is 24 steps daily. The challenge increases by 11 steps. What is the new target?,35,264,x,y,24,11
A team allows x goals per match. How many in y matches?,x,The fitness goal is 34 steps daily. The challenge increases by 8 steps. What is the new target?,42,272,x,y,34,8
Matthew creates x paintings every month. How many paintings will be completed after y months?,x,The download requires 47 megabytes. The update adds 28 more megabytes. What is the new total size?,75,1316,x,y,47,28
Matthew creates x paintings every month. How many paintings will be completed after y months?,x,The download requires 41 megabytes. The update adds 21 more megabytes. What is the new total size?,62,861,x,y,41,21
Each sculpture requires x pounds of clay. How much clay is needed to make y sculptures?,x,The prescription has 21 doses. The refill adds 17 more doses. What is the new total?,38,357,x,y,21,17
Each sculpture requires x pounds of clay. How much clay is needed to make y sculptures?,x,The prescription has 22 doses. The refill adds 13 more doses. What is the new total?,35,286,x,y,22,13
The dance troupe performs x shows in each city. How many shows will they perform on a y-city tour?,x,The warehouse has 28 boxes. A delivery brings 22 more boxes. What is the current count?,50,616,x,y,28,22
The dance troupe performs x shows in each city. How many shows will they perform on a y-city tour?,x,The warehouse has 49 boxes. A delivery brings 12 more boxes. What is the current count?,61,588,x,y,49,12
Each art class uses x paint tubes weekly. How many tubes are needed for y classes?,x,Ava has 29 apples. Their friend gives them 26 more apples. How many apples does Ava have now?,55,754,x,y,29,26
Each art class uses x paint tubes weekly. How many tubes are needed for y classes?,x,Ava has 31 apples. Their friend gives them 15 more apples. How many apples does Ava have now?,46,465,x,y,31,15
Henry writes x poetry lines daily. How many lines will be written in y consecutive days?,x,The event budget is 34 dollars. A sponsor contributes 31 dollars. What is the new budget?,65,1054,x,y,34,31
Henry writes x poetry lines daily. How many lines will be written in y consecutive days?,x,The event budget is 44 dollars. A sponsor contributes 6 dollars. What is the new budget?,50,264,x,y,44,6
Each theater seat needs x yards of fabric. How much fabric is required for y seats?,x,The library has 45 available books. New acquisitions add 20 books. What is the updated collection?,65,900,x,y,45,20
Each theater seat needs x yards of fabric. How much fabric is required for y seats?,x,The library has 41 available books. New acquisitions add 5 books. What is the updated collection?,46,205,x,y,41,5
The band sells x albums per concert. How many albums will they sell at y concerts?,x,Ethan brings 42 soccer balls to practice. The league contributes 37 more soccer balls. How many soccer balls does Ethan have now?,79,1554,x,y,42,37
The band sells x albums per concert. How many albums will they sell at y concerts?,x,Ethan brings 46 soccer balls to practice. The league contributes 25 more soccer balls. How many soccer balls does Ethan have now?,71,1150,x,y,46,25
Each mosaic tile covers x square inches. How much area can y tiles cover?,x,Emma has 46 t-shirts. Their laundry includes 1 more t-shirts. How many t-shirts does Emma have now?,47,46,x,y,46,1
Each mosaic tile covers x square inches. How much area can y tiles cover?,x,Emma has 29 t-shirts. Their laundry includes 8 more t-shirts. How many t-shirts does Emma have now?,37,232,x,y,29,8
The film crew shoots x scenes daily. How many scenes will they capture in y days?,x,Ella has 31 pairs of shoes. Their family buys them 2 more pairs of shoes. How many pairs of shoes does Ella have now?,33,62,x,y,31,2
The film crew shoots x scenes daily. How many scenes will they capture in y days?,x,Ella has 9 pairs of shoes. Their family buys them 8 more pairs of shoes. How many pairs of shoes does Ella have now?,17,72,x,y,9,8
Each jewelry box holds x rings. How many rings can be stored in y boxes?,x,The container holds 50 liters. Nathan adds 29 more liters. What is the new volume?,79,1450,x,y,50,29
Each jewelry box holds x rings. How many rings can be stored in y boxes?,x,The container holds 29 liters. Nathan adds 27 more liters. What is the new volume?,56,783,x,y,29,27
The beehive produces x ounces of honey daily. What will be the total production after y days?,x,The schedule allows 30 minutes per speaker. The organizer adds 9 bonus minutes. What is the new limit?,39,270,x,y,30,9
The beehive produces x ounces of honey daily. What will be the total production after y days?,x,The schedule allows 35 minutes per speaker. The organizer adds 32 bonus minutes. What is the new limit?,67,1120,x,y,35,32
Each rainforest tree hosts x epiphyte species. How many species would be found on y trees?,x,Michael buys 30 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Michael have now?,33,90,x,y,30,3
Each rainforest tree hosts x epiphyte species. How many species would be found on y trees?,x,Michael buys 23 juice boxes. The store adds 11 bonus juice boxes. How many juice boxes does Michael have now?,34,253,x,y,23,11
The volcano erupts x tons of ash hourly. How much ash will be ejected in y hours?,x,Benjamin has 26 baseballs. Their coach provides 23 more baseballs. How many baseballs does Benjamin have now?,49,598,x,y,26,23
The volcano erupts x tons of ash hourly. How much ash will be ejected in y hours?,x,Benjamin has 36 baseballs. Their coach provides 30 more baseballs. How many baseballs does Benjamin have now?,66,1080,x,y,36,30
Each tide pool contains x hermit crabs. How many crabs would be in y pools?,x,James has 28 candies in their bag. Their teacher gives them 13 more candies. How many candies does James have now?,41,364,x,y,28,13
Each tide pool contains x hermit crabs. How many crabs would be in y pools?,x,James has 50 candies in their bag. Their teacher gives them 37 more candies. How many candies does James have now?,87,1850,x,y,50,37
The glacier recedes x inches daily. How much will it shrink after y days?,x,The plot fits 28 vegetables. Succession planting adds 18 more vegetables. What is the new capacity?,46,504,x,y,28,18
The glacier recedes x inches daily. How much will it shrink after y days?,x,The plot fits 36 vegetables. Succession planting adds 15 more vegetables. What is the new capacity?,51,540,x,y,36,15
The meteor shower produces x meteors hourly. How many might be seen during y hours?,x,Sophia reads 29 chapter books. Their school provides 16 additional chapter books. How many chapter books does Sophia have now?,45,464,x,y,29,16
The meteor shower produces x meteors hourly. How many might be seen during y hours?,x,Sophia reads 23 chapter books. Their school provides 22 additional chapter books. How many chapter books does Sophia have now?,45,506,x,y,23,22
The sunflower grows x inches weekly. How tall will it be after y weeks?,x,The phone has 39% battery. Charging adds 37% power. What is the new battery level?,76,1443,x,y,39,37
The sunflower grows x inches weekly. How tall will it be after y weeks?,x,The phone has 29% battery. Charging adds 5% power. What is the new battery level?,34,145,x,y,29,5
Each coral reef supports x fish species. How many species might exist across y reefs?,x,The suitcase holds 18 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,31,234,x,y,18,13
Each coral reef supports x fish species. How many species might exist across y reefs?,x,The suitcase holds 23 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,36,299,x,y,23,13
The thunderstorm produces x lightning flashes per minute. How many flashes in y minutes?,x,Alexander collects 24 bottle caps. Their friend contributes 8 more bottle caps. How many bottle caps does Alexander have now?,32,192,x,y,24,8
The thunderstorm produces x lightning flashes per minute. How many flashes in y minutes?,x,Alexander collects 43 bottle caps. Their friend contributes 3 more bottle caps. How many bottle caps does Alexander have now?,46,129,x,y,43,3
Each mushroom colony expands x square feet daily. How much area would y colonies cover?,x,The storage has 14 gigabytes free. Cloud storage adds 1 gigabytes. What is the new capacity?,15,14,x,y,14,1
Each mushroom colony expands x square feet daily. How much area would y colonies cover?,x,The storage has 32 gigabytes free. Cloud storage adds 22 gigabytes. What is the new capacity?,54,704,x,y,32,22
The server handles x requests per second. How many requests in y seconds?,x,The budget allows 25 dollars. Additional funding provides 6 dollars. What is the new budget?,31,150,x,y,25,6
The server handles x requests per second. How many requests in y seconds?,x,The budget allows 49 dollars. Additional funding provides 46 dollars. What is the new budget?,95,2254,x,y,49,46
Each smartphone has xGB storage. How much total storage for y phones?,x,Thomas collects 38 colored pencils. A new set contains 25 more colored pencils. How many colored pencils does Thomas have now?,63,950,x,y,38,25
Each smartphone has xGB storage. How much total storage for y phones?,x,Thomas collects 14 colored pencils. A new set contains 2 more colored pencils. How many colored pencils does Thomas have now?,16,28,x,y,14,2
The download speed is x MB per second. How much data will download in y seconds?,x,The solar panel produces 46 watts daily. Extra sunlight increases output by 20 watts. What is the adjusted production?,66,920,x,y,46,20
The download speed is x MB per second. How much data will download in y seconds?,x,The solar panel produces 29 watts daily. Extra sunlight increases output by 22 watts. What is the adjusted production?,51,638,x,y,29,22
Each robot assembles x components hourly. How many components can y robots assemble?,x,The scoreboard shows 33 points. The bonus round adds 7 points. What is the new total?,40,231,x,y,33,7
Each robot assembles x components hourly. How many components can y robots assemble?,x,The scoreboard shows 42 points. The bonus round adds 30 points. What is the new total?,72,1260,x,y,42,30
Each server rack uses x kilowatts. What's the total power for y racks?,x,The building is 35 feet tall. The antenna adds 18 feet to its height. What is the new elevation?,53,630,x,y,35,18
Each server rack uses x kilowatts. What's the total power for y racks?,x,The building is 32 feet tall. The antenna adds 15 feet to its height. What is the new elevation?,47,480,x,y,32,15
Each software update takes x minutes. How long will y updates take?,x,The loyalty card has 22 points. The bonus offer adds 8 points. What is the new point balance?,30,176,x,y,22,8
Each software update takes x minutes. How long will y updates take?,x,The loyalty card has 30 points. The bonus offer adds 8 points. What is the new point balance?,38,240,x,y,30,8
The fiber cable transmits x TB per hour. How much data in y hours?,x,The gallery displays 41 paintings. A donation adds 25 paintings. What is the new exhibition?,66,1025,x,y,41,25
The fiber cable transmits x TB per hour. How much data in y hours?,x,The gallery displays 13 paintings. A donation adds 8 paintings. What is the new exhibition?,21,104,x,y,13,8
Each smartwatch tracks x health metrics. How many metrics for y watches?,x,The flight duration is 18 hours. The pilot adds 11 hours due to weather. What is the new total flight time?,29,198,x,y,18,11
Each smartwatch tracks x health metrics. How many metrics for y watches?,x,The flight duration is 35 hours. The pilot adds 13 hours due to weather. What is the new total flight time?,48,455,x,y,35,13
The 3D printer makes x layers per minute. How many layers in y minutes?,x,Nathan has 28 pencils. The teacher distributes 16 more pencils. How many pencils does Nathan have now?,44,448,x,y,28,16
The 3D printer makes x layers per minute. How many layers in y minutes?,x,Nathan has 43 pencils. The teacher distributes 32 more pencils. How many pencils does Nathan have now?,75,1376,x,y,43,32
Each VR headset needs x sensors. How many sensors for y headsets?,x,The tree grows 16 centimeters yearly. Fertilizer adds 7 extra centimeters. What is the total growth?,23,112,x,y,16,7
Each VR headset needs x sensors. How many sensors for y headsets?,x,The tree grows 21 centimeters yearly. Fertilizer adds 19 extra centimeters. What is the total growth?,40,399,x,y,21,19
The ferry transports x vehicles per trip. How many vehicles can it carry in y trips?,x,The workday is 35 hours long. Overtime adds 23 hours. What is the new shift length?,58,805,x,y,35,23
The ferry transports x vehicles per trip. How many vehicles can it carry in y trips?,x,The workday is 37 hours long. Overtime adds 22 hours. What is the new shift length?,59,814,x,y,37,22
Each airplane seat weighs x pounds. What is the total weight of y seats?,x,Amelia owns 18 video games. The store delivers 8 new video games. How many video games does Amelia have now?,26,144,x,y,18,8
Each airplane seat weighs x pounds. What is the total weight of y seats?,x,Amelia owns 50 video games. The store delivers 45 new video games. How many video games does Amelia have now?,95,2250,x,y,50,45
A subway train arrives every x minutes. How many arrivals will there be in y minutes?,x,James has 49 storybooks. The library lends them 31 more storybooks. How many storybooks does James have now?,80,1519,x,y,49,31
A subway train arrives every x minutes. How many arrivals will there be in y minutes?,x,James has 40 storybooks. The library lends them 19 more storybooks. How many storybooks does James have now?,59,760,x,y,40,19
Each scooter travels x miles per charge. How far can y scooters travel?,x,The item originally costs 20 dollars. The premium version costs 8 dollars more. What is the upgraded price?,28,160,x,y,20,8
Each scooter travels x miles per charge. How far can y scooters travel?,x,The item originally costs 47 dollars. The premium version costs 35 dollars more. What is the upgraded price?,82,1645,x,y,47,35
The cargo ship loads x containers hourly. How many containers can it load in y hours?,x,The plane has 20 empty seats. 5 passengers cancel their tickets. How many seats become available?,25,100,x,y,20,5
The cargo ship loads x containers hourly. How many containers can it load in y hours?,x,The plane has 30 empty seats. 11 passengers cancel their tickets. How many seats become available?,41,330,x,y,30,11
Each bicycle wheel requires x spokes. How many spokes are needed for y wheels?,x,Charlotte has 32 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,36,128,x,y,32,4
Each bicycle wheel requires x spokes. How many spokes are needed for y wheels?,x,Charlotte has 38 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,42,152,x,y,38,4
The toll booth processes x cars per minute. How many cars can pass in y minutes?,x,The contract lasts 38 months. The renewal adds 20 months. What is the new term?,58,760,x,y,38,20
The toll booth processes x cars per minute. How many cars can pass in y minutes?,x,The contract lasts 41 months. The renewal adds 15 months. What is the new term?,56,615,x,y,41,15
Each train carriage has x seats. How many seats are in y carriages?,x,Ella finds 30 erasers in their desk. They discover 10 more erasers in their bag. How many erasers does Ella have now?,40,300,x,y,30,10
Each train carriage has x seats. How many seats are in y carriages?,x,Ella finds 41 erasers in their desk. They discover 4 more erasers in their bag. How many erasers does Ella have now?,45,164,x,y,41,4
The helicopter uses x gallons of fuel hourly. How much fuel will it use in y hours?,x,Henry wears 15 jackets. Their closet stores 5 additional jackets. How many jackets does Henry have now?,20,75,x,y,15,5
The helicopter uses x gallons of fuel hourly. How much fuel will it use in y hours?,x,Henry wears 13 jackets. Their closet stores 9 additional jackets. How many jackets does Henry have now?,22,117,x,y,13,9
Each electric vehicle charges at x kW. What's the total power needed for y vehicles?,x,The exam has 28 questions. The teacher adds 15 bonus questions. What is the new total?,43,420,x,y,28,15
Each electric vehicle charges at x kW. What's the total power needed for y vehicles?,x,The exam has 32 questions. The teacher adds 10 bonus questions. What is the new total?,42,320,x,y,32,10
