clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
"A bookshelf has x shelves, each holding y books. How many books total?",x,41 books are placed equally on 41 shelves. How many books per shelf?,1,1681,x,y,41,41
Tickets cost $x each. Alexander buys y tickets. What's the total cost?,x,Alexander spent $48 on 3 equally priced tickets. What was the price per ticket?,16,144,x,y,48,3
Tickets cost $x each. Alexander buys y tickets. What's the total cost?,x,Alexander spent $10 on 2 equally priced tickets. What was the price per ticket?,5,20,x,y,10,2
Each candy bag costs $x. How much for y bags?,x,Matthew paid $7 for 7 candy bags. What was the per-bag price?,1,49,x,y,7,7
Each candy bag costs $x. How much for y bags?,x,Matthew paid $28 for 2 candy bags. What was the per-bag price?,14,56,x,y,28,2
A toy is priced at $x each. How much for y toys?,x,Henry spent $48 on 8 identical toys. What was each toy's price?,6,384,x,y,48,8
A toy is priced at $x each. How much for y toys?,x,Henry spent $24 on 3 identical toys. What was each toy's price?,8,72,x,y,24,3
Apples cost $x per apple. How much for y apples?,x,40 apples cost $40 altogether. What's the price per apple?,1,1600,x,y,40,40
Apples cost $x per apple. How much for y apples?,x,27 apples cost $27 altogether. What's the price per apple?,1,729,x,y,27,27
A subscription costs $x monthly. What's the cost for y months?,x,Amelia paid $48 for 4 months of service. What was the monthly rate?,12,192,x,y,48,4
A subscription costs $x monthly. What's the cost for y months?,x,Amelia paid $27 for 27 months of service. What was the monthly rate?,1,729,x,y,27,27
A car drives x miles every hour for y hours. How far does it go?,x,A car traveled 48 miles in 48 hours. What was its speed in mph?,1,2304,x,y,48,48
A car drives x miles every hour for y hours. How far does it go?,x,A car traveled 34 miles in 34 hours. What was its speed in mph?,1,1156,x,y,34,34
A plane flies x miles per hour. How far in y hours?,x,A plane covered 44 miles over 22 hours. What was its speed?,2,968,x,y,44,22
A plane flies x miles per hour. How far in y hours?,x,A plane covered 13 miles over 13 hours. What was its speed?,1,169,x,y,13,13
A runner maintains x km every hour. How far in y hours?,x,A runner completed 15 km in 5 hours. What was the pace?,3,75,x,y,15,5
A runner maintains x km every hour. How far in y hours?,x,A runner completed 19 km in 19 hours. What was the pace?,1,361,x,y,19,19
A train travels x kilometers per hour. How far does it go in y hours?,x,A train went 10 km during 10 hours. What was its speed?,1,100,x,y,10,10
A train travels x kilometers per hour. How far does it go in y hours?,x,A train went 36 km during 3 hours. What was its speed?,12,108,x,y,36,3
A cyclist averages x miles every hour. How far in y hours?,x,A cyclist rode 45 miles over 15 hours. What was the average speed?,3,675,x,y,45,15
A cyclist averages x miles every hour. How far in y hours?,x,A cyclist rode 48 miles over 2 hours. What was the average speed?,24,96,x,y,48,2
A recipe requires x cups of flour per batch. Chloe makes y batches. How much flour?,x,Chloe has 15 cups of flour to make 15 batches. How much per batch?,1,225,x,y,15,15
A recipe requires x cups of flour per batch. Chloe makes y batches. How much flour?,x,Chloe has 28 cups of flour to make 2 batches. How much per batch?,14,56,x,y,28,2
Each cake needs x eggs. How many eggs for y cakes?,x,3 cakes used 30 eggs total. How many eggs per cake?,10,90,x,y,30,3
Each cake needs x eggs. How many eggs for y cakes?,x,19 cakes used 19 eggs total. How many eggs per cake?,1,361,x,y,19,19
Cookies require x chips per cookie. How many chips for y cookies?,x,27 cookies used 27 chips altogether. What's the average per cookie?,1,729,x,y,27,27
Cookies require x chips per cookie. How many chips for y cookies?,x,20 cookies used 20 chips altogether. What's the average per cookie?,1,400,x,y,20,20
Each serving requires x ounces. How much for y servings?,x,3 servings used 15 ounces total. How much per serving?,5,45,x,y,15,3
Each serving requires x ounces. How much for y servings?,x,11 servings used 44 ounces total. How much per serving?,4,484,x,y,44,11
Punch needs x liters per bowl. How much for y bowls?,x,18 bowls used 18 liters total. What was the amount per bowl?,1,324,x,y,18,18
Punch needs x liters per bowl. How much for y bowls?,x,23 bowls used 46 liters total. What was the amount per bowl?,2,1058,x,y,46,23
Isla earns $x per hour. How much for y hours?,x,Isla earned $2 by working 2 hours. What was the hourly pay?,1,4,x,y,2,2
Isla earns $x per hour. How much for y hours?,x,Isla earned $32 by working 2 hours. What was the hourly pay?,16,64,x,y,32,2
Workers are paid $x per item. How much for y items?,x,A worker earned $15 from 5 items. What was the per-item rate?,3,75,x,y,15,5
Workers are paid $x per item. How much for y items?,x,A worker earned $30 from 10 items. What was the per-item rate?,3,300,x,y,30,10
Each project pays $x. What's the income from y projects?,x,25 projects earned $25 total. What was the average per project?,1,625,x,y,25,25
Each project pays $x. What's the income from y projects?,x,4 projects earned $12 total. What was the average per project?,3,48,x,y,12,4
A consultant charges $x daily. What's the cost for y days?,x,A consultant's 21 days of work cost $42. What was the daily rate?,2,882,x,y,42,21
A consultant charges $x daily. What's the cost for y days?,x,A consultant's 45 days of work cost $45. What was the daily rate?,1,2025,x,y,45,45
Overtime pays $x per hour. How much for y overtime hours?,x,6 overtime hours earned $42. What was the overtime rate?,7,252,x,y,42,6
Overtime pays $x per hour. How much for y overtime hours?,x,4 overtime hours earned $20. What was the overtime rate?,5,80,x,y,20,4
Each crate holds x oranges. How many oranges in y crates?,x,50 oranges are packed equally in 25 crates. How many per crate?,2,1250,x,y,50,25
Each crate holds x oranges. How many oranges in y crates?,x,24 oranges are packed equally in 3 crates. How many per crate?,8,72,x,y,24,3
Egg cartons contain x eggs each. How many eggs in y cartons?,x,22 cartons hold 22 eggs total. How many eggs per carton?,1,484,x,y,22,22
Egg cartons contain x eggs each. How many eggs in y cartons?,x,18 cartons hold 36 eggs total. How many eggs per carton?,2,648,x,y,36,18
Jars contain x marbles each. How many marbles in y jars?,x,3 jars have 45 marbles total. What's the average per jar?,15,135,x,y,45,3
Jars contain x marbles each. How many marbles in y jars?,x,2 jars have 16 marbles total. What's the average per jar?,8,32,x,y,16,2
Cases hold x bottles each. How many bottles in y cases?,x,10 cases contain 10 bottles total. How many per case?,1,100,x,y,10,10
Cases hold x bottles each. How many bottles in y cases?,x,7 cases contain 49 bottles total. How many per case?,7,343,x,y,49,7
Packets have x seeds each. How many seeds in y packets?,x,7 packets contain 49 seeds total. How many seeds per packet?,7,343,x,y,49,7
Packets have x seeds each. How many seeds in y packets?,x,3 packets contain 3 seeds total. How many seeds per packet?,1,9,x,y,3,3
Tasks take x minutes each. How long for y tasks?,x,5 tasks took 10 minutes total. What was the average time per task?,2,50,x,y,10,5
Tasks take x minutes each. How long for y tasks?,x,7 tasks took 7 minutes total. What was the average time per task?,1,49,x,y,7,7
A process takes x hours per unit. How long for y units?,x,44 units were made in 44 hours total. What was the time per unit?,1,1936,x,y,44,44
A process takes x hours per unit. How long for y units?,x,14 units were made in 28 hours total. What was the time per unit?,2,392,x,y,28,14
Questions take x minutes each. How long for y questions?,x,16 questions took 16 minutes altogether. What was the average time?,1,256,x,y,16,16
Questions take x minutes each. How long for y questions?,x,16 questions took 48 minutes altogether. What was the average time?,3,768,x,y,48,16
A machine processes x items per hour. How many can it do in y hours?,x,A machine completed 42 items over 6 hours. What was its processing rate?,7,252,x,y,42,6
A machine processes x items per hour. How many can it do in y hours?,x,A machine completed 21 items over 21 hours. What was its processing rate?,1,441,x,y,21,21
Customers take x minutes each to serve. How long for y customers?,x,39 customers were served in 39 minutes. What was the average service time?,1,1521,x,y,39,39
Customers take x minutes each to serve. How long for y customers?,x,3 customers were served in 39 minutes. What was the average service time?,13,117,x,y,39,3
A team scores x points per game. How many points in y games?,x,A team scored 9 points over 9 games. What was their average?,1,81,x,y,9,9
A team scores x points per game. How many points in y games?,x,A team scored 10 points over 5 games. What was their average?,2,50,x,y,10,5
A player averages x rebounds per game. How many in y games?,x,A player got 32 rebounds in 32 games. What was the average?,1,1024,x,y,32,32
A player averages x rebounds per game. How many in y games?,x,A player got 26 rebounds in 13 games. What was the average?,2,338,x,y,26,13
Innings average x runs each. How many runs in y innings?,x,2 innings had 46 runs total. What was the average per inning?,23,92,x,y,46,2
Innings average x runs each. How many runs in y innings?,x,2 innings had 18 runs total. What was the average per inning?,9,36,x,y,18,2
A player makes x free throws per game. How many in y games?,x,A player made 28 free throws over 14 games. What was the average?,2,392,x,y,28,14
A player makes x free throws per game. How many in y games?,x,A player made 26 free throws over 13 games. What was the average?,2,338,x,y,26,13
A team allows x goals per match. How many in y matches?,x,A team conceded 47 goals during 47 matches. What was the average?,1,2209,x,y,47,47
A team allows x goals per match. How many in y matches?,x,A team conceded 9 goals during 3 matches. What was the average?,3,27,x,y,9,3
Matthew creates x paintings every month. How many paintings will be completed after y months?,x,Matthew completed 4 paintings over 4 months. How many paintings per month on average?,1,16,x,y,4,4
Matthew creates x paintings every month. How many paintings will be completed after y months?,x,Matthew completed 20 paintings over 4 months. How many paintings per month on average?,5,80,x,y,20,4
Each sculpture requires x pounds of clay. How much clay is needed to make y sculptures?,x,Lily used 42 pounds of clay for 14 sculptures. How much clay per sculpture?,3,588,x,y,42,14
Each sculpture requires x pounds of clay. How much clay is needed to make y sculptures?,x,Lily used 36 pounds of clay for 18 sculptures. How much clay per sculpture?,2,648,x,y,36,18
The dance troupe performs x shows in each city. How many shows will they perform on a y-city tour?,x,The troupe performed 2 shows across 2 cities. What was their average shows per city?,1,4,x,y,2,2
The dance troupe performs x shows in each city. How many shows will they perform on a y-city tour?,x,The troupe performed 27 shows across 27 cities. What was their average shows per city?,1,729,x,y,27,27
Each art class uses x paint tubes weekly. How many tubes are needed for y classes?,x,The art department has 39 paint tubes to share equally among 3 classes. How many per class?,13,117,x,y,39,3
Each art class uses x paint tubes weekly. How many tubes are needed for y classes?,x,The art department has 42 paint tubes to share equally among 21 classes. How many per class?,2,882,x,y,42,21
Henry writes x poetry lines daily. How many lines will be written in y consecutive days?,x,Henry wrote 30 poetry lines over 3 days. What was the average daily output?,10,90,x,y,30,3
Henry writes x poetry lines daily. How many lines will be written in y consecutive days?,x,Henry wrote 10 poetry lines over 2 days. What was the average daily output?,5,20,x,y,10,2
Each theater seat needs x yards of fabric. How much fabric is required for y seats?,x,The theater used 46 yards of fabric for 23 seats. How much fabric per seat?,2,1058,x,y,46,23
Each theater seat needs x yards of fabric. How much fabric is required for y seats?,x,The theater used 10 yards of fabric for 2 seats. How much fabric per seat?,5,20,x,y,10,2
The band sells x albums per concert. How many albums will they sell at y concerts?,x,The band sold 42 albums over 7 concerts. What was their average sales per concert?,6,294,x,y,42,7
The band sells x albums per concert. How many albums will they sell at y concerts?,x,The band sold 45 albums over 15 concerts. What was their average sales per concert?,3,675,x,y,45,15
Each mosaic tile covers x square inches. How much area can y tiles cover?,x,Emma covered 44 square inches with 22 tiles. What was the average coverage per tile?,2,968,x,y,44,22
Each mosaic tile covers x square inches. How much area can y tiles cover?,x,Emma covered 21 square inches with 7 tiles. What was the average coverage per tile?,3,147,x,y,21,7
The film crew shoots x scenes daily. How many scenes will they capture in y days?,x,The crew shot 11 scenes over 11 days. What was their average daily scenes?,1,121,x,y,11,11
The film crew shoots x scenes daily. How many scenes will they capture in y days?,x,The crew shot 36 scenes over 36 days. What was their average daily scenes?,1,1296,x,y,36,36
Each jewelry box holds x rings. How many rings can be stored in y boxes?,x,Nathan has 48 rings to distribute equally among 8 boxes. How many rings per box?,6,384,x,y,48,8
Each jewelry box holds x rings. How many rings can be stored in y boxes?,x,Nathan has 48 rings to distribute equally among 24 boxes. How many rings per box?,2,1152,x,y,48,24
The beehive produces x ounces of honey daily. What will be the total production after y days?,x,The hive produced 12 ounces of honey over 4 days. What was the average daily yield?,3,48,x,y,12,4
The beehive produces x ounces of honey daily. What will be the total production after y days?,x,The hive produced 48 ounces of honey over 48 days. What was the average daily yield?,1,2304,x,y,48,48
Each rainforest tree hosts x epiphyte species. How many species would be found on y trees?,x,Researchers found 30 epiphyte species on 30 trees. What was the average per tree?,1,900,x,y,30,30
Each rainforest tree hosts x epiphyte species. How many species would be found on y trees?,x,Researchers found 23 epiphyte species on 23 trees. What was the average per tree?,1,529,x,y,23,23
The volcano erupts x tons of ash hourly. How much ash will be ejected in y hours?,x,The volcano released 30 tons of ash over 5 hours. What was the hourly eruption rate?,6,150,x,y,30,5
The volcano erupts x tons of ash hourly. How much ash will be ejected in y hours?,x,The volcano released 30 tons of ash over 30 hours. What was the hourly eruption rate?,1,900,x,y,30,30
Each tide pool contains x hermit crabs. How many crabs would be in y pools?,x,Scientists observed 40 hermit crabs distributed equally among 40 pools. What was the average per pool?,1,1600,x,y,40,40
Each tide pool contains x hermit crabs. How many crabs would be in y pools?,x,Scientists observed 14 hermit crabs distributed equally among 7 pools. What was the average per pool?,2,98,x,y,14,7
The glacier recedes x inches daily. How much will it shrink after y days?,x,The glacier retreated 24 inches over 3 days. What was the average daily recession?,8,72,x,y,24,3
The glacier recedes x inches daily. How much will it shrink after y days?,x,The glacier retreated 27 inches over 27 days. What was the average daily recession?,1,729,x,y,27,27
The meteor shower produces x meteors hourly. How many might be seen during y hours?,x,Observers counted 28 meteors over 28 hours. What was the hourly rate?,1,784,x,y,28,28
The meteor shower produces x meteors hourly. How many might be seen during y hours?,x,Observers counted 46 meteors over 46 hours. What was the hourly rate?,1,2116,x,y,46,46
The sunflower grows x inches weekly. How tall will it be after y weeks?,x,The sunflower grew 45 inches over 15 weeks. What was the average weekly growth?,3,675,x,y,45,15
The sunflower grows x inches weekly. How tall will it be after y weeks?,x,The sunflower grew 48 inches over 2 weeks. What was the average weekly growth?,24,96,x,y,48,2
Each coral reef supports x fish species. How many species might exist across y reefs?,x,Marine biologists documented 14 species among 14 reefs. What was the average per reef?,1,196,x,y,14,14
Each coral reef supports x fish species. How many species might exist across y reefs?,x,Marine biologists documented 48 species among 2 reefs. What was the average per reef?,24,96,x,y,48,2
The thunderstorm produces x lightning flashes per minute. How many flashes in y minutes?,x,The storm had 28 lightning flashes over 28 minutes. What was the flash rate?,1,784,x,y,28,28
The thunderstorm produces x lightning flashes per minute. How many flashes in y minutes?,x,The storm had 24 lightning flashes over 2 minutes. What was the flash rate?,12,48,x,y,24,2
Each mushroom colony expands x square feet daily. How much area would y colonies cover?,x,The fungal network covered 27 square feet across 27 colonies. What was the average size?,1,729,x,y,27,27
Each mushroom colony expands x square feet daily. How much area would y colonies cover?,x,The fungal network covered 42 square feet across 42 colonies. What was the average size?,1,1764,x,y,42,42
The server handles x requests per second. How many requests in y seconds?,x,The server processed 28 requests over 7 seconds. What was the request rate?,4,196,x,y,28,7
The server handles x requests per second. How many requests in y seconds?,x,The server processed 2 requests over 2 seconds. What was the request rate?,1,4,x,y,2,2
Each smartphone has xGB storage. How much total storage for y phones?,x,A shipment of 16 phones has 16GB total storage. What's the average per phone?,1,256,x,y,16,16
Each smartphone has xGB storage. How much total storage for y phones?,x,A shipment of 5 phones has 40GB total storage. What's the average per phone?,8,200,x,y,40,5
The download speed is x MB per second. How much data will download in y seconds?,x,Lucas downloaded 39 MB over 13 seconds. What was the download speed?,3,507,x,y,39,13
The download speed is x MB per second. How much data will download in y seconds?,x,Lucas downloaded 4 MB over 2 seconds. What was the download speed?,2,8,x,y,4,2
Each robot assembles x components hourly. How many components can y robots assemble?,x,A team of 9 robots assembled 18 components. What was each robot's average output?,2,162,x,y,18,9
Each robot assembles x components hourly. How many components can y robots assemble?,x,A team of 2 robots assembled 8 components. What was each robot's average output?,4,16,x,y,8,2
Each server rack uses x kilowatts. What's the total power for y racks?,x,The data center used 48 kilowatts across 2 racks. What was the average per rack?,24,96,x,y,48,2
Each server rack uses x kilowatts. What's the total power for y racks?,x,The data center used 39 kilowatts across 39 racks. What was the average per rack?,1,1521,x,y,39,39
Each software update takes x minutes. How long will y updates take?,x,Installing 10 updates took 30 minutes total. What was the average time?,3,300,x,y,30,10
Each software update takes x minutes. How long will y updates take?,x,Installing 4 updates took 8 minutes total. What was the average time?,2,32,x,y,8,4
The fiber cable transmits x TB per hour. How much data in y hours?,x,The cable transferred 26 TB over 13 hours. What was the average rate?,2,338,x,y,26,13
The fiber cable transmits x TB per hour. How much data in y hours?,x,The cable transferred 34 TB over 2 hours. What was the average rate?,17,68,x,y,34,2
Each smartwatch tracks x health metrics. How many metrics for y watches?,x,The system collected 37 metrics from 37 watches. What was the average per watch?,1,1369,x,y,37,37
Each smartwatch tracks x health metrics. How many metrics for y watches?,x,The system collected 20 metrics from 2 watches. What was the average per watch?,10,40,x,y,20,2
The 3D printer makes x layers per minute. How many layers in y minutes?,x,The printer created 38 layers over 2 minutes. What was the average speed?,19,76,x,y,38,2
The 3D printer makes x layers per minute. How many layers in y minutes?,x,The printer created 20 layers over 20 minutes. What was the average speed?,1,400,x,y,20,20
Each VR headset needs x sensors. How many sensors for y headsets?,x,The VR setup uses 38 sensors across 2 headsets. What's the average per headset?,19,76,x,y,38,2
Each VR headset needs x sensors. How many sensors for y headsets?,x,The VR setup uses 28 sensors across 2 headsets. What's the average per headset?,14,56,x,y,28,2
The ferry transports x vehicles per trip. How many vehicles can it carry in y trips?,x,The ferry carried 15 vehicles over 3 trips. What was the average vehicles per trip?,5,45,x,y,15,3
The ferry transports x vehicles per trip. How many vehicles can it carry in y trips?,x,The ferry carried 8 vehicles over 2 trips. What was the average vehicles per trip?,4,16,x,y,8,2
Each airplane seat weighs x pounds. What is the total weight of y seats?,x,The cabin's 22 seats weigh 22 pounds total. What is the average seat weight?,1,484,x,y,22,22
Each airplane seat weighs x pounds. What is the total weight of y seats?,x,The cabin's 12 seats weigh 24 pounds total. What is the average seat weight?,2,288,x,y,24,12
A subway train arrives every x minutes. How many arrivals will there be in y minutes?,x,There were 22 arrivals during 2 minutes. What was the actual arrival frequency?,11,44,x,y,22,2
A subway train arrives every x minutes. How many arrivals will there be in y minutes?,x,There were 32 arrivals during 8 minutes. What was the actual arrival frequency?,4,256,x,y,32,8
Each scooter travels x miles per charge. How far can y scooters travel?,x,A fleet of 11 scooters traveled 11 miles total. What was the average distance per scooter?,1,121,x,y,11,11
Each scooter travels x miles per charge. How far can y scooters travel?,x,A fleet of 33 scooters traveled 33 miles total. What was the average distance per scooter?,1,1089,x,y,33,33
The cargo ship loads x containers hourly. How many containers can it load in y hours?,x,Dockworkers loaded 46 containers over 2 hours. What was their average hourly rate?,23,92,x,y,46,2
The cargo ship loads x containers hourly. How many containers can it load in y hours?,x,Dockworkers loaded 6 containers over 6 hours. What was their average hourly rate?,1,36,x,y,6,6
Each bicycle wheel requires x spokes. How many spokes are needed for y wheels?,x,The shop used 48 spokes across 24 wheels. What was the average spokes per wheel?,2,1152,x,y,48,24
Each bicycle wheel requires x spokes. How many spokes are needed for y wheels?,x,The shop used 8 spokes across 2 wheels. What was the average spokes per wheel?,4,16,x,y,8,2
The toll booth processes x cars per minute. How many cars can pass in y minutes?,x,The booth processed 40 cars over 2 minutes. What was its average processing rate?,20,80,x,y,40,2
The toll booth processes x cars per minute. How many cars can pass in y minutes?,x,The booth processed 30 cars over 30 minutes. What was its average processing rate?,1,900,x,y,30,30
Each train carriage has x seats. How many seats are in y carriages?,x,The train has 44 seats total across 22 carriages. What's the average per carriage?,2,968,x,y,44,22
Each train carriage has x seats. How many seats are in y carriages?,x,The train has 36 seats total across 4 carriages. What's the average per carriage?,9,144,x,y,36,4
The helicopter uses x gallons of fuel hourly. How much fuel will it use in y hours?,x,The helicopter consumed 27 gallons over 3 hours. What was its average hourly usage?,9,81,x,y,27,3
The helicopter uses x gallons of fuel hourly. How much fuel will it use in y hours?,x,The helicopter consumed 40 gallons over 2 hours. What was its average hourly usage?,20,80,x,y,40,2
Each electric vehicle charges at x kW. What's the total power needed for y vehicles?,x,The charging station provided 46 kW total to 2 vehicles. What was the average per vehicle?,23,92,x,y,46,2
Each electric vehicle charges at x kW. What's the total power needed for y vehicles?,x,The charging station provided 35 kW total to 5 vehicles. What was the average per vehicle?,7,175,x,y,35,5
The Mars rover travels x meters daily. How far will it go in y days?,x,The rover traveled 32 meters over 8 days. What was its average daily distance?,4,256,x,y,32,8
The Mars rover travels x meters daily. How far will it go in y days?,x,The rover traveled 16 meters over 4 days. What was its average daily distance?,4,64,x,y,16,4
Each astronaut consumes x pounds of food weekly. How much food is needed for y weeks?,x,The crew ate 30 pounds of food over 15 weeks. What was their average weekly consumption?,2,450,x,y,30,15
Each astronaut consumes x pounds of food weekly. How much food is needed for y weeks?,x,The crew ate 32 pounds of food over 4 weeks. What was their average weekly consumption?,8,128,x,y,32,4
The satellite completes x orbits daily. How many orbits in y days?,x,The satellite made 30 orbits in 3 days. What was its actual daily orbit count?,10,90,x,y,30,3
The satellite completes x orbits daily. How many orbits in y days?,x,The satellite made 16 orbits in 8 days. What was its actual daily orbit count?,2,128,x,y,16,8
Each spacewalk requires x hours of prep. How much prep time for y spacewalks?,x,Mission Control spent 36 hours prepping for 3 spacewalks. What was the average prep time?,12,108,x,y,36,3
Each spacewalk requires x hours of prep. How much prep time for y spacewalks?,x,Mission Control spent 48 hours prepping for 8 spacewalks. What was the average prep time?,6,384,x,y,48,8
The rocket burns x tons of fuel per minute. How much fuel will it use in y minutes?,x,The rocket used 47 tons of fuel over 47 minutes. What was its average burn rate?,1,2209,x,y,47,47
The rocket burns x tons of fuel per minute. How much fuel will it use in y minutes?,x,The rocket used 29 tons of fuel over 29 minutes. What was its average burn rate?,1,841,x,y,29,29
Each lunar module carries x instruments. How many instruments can y modules carry?,x,Scientists deployed 48 instruments across 24 modules. What was the average per module?,2,1152,x,y,48,24
Each lunar module carries x instruments. How many instruments can y modules carry?,x,Scientists deployed 42 instruments across 2 modules. What was the average per module?,21,84,x,y,42,2
The telescope captures x images per orbit. How many images in y orbits?,x,The telescope took 24 images during 3 orbits. What was its average imaging rate?,8,72,x,y,24,3
The telescope captures x images per orbit. How many images in y orbits?,x,The telescope took 42 images during 6 orbits. What was its average imaging rate?,7,252,x,y,42,6
Each asteroid sample weighs x grams. What is the total weight of y samples?,x,The mission collected 12 grams from 6 samples. What was the average sample weight?,2,72,x,y,12,6
Each asteroid sample weighs x grams. What is the total weight of y samples?,x,The mission collected 44 grams from 44 samples. What was the average sample weight?,1,1936,x,y,44,44
The spaceship's shield blocks x radiation units hourly. How much radiation can it block in y hours?,x,The shield blocked 25 units over 5 hours. What was its average protection rate?,5,125,x,y,25,5
The spaceship's shield blocks x radiation units hourly. How much radiation can it block in y hours?,x,The shield blocked 24 units over 8 hours. What was its average protection rate?,3,192,x,y,24,8
Each Mars transmission takes x minutes. How long will y transmissions take?,x,Mission Control spent 6 minutes on 3 transmissions. What was the average time per transmission?,2,18,x,y,6,3
Each Mars transmission takes x minutes. How long will y transmissions take?,x,Mission Control spent 26 minutes on 2 transmissions. What was the average time per transmission?,13,52,x,y,26,2
Each magic potion needs x dragon scales. How many scales for y potions?,x,The alchemist used 12 scales to make 2 potions. What was the average per potion?,6,24,x,y,12,2
Each magic potion needs x dragon scales. How many scales for y potions?,x,The alchemist used 38 scales to make 19 potions. What was the average per potion?,2,722,x,y,38,19
The dungeon has x traps per level. How many traps in y levels?,x,Adventurers found 36 traps across 4 levels. What was the average traps per level?,9,144,x,y,36,4
The dungeon has x traps per level. How many traps in y levels?,x,Adventurers found 36 traps across 18 levels. What was the average traps per level?,2,648,x,y,36,18
Each spell costs x mana points. How much mana to cast y spells?,x,The wizard spent 3 mana on 3 spells. What was the average cost per spell?,1,9,x,y,3,3
Each spell costs x mana points. How much mana to cast y spells?,x,The wizard spent 39 mana on 3 spells. What was the average cost per spell?,13,117,x,y,39,3
The character earns x XP per quest. How much XP from y quests?,x,The character gained 45 XP over 3 quests. What was the average XP per quest?,15,135,x,y,45,3
The character earns x XP per quest. How much XP from y quests?,x,The character gained 9 XP over 3 quests. What was the average XP per quest?,3,27,x,y,9,3
Each treasure chest holds x coins. How many coins in y chests?,x,The party found 16 coins distributed among 4 chests. What was the average per chest?,4,64,x,y,16,4
Each treasure chest holds x coins. How many coins in y chests?,x,The party found 17 coins distributed among 17 chests. What was the average per chest?,1,289,x,y,17,17
