clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Nathan collects 11 action figures. They trade away 5 figures. How many action figures does Nathan have now?,6,Nathan collects 43 action figures. A new series releases 30 more figures. How many action figures does Nathan have now?,73,13,11,5,43,30
Nathan collects 49 action figures. They trade away 36 figures. How many action figures does Nathan have now?,13,Nathan collects 10 action figures. A new series releases 4 more figures. How many action figures does Nathan have now?,14,6,49,36,10,4
Grace has 39 board games. Their family gives away 26 board games. How many board games does Grace have now?,13,Grace has 18 board games. Their family acquires 14 more board games. How many board games does Grace have now?,32,4,39,26,18,14
Grace has 10 board games. Their family gives away 9 board games. How many board games does Grace have now?,1,Grace has 25 board games. Their family acquires 8 more board games. How many board games does Grace have now?,33,17,10,9,25,8
Lily owns 9 stuffed animals. They give 3 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,6,Lily owns 7 stuffed animals. A relative sends them 1 more stuffed animals. How many stuffed animals does Lily have now?,8,6,9,3,7,1
Lily owns 45 stuffed animals. They give 28 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,17,Lily owns 42 stuffed animals. A relative sends them 11 more stuffed animals. How many stuffed animals does Lily have now?,53,31,45,28,42,11
Ella finds 26 seashells at the beach. The tide washes away 20 seashells. How many seashells does Ella have now?,6,Ella finds 6 seashells at the beach. The next day they find 4 more seashells. How many seashells does Ella have now?,10,2,26,20,6,4
Ella finds 18 seashells at the beach. The tide washes away 1 seashells. How many seashells does Ella have now?,17,Ella finds 31 seashells at the beach. The next day they find 17 more seashells. How many seashells does Ella have now?,48,14,18,1,31,17
"Chloe counts 45 birds in the morning. By afternoon, 35 birds fly away. How many birds does Chloe see now?",10,"Chloe counts 48 birds in the morning. By afternoon, 8 more birds arrive. How many birds does Chloe see now?",56,40,45,35,48,8
"Chloe counts 43 birds in the morning. By afternoon, 22 birds fly away. How many birds does Chloe see now?",21,"Chloe counts 50 birds in the morning. By afternoon, 18 more birds arrive. How many birds does Chloe see now?",68,32,43,22,50,18
Olivia plants 34 flowers. A storm damages 12 flowers. How many flowers does Olivia have now?,22,"Olivia plants 20 flowers. After a week, 14 more flowers bloom. How many flowers does Olivia have now?",34,6,34,12,20,14
Olivia plants 42 flowers. A storm damages 20 flowers. How many flowers does Olivia have now?,22,"Olivia plants 34 flowers. After a week, 7 more flowers bloom. How many flowers does Olivia have now?",41,27,42,20,34,7
Matthew catches 40 fireflies. They release 13 fireflies. How many fireflies does Matthew have now?,27,Matthew catches 42 fireflies. Their jar attracts 33 more fireflies. How many fireflies does Matthew have now?,75,9,40,13,42,33
Matthew catches 50 fireflies. They release 11 fireflies. How many fireflies does Matthew have now?,39,Matthew catches 11 fireflies. Their jar attracts 6 more fireflies. How many fireflies does Matthew have now?,17,5,50,11,11,6
Grace collects 40 acorns. Squirrels steal 21 acorns. How many acorns does Grace have now?,19,Grace collects 35 acorns. Their friend finds 1 more acorns for them. How many acorns does Grace have now?,36,34,40,21,35,1
Grace collects 9 acorns. Squirrels steal 6 acorns. How many acorns does Grace have now?,3,Grace collects 33 acorns. Their friend finds 2 more acorns for them. How many acorns does Grace have now?,35,31,9,6,33,2
Nathan bakes 5 cookies. Their sibling eats 2 cookies. How many cookies does Nathan have now?,3,Nathan bakes 21 cookies. Their sibling helps bake 8 more cookies. How many cookies does Nathan have now?,29,13,5,2,21,8
Nathan bakes 7 cookies. Their sibling eats 6 cookies. How many cookies does Nathan have now?,1,Nathan bakes 38 cookies. Their sibling helps bake 6 more cookies. How many cookies does Nathan have now?,44,32,7,6,38,6
Lily buys 10 donuts. Their family eats 3 donuts. How many donuts does Lily have now?,7,Lily buys 6 donuts. The bakery throws in 5 extra donuts. How many donuts does Lily have now?,11,1,10,3,6,5
Lily buys 37 donuts. Their family eats 11 donuts. How many donuts does Lily have now?,26,Lily buys 44 donuts. The bakery throws in 31 extra donuts. How many donuts does Lily have now?,75,13,37,11,44,31
Alexander makes 15 sandwiches. Their friends eat 9 sandwiches. How many sandwiches does Alexander have now?,6,Alexander makes 35 sandwiches. Their parent makes 28 additional sandwiches. How many sandwiches does Alexander have now?,63,7,15,9,35,28
Alexander makes 46 sandwiches. Their friends eat 13 sandwiches. How many sandwiches does Alexander have now?,33,Alexander makes 50 sandwiches. Their parent makes 47 additional sandwiches. How many sandwiches does Alexander have now?,97,3,46,13,50,47
Lucas has 44 candies in their bag. Their teacher takes 42 candies. How many candies does Lucas have now?,2,Lucas has 21 candies in their bag. Their teacher gives them 13 more candies. How many candies does Lucas have now?,34,8,44,42,21,13
Lucas has 35 candies in their bag. Their teacher takes 29 candies. How many candies does Lucas have now?,6,Lucas has 25 candies in their bag. Their teacher gives them 15 more candies. How many candies does Lucas have now?,40,10,35,29,25,15
Olivia buys 47 juice boxes. Their classmates drink 41 juice boxes. How many juice boxes does Olivia have now?,6,Olivia buys 39 juice boxes. The store adds 15 bonus juice boxes. How many juice boxes does Olivia have now?,54,24,47,41,39,15
Olivia buys 23 juice boxes. Their classmates drink 3 juice boxes. How many juice boxes does Olivia have now?,20,Olivia buys 6 juice boxes. The store adds 1 bonus juice boxes. How many juice boxes does Olivia have now?,7,5,23,3,6,1
Michael has 44 baseballs. Their coach takes 32 baseballs for practice. How many baseballs does Michael have now?,12,Michael has 17 baseballs. Their coach provides 9 more baseballs. How many baseballs does Michael have now?,26,8,44,32,17,9
Michael has 17 baseballs. Their coach takes 16 baseballs for practice. How many baseballs does Michael have now?,1,Michael has 10 baseballs. Their coach provides 8 more baseballs. How many baseballs does Michael have now?,18,2,17,16,10,8
Zoe owns 8 tennis balls. The club replaces 1 old tennis balls. How many tennis balls does Zoe have now?,7,Zoe owns 28 tennis balls. The club gives them 7 new tennis balls. How many tennis balls does Zoe have now?,35,21,8,1,28,7
Zoe owns 24 tennis balls. The club replaces 14 old tennis balls. How many tennis balls does Zoe have now?,10,Zoe owns 44 tennis balls. The club gives them 28 new tennis balls. How many tennis balls does Zoe have now?,72,16,24,14,44,28
Mia has 48 basketballs. Their team donates 4 basketballs. How many basketballs does Mia have now?,44,Mia has 31 basketballs. Their team receives 28 additional basketballs. How many basketballs does Mia have now?,59,3,48,4,31,28
Mia has 43 basketballs. Their team donates 7 basketballs. How many basketballs does Mia have now?,36,Mia has 45 basketballs. Their team receives 42 additional basketballs. How many basketballs does Mia have now?,87,3,43,7,45,42
Emma brings 17 soccer balls to practice. The league redistributes 7 soccer balls. How many soccer balls does Emma have now?,10,Emma brings 27 soccer balls to practice. The league contributes 24 more soccer balls. How many soccer balls does Emma have now?,51,3,17,7,27,24
Emma brings 30 soccer balls to practice. The league redistributes 5 soccer balls. How many soccer balls does Emma have now?,25,Emma brings 14 soccer balls to practice. The league contributes 9 more soccer balls. How many soccer balls does Emma have now?,23,5,30,5,14,9
Mia has 31 hockey pucks. Their teammate borrows 8 hockey pucks. How many hockey pucks does Mia have now?,23,Mia has 13 hockey pucks. Their teammate shares 5 more hockey pucks. How many hockey pucks does Mia have now?,18,8,31,8,13,5
Mia has 5 hockey pucks. Their teammate borrows 1 hockey pucks. How many hockey pucks does Mia have now?,4,Mia has 37 hockey pucks. Their teammate shares 7 more hockey pucks. How many hockey pucks does Mia have now?,44,30,5,1,37,7
William has 12 crayons. Their art set is missing 7 crayons. How many crayons does William have now?,5,William has 50 crayons. Their art set includes 16 more crayons. How many crayons does William have now?,66,34,12,7,50,16
William has 15 crayons. Their art set is missing 14 crayons. How many crayons does William have now?,1,William has 33 crayons. Their art set includes 31 more crayons. How many crayons does William have now?,64,2,15,14,33,31
Jacob owns 26 paintbrushes. Their teacher collects 9 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,17,Jacob owns 26 paintbrushes. Their teacher gives them 1 new paintbrushes. How many paintbrushes does Jacob have now?,27,25,26,9,26,1
Jacob owns 29 paintbrushes. Their teacher collects 23 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,6,Jacob owns 31 paintbrushes. Their teacher gives them 10 new paintbrushes. How many paintbrushes does Jacob have now?,41,21,29,23,31,10
Harper has 11 sketchbooks. Their parents archive 4 old sketchbooks. How many sketchbooks does Harper have now?,7,Harper has 37 sketchbooks. Their parents buy them 32 more sketchbooks. How many sketchbooks does Harper have now?,69,5,11,4,37,32
Harper has 49 sketchbooks. Their parents archive 21 old sketchbooks. How many sketchbooks does Harper have now?,28,Harper has 20 sketchbooks. Their parents buy them 7 more sketchbooks. How many sketchbooks does Harper have now?,27,13,49,21,20,7
Emma collects 34 colored pencils. A set gets damaged and loses 11 colored pencils. How many colored pencils does Emma have now?,23,Emma collects 5 colored pencils. A new set contains 4 more colored pencils. How many colored pencils does Emma have now?,9,1,34,11,5,4
Emma collects 40 colored pencils. A set gets damaged and loses 5 colored pencils. How many colored pencils does Emma have now?,35,Emma collects 13 colored pencils. A new set contains 2 more colored pencils. How many colored pencils does Emma have now?,15,11,40,5,13,2
Chloe has 9 clay pots. Their art class breaks 4 clay pots. How many clay pots does Chloe have now?,5,Chloe has 17 clay pots. Their art class makes 13 additional clay pots. How many clay pots does Chloe have now?,30,4,9,4,17,13
Chloe has 41 clay pots. Their art class breaks 6 clay pots. How many clay pots does Chloe have now?,35,Chloe has 39 clay pots. Their art class makes 3 additional clay pots. How many clay pots does Chloe have now?,42,36,41,6,39,3
Mia has 38 storybooks. The library recalls 34 storybooks. How many storybooks does Mia have now?,4,Mia has 44 storybooks. The library lends them 38 more storybooks. How many storybooks does Mia have now?,82,6,38,34,44,38
Mia has 27 storybooks. The library recalls 5 storybooks. How many storybooks does Mia have now?,22,Mia has 22 storybooks. The library lends them 9 more storybooks. How many storybooks does Mia have now?,31,13,27,5,22,9
Chloe owns 31 comic books. A friend borrows 11 comic books. How many comic books does Chloe have now?,20,Chloe owns 43 comic books. A friend gives them 20 more comic books. How many comic books does Chloe have now?,63,23,31,11,43,20
Chloe owns 41 comic books. A friend borrows 37 comic books. How many comic books does Chloe have now?,4,Chloe owns 50 comic books. A friend gives them 5 more comic books. How many comic books does Chloe have now?,55,45,41,37,50,5
Olivia collects 24 magazines. Their subscription expires for 3 magazines. How many magazines does Olivia have now?,21,Olivia collects 18 magazines. Their subscription delivers 5 new magazines. How many magazines does Olivia have now?,23,13,24,3,18,5
Olivia collects 20 magazines. Their subscription expires for 6 magazines. How many magazines does Olivia have now?,14,Olivia collects 17 magazines. Their subscription delivers 12 new magazines. How many magazines does Olivia have now?,29,5,20,6,17,12
Daniel has 41 picture books. Their relative asks for 34 picture books back. How many picture books does Daniel have now?,7,Daniel has 36 picture books. Their relative sends 20 more picture books. How many picture books does Daniel have now?,56,16,41,34,36,20
Daniel has 9 picture books. Their relative asks for 2 picture books back. How many picture books does Daniel have now?,7,Daniel has 44 picture books. Their relative sends 7 more picture books. How many picture books does Daniel have now?,51,37,9,2,44,7
Harper reads 19 chapter books. Their school collects 10 chapter books for inventory. How many chapter books does Harper have now?,9,Harper reads 37 chapter books. Their school provides 10 additional chapter books. How many chapter books does Harper have now?,47,27,19,10,37,10
Harper reads 47 chapter books. Their school collects 22 chapter books for inventory. How many chapter books does Harper have now?,25,Harper reads 40 chapter books. Their school provides 14 additional chapter books. How many chapter books does Harper have now?,54,26,47,22,40,14
Henry has 18 t-shirts. Their laundry loses 17 t-shirts. How many t-shirts does Henry have now?,1,Henry has 45 t-shirts. Their laundry includes 41 more t-shirts. How many t-shirts does Henry have now?,86,4,18,17,45,41
Henry has 42 t-shirts. Their laundry loses 28 t-shirts. How many t-shirts does Henry have now?,14,Henry has 33 t-shirts. Their laundry includes 17 more t-shirts. How many t-shirts does Henry have now?,50,16,42,28,33,17
Matthew owns 37 pairs of socks. Their washing machine ruins 28 pairs of socks. How many pairs of socks does Matthew have now?,9,Matthew owns 19 pairs of socks. Their package contains 2 extra pairs of socks. How many pairs of socks does Matthew have now?,21,17,37,28,19,2
Matthew owns 46 pairs of socks. Their washing machine ruins 10 pairs of socks. How many pairs of socks does Matthew have now?,36,Matthew owns 37 pairs of socks. Their package contains 1 extra pairs of socks. How many pairs of socks does Matthew have now?,38,36,46,10,37,1
Grace has 11 hats. Their collection decreases by 7 hats. How many hats does Grace have now?,4,Grace has 39 hats. Their collection grows by 36 more hats. How many hats does Grace have now?,75,3,11,7,39,36
Grace has 21 hats. Their collection decreases by 12 hats. How many hats does Grace have now?,9,Grace has 10 hats. Their collection grows by 1 more hats. How many hats does Grace have now?,11,9,21,12,10,1
Nathan wears 24 jackets. Their closet donates 18 jackets. How many jackets does Nathan have now?,6,Nathan wears 17 jackets. Their closet stores 4 additional jackets. How many jackets does Nathan have now?,21,13,24,18,17,4
Nathan wears 49 jackets. Their closet donates 10 jackets. How many jackets does Nathan have now?,39,Nathan wears 28 jackets. Their closet stores 20 additional jackets. How many jackets does Nathan have now?,48,8,49,10,28,20
Isla has 13 pairs of shoes. Their family replaces 7 old pairs of shoes. How many pairs of shoes does Isla have now?,6,Isla has 17 pairs of shoes. Their family buys them 6 more pairs of shoes. How many pairs of shoes does Isla have now?,23,11,13,7,17,6
Isla has 28 pairs of shoes. Their family replaces 26 old pairs of shoes. How many pairs of shoes does Isla have now?,2,Isla has 49 pairs of shoes. Their family buys them 22 more pairs of shoes. How many pairs of shoes does Isla have now?,71,27,28,26,49,22
Chloe saves 19 coins. Their piggybank loses 6 coins. How many coins does Chloe have now?,13,Chloe saves 49 coins. Their piggybank gains 16 more coins. How many coins does Chloe have now?,65,33,19,6,49,16
Chloe saves 26 coins. Their piggybank loses 2 coins. How many coins does Chloe have now?,24,Chloe saves 46 coins. Their piggybank gains 7 more coins. How many coins does Chloe have now?,53,39,26,2,46,7
Nora has 14 keys on their keychain. They remove 8 keys. How many keys does Nora have now?,6,Nora has 32 keys on their keychain. They add 8 more keys. How many keys does Nora have now?,40,24,14,8,32,8
Nora has 16 keys on their keychain. They remove 4 keys. How many keys does Nora have now?,12,Nora has 24 keys on their keychain. They add 10 more keys. How many keys does Nora have now?,34,14,16,4,24,10
James collects 27 bottle caps. Their friend takes 11 bottle caps for a project. How many bottle caps does James have now?,16,James collects 44 bottle caps. Their friend contributes 13 more bottle caps. How many bottle caps does James have now?,57,31,27,11,44,13
James collects 43 bottle caps. Their friend takes 33 bottle caps for a project. How many bottle caps does James have now?,10,James collects 19 bottle caps. Their friend contributes 12 more bottle caps. How many bottle caps does James have now?,31,7,43,33,19,12
Jacob has 9 photos in their album. They remove 5 photos. How many photos does Jacob have now?,4,Jacob has 23 photos in their album. They print 1 more photos. How many photos does Jacob have now?,24,22,9,5,23,1
Jacob has 8 photos in their album. They remove 5 photos. How many photos does Jacob have now?,3,Jacob has 13 photos in their album. They print 10 more photos. How many photos does Jacob have now?,23,3,8,5,13,10
Mia owns 29 video games. The store recalls 20 video games. How many video games does Mia have now?,9,Mia owns 24 video games. The store delivers 11 new video games. How many video games does Mia have now?,35,13,29,20,24,11
Mia owns 26 video games. The store recalls 19 video games. How many video games does Mia have now?,7,Mia owns 34 video games. The store delivers 8 new video games. How many video games does Mia have now?,42,26,26,19,34,8
Henry has 25 minutes to complete a task. The timer shows 14 minutes have passed. What is the current remaining time?,11,Henry has 47 minutes to complete a task. The supervisor grants 28 additional minutes. What is the new total time?,75,19,25,14,47,28
Henry has 44 minutes to complete a task. The timer shows 8 minutes have passed. What is the current remaining time?,36,Henry has 41 minutes to complete a task. The supervisor grants 21 additional minutes. What is the new total time?,62,20,44,8,41,21
The concert starts in 21 minutes. Harper needs 14 minutes to get ready. What is the latest possible departure time?,7,The concert starts in 21 minutes. Harper's commute takes 17 minutes longer than expected. What is the adjusted arrival time?,38,4,21,14,21,17
The concert starts in 46 minutes. Harper needs 19 minutes to get ready. What is the latest possible departure time?,27,The concert starts in 22 minutes. Harper's commute takes 13 minutes longer than expected. What is the adjusted arrival time?,35,9,46,19,22,13
"Grace's meeting lasts 26 minutes. After 22 minutes, how much meeting time is left?",4,Grace's meeting lasts 28 minutes. The agenda extends it by 22 minutes. What is the new duration?,50,6,26,22,28,22
"Grace's meeting lasts 21 minutes. After 10 minutes, how much meeting time is left?",11,Grace's meeting lasts 49 minutes. The agenda extends it by 12 minutes. What is the new duration?,61,37,21,10,49,12
"The flight duration is 39 hours. After 21 hours in the air, how much longer until landing?",18,The flight duration is 29 hours. The pilot adds 26 hours due to weather. What is the new total flight time?,55,3,39,21,29,26
"The flight duration is 30 hours. After 22 hours in the air, how much longer until landing?",8,The flight duration is 31 hours. The pilot adds 15 hours due to weather. What is the new total flight time?,46,16,30,22,31,15
Henry practices piano for 49 minutes daily. Today they stopped after 11 minutes. How much practice was skipped?,38,Henry practices piano for 34 minutes daily. Today they added 31 extra minutes. What was the total practice time?,65,3,49,11,34,31
Henry practices piano for 20 minutes daily. Today they stopped after 17 minutes. How much practice was skipped?,3,Henry practices piano for 44 minutes daily. Today they added 6 extra minutes. What was the total practice time?,50,38,20,17,44,6
"Chloe's account shows 14 dollars. After a purchase of 3 dollars, what is the current balance?",11,Chloe's account shows 45 dollars. A deposit of 20 dollars is added. What is the new balance?,65,25,14,3,45,20
"Chloe's account shows 31 dollars. After a purchase of 14 dollars, what is the current balance?",17,Chloe's account shows 41 dollars. A deposit of 5 dollars is added. What is the new balance?,46,36,31,14,41,5
The item costs 12 dollars. Nathan pays with 14 dollars. What is the amount to be returned?,2,The item costs 42 dollars. The price increases by 37 dollars. What is the new cost?,79,5,14,12,42,37
The item costs 5 dollars. Nathan pays with 17 dollars. What is the amount to be returned?,12,The item costs 46 dollars. The price increases by 25 dollars. What is the new cost?,71,21,17,5,46,25
Jack budgets 50 dollars for groceries. The receipt shows 7 dollars spent. How much remains in the budget?,43,Jack budgets 46 dollars for groceries. An unexpected 1 dollar expense arises. What is the revised budget?,47,45,50,7,46,1
Jack budgets 13 dollars for groceries. The receipt shows 12 dollars spent. How much remains in the budget?,1,Jack budgets 29 dollars for groceries. An unexpected 8 dollar expense arises. What is the revised budget?,37,21,13,12,29,8
The fundraiser goal is 37 dollars. Michael contributes 16 dollars. What is the remaining gap to the goal after the contribution?,21,The fundraiser goal is 31 dollars. The target increases by 2 dollars. What is the new goal amount?,33,29,37,16,31,2
The fundraiser goal is 44 dollars. Michael contributes 34 dollars. What is the remaining gap to the goal after the contribution?,10,The fundraiser goal is 9 dollars. The target increases by 8 dollars. What is the new goal amount?,17,1,44,34,9,8
"Grace earns 41 dollars weekly. After 33 dollars in deductions, what is the take-home amount?",8,"Grace earns 50 dollars weekly. With 29 dollars in bonuses, what is the total compensation?",79,21,41,33,50,29
"Grace earns 37 dollars weekly. After 29 dollars in deductions, what is the take-home amount?",8,"Grace earns 29 dollars weekly. With 27 dollars in bonuses, what is the total compensation?",56,2,37,29,29,27
The container holds 42 liters. Nathan pours out 18 liters. What is the remaining capacity?,24,The container holds 30 liters. Nathan adds 9 more liters. What is the new volume?,39,21,42,18,30,9
The container holds 42 liters. Nathan pours out 16 liters. What is the remaining capacity?,26,The container holds 35 liters. Nathan adds 32 more liters. What is the new volume?,67,3,42,16,35,32
The rope measures 47 meters. Alexander cuts off 19 meters. What length remains?,28,The rope measures 30 meters. Alexander attaches 3 more meters. What is the total length?,33,27,47,19,30,3
The rope measures 36 meters. Alexander cuts off 6 meters. What length remains?,30,The rope measures 23 meters. Alexander attaches 11 more meters. What is the total length?,34,12,36,6,23,11
"The building is 28 feet tall. The top floor is removed, reducing height by 11 feet. What is the current height?",17,The building is 26 feet tall. The antenna adds 23 feet to its height. What is the new elevation?,49,3,28,11,26,23
"The building is 28 feet tall. The top floor is removed, reducing height by 2 feet. What is the current height?",26,The building is 36 feet tall. The antenna adds 30 feet to its height. What is the new elevation?,66,6,28,2,36,30
"The package weighs 39 kilograms. After removing 2 kilograms, what is the current weight?",37,The package weighs 28 kilograms. Additional contents add 13 kilograms. What is the new weight?,41,15,39,2,28,13
"The package weighs 26 kilograms. After removing 16 kilograms, what is the current weight?",10,The package weighs 50 kilograms. Additional contents add 37 kilograms. What is the new weight?,87,13,26,16,50,37
The pool contains 49 gallons. James drains 48 gallons for cleaning. What volume remains?,1,The pool contains 28 gallons. The hose adds 18 more gallons. What is the total volume?,46,10,49,48,28,18
The pool contains 33 gallons. James drains 15 gallons for cleaning. What volume remains?,18,The pool contains 36 gallons. The hose adds 15 more gallons. What is the total volume?,51,21,33,15,36,15
"The store stocks 3 phones. By closing, 2 phones are sold. What is the remaining inventory?",1,The store stocks 29 phones. A shipment adds 16 more phones. What is the new stock?,45,13,3,2,29,16
"The store stocks 45 phones. By closing, 26 phones are sold. What is the remaining inventory?",19,The store stocks 23 phones. A shipment adds 22 more phones. What is the new stock?,45,1,45,26,23,22
The warehouse has 44 boxes. Harper ships out 2 boxes. How many boxes remain stored?,42,The warehouse has 39 boxes. A delivery brings 37 more boxes. What is the current count?,76,2,44,2,39,37
The warehouse has 31 boxes. Harper ships out 6 boxes. How many boxes remain stored?,25,The warehouse has 29 boxes. A delivery brings 5 more boxes. What is the current count?,34,24,31,6,29,5
The library has 22 available books. Emma checks out 7 books. How many stay on shelves?,15,The library has 18 available books. New acquisitions add 13 books. What is the updated collection?,31,5,22,7,18,13
The library has 19 available books. Emma checks out 14 books. How many stay on shelves?,5,The library has 23 available books. New acquisitions add 13 books. What is the updated collection?,36,10,19,14,23,13
The bakery prepares 43 loaves. Customers purchase 5 loaves. How many loaves are left?,38,The bakery prepares 24 loaves. The afternoon batch makes 8 more loaves. What is the total production?,32,16,43,5,24,8
The bakery prepares 50 loaves. Customers purchase 2 loaves. How many loaves are left?,48,The bakery prepares 43 loaves. The afternoon batch makes 3 more loaves. What is the total production?,46,40,50,2,43,3
The farm has 41 chickens. Amelia sells 10 chickens at market. How many chickens remain?,31,The farm has 14 chickens. New hatchlings increase the flock by 1. What is the new population?,15,13,41,10,14,1
The farm has 31 chickens. Amelia sells 23 chickens at market. How many chickens remain?,8,The farm has 32 chickens. New hatchlings increase the flock by 22. What is the new population?,54,10,31,23,32,22
The exam has 40 questions. Alexander answers 39 questions. How many questions remain?,1,The exam has 25 questions. The teacher adds 6 bonus questions. What is the new total?,31,19,40,39,25,6
The exam has 21 questions. Alexander answers 4 questions. How many questions remain?,17,The exam has 49 questions. The teacher adds 46 bonus questions. What is the new total?,95,3,21,4,49,46
The assignment requires 27 pages. Ethan writes 23 pages. How much more is needed?,4,The assignment requires 38 pages. The professor extends it by 25 pages. What is the new requirement?,63,13,27,23,38,25
The assignment requires 39 pages. Ethan writes 16 pages. How much more is needed?,23,The assignment requires 14 pages. The professor extends it by 2 pages. What is the new requirement?,16,12,39,16,14,2
The textbook has 45 chapters. Olivia studies 39 chapters. How many chapters remain?,6,The textbook has 46 chapters. The new edition adds 20 chapters. What is the updated count?,66,26,45,39,46,20
The textbook has 25 chapters. Olivia studies 3 chapters. How many chapters remain?,22,The textbook has 29 chapters. The new edition adds 22 chapters. What is the updated count?,51,7,25,3,29,22
