clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Isla brings 25 notebooks to class. A classmate gives them 19 more notebooks. How many notebooks does Isla have now?,44,The glacier recedes 14 inches daily. How much will it shrink after 14 days?,196,28,25,19,14,14
Henry finds 4 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,7,The nanobot swarm repairs 34 cells per minute. How many cells can it repair in 17 minutes?,578,51,4,3,34,17
Henry finds 20 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,23,The nanobot swarm repairs 50 cells per minute. How many cells can it repair in 10 minutes?,500,60,20,3,50,10
Nora has 19 markers. Their art teacher adds 15 more markers to their collection. How many markers does Nora have now?,34,The thunderstorm produces 8 lightning flashes per minute. How many flashes in 8 minutes?,64,16,19,15,8,8
Nora has 24 markers. Their art teacher adds 7 more markers to their collection. How many markers does Nora have now?,31,The thunderstorm produces 16 lightning flashes per minute. How many flashes in 4 minutes?,64,20,24,7,16,4
Chloe receives 40 stickers for good behavior. The principal awards them 11 more stickers. How many stickers does Chloe have now?,51,A subway train arrives every 48 minutes. How many arrivals will there be in 2 minutes?,96,50,40,11,48,2
Chloe receives 12 stickers for good behavior. The principal awards them 8 more stickers. How many stickers does Chloe have now?,20,A subway train arrives every 34 minutes. How many arrivals will there be in 34 minutes?,1156,68,12,8,34,34
Jacob owns 16 toy cars. Their birthday gifts include 11 more toy cars. How many toy cars does Jacob have now?,27,Each pyramid block weighs 11 tons. What is the total weight of 11 blocks?,121,22,16,11,11,11
Jacob owns 27 toy cars. Their birthday gifts include 9 more toy cars. How many toy cars does Jacob have now?,36,Each pyramid block weighs 30 tons. What is the total weight of 2 blocks?,60,32,27,9,30,2
William has 47 building blocks. Their sibling contributes 21 more blocks to their tower. How many blocks does William have now?,68,A quilt has 24 squares along its length and 24 squares across. How many total?,576,48,47,21,24,24
William has 33 building blocks. Their sibling contributes 26 more blocks to their tower. How many blocks does William have now?,59,A quilt has 36 squares along its length and 3 squares across. How many total?,108,39,33,26,36,3
Nathan collects 11 action figures. A new series releases 5 more figures. How many action figures does Nathan have now?,16,Egg cartons contain 35 eggs each. How many eggs in 5 cartons?,175,40,11,5,35,5
Nathan collects 49 action figures. A new series releases 36 more figures. How many action figures does Nathan have now?,85,Egg cartons contain 35 eggs each. How many eggs in 7 cartons?,245,42,49,36,35,7
Grace has 39 board games. Their family acquires 26 more board games. How many board games does Grace have now?,65,Grace earns $28 per hour and works 2 hours. What are the total earnings?,56,30,39,26,28,2
Grace has 10 board games. Their family acquires 9 more board games. How many board games does Grace have now?,19,Grace earns $50 per hour and works 25 hours. What are the total earnings?,1250,75,10,9,50,25
Lily owns 9 stuffed animals. A relative sends them 3 more stuffed animals. How many stuffed animals does Lily have now?,12,A subscription costs $26 monthly. What's the cost for 2 months?,52,28,9,3,26,2
Lily owns 45 stuffed animals. A relative sends them 28 more stuffed animals. How many stuffed animals does Lily have now?,73,A subscription costs $41 monthly. What's the cost for 41 months?,1681,82,45,28,41,41
Ella finds 26 seashells at the beach. The next day they find 20 more seashells. How many seashells does Ella have now?,46,The band sells 48 albums per concert. How many albums will they sell at 3 concerts?,144,51,26,20,48,3
Ella finds 18 seashells at the beach. The next day they find 1 more seashells. How many seashells does Ella have now?,19,The band sells 10 albums per concert. How many albums will they sell at 2 concerts?,20,12,18,1,10,2
"Chloe counts 45 birds in the morning. By afternoon, 35 more birds arrive. How many birds does Chloe see now?",80,Each treasure chest holds 7 coins. How many coins in 7 chests?,49,14,45,35,7,7
"Chloe counts 43 birds in the morning. By afternoon, 22 more birds arrive. How many birds does Chloe see now?",65,Each treasure chest holds 28 coins. How many coins in 2 chests?,56,30,43,22,28,2
"Olivia plants 34 flowers. After a week, 12 more flowers bloom. How many flowers does Olivia have now?",46,Each mushroom colony expands 48 square feet daily. How much area would 8 colonies cover?,384,56,34,12,48,8
"Olivia plants 42 flowers. After a week, 20 more flowers bloom. How many flowers does Olivia have now?",62,Each mushroom colony expands 24 square feet daily. How much area would 3 colonies cover?,72,27,42,20,24,3
Matthew catches 40 fireflies. Their jar attracts 13 more fireflies. How many fireflies does Matthew have now?,53,Each theater seat needs 40 yards of fabric. How much fabric is required for 40 seats?,1600,80,40,13,40,40
Matthew catches 50 fireflies. Their jar attracts 11 more fireflies. How many fireflies does Matthew have now?,61,Each theater seat needs 27 yards of fabric. How much fabric is required for 27 seats?,729,54,50,11,27,27
Grace collects 40 acorns. Their friend finds 21 more acorns for them. How many acorns does Grace have now?,61,Each sea turtle lays 48 eggs per nest. How many eggs will 4 nests contain?,192,52,40,21,48,4
Grace collects 9 acorns. Their friend finds 6 more acorns for them. How many acorns does Grace have now?,15,Each sea turtle lays 27 eggs per nest. How many eggs will 27 nests contain?,729,54,9,6,27,27
Nathan bakes 5 cookies. Their sibling helps bake 2 more cookies. How many cookies does Nathan have now?,7,Punch needs 48 liters per bowl. How much for 48 bowls?,2304,96,5,2,48,48
Nathan bakes 7 cookies. Their sibling helps bake 6 more cookies. How many cookies does Nathan have now?,13,Punch needs 34 liters per bowl. How much for 34 bowls?,1156,68,7,6,34,34
Lily buys 10 donuts. The bakery throws in 3 extra donuts. How many donuts does Lily have now?,13,The drought lowers water levels by 44 feet monthly. How much will levels drop over 22 months?,968,66,10,3,44,22
Lily buys 37 donuts. The bakery throws in 11 extra donuts. How many donuts does Lily have now?,48,The drought lowers water levels by 13 feet monthly. How much will levels drop over 13 months?,169,26,37,11,13,13
Alexander makes 15 sandwiches. Their parent makes 9 additional sandwiches. How many sandwiches does Alexander have now?,24,Each cake needs 15 eggs. How many eggs for 5 cakes?,75,20,15,9,15,5
Alexander makes 46 sandwiches. Their parent makes 13 additional sandwiches. How many sandwiches does Alexander have now?,59,Each cake needs 19 eggs. How many eggs for 19 cakes?,361,38,46,13,19,19
Lucas has 44 candies in their bag. Their teacher gives them 42 more candies. How many candies does Lucas have now?,86,Each tsunami wave carries 10 tons of debris. How much debris will 10 waves move?,100,20,44,42,10,10
Lucas has 35 candies in their bag. Their teacher gives them 29 more candies. How many candies does Lucas have now?,64,Each tsunami wave carries 36 tons of debris. How much debris will 3 waves move?,108,39,35,29,36,3
Olivia buys 47 juice boxes. The store adds 41 bonus juice boxes. How many juice boxes does Olivia have now?,88,The coral reef grows 45 centimeters annually. How much will it grow in 15 years?,675,60,47,41,45,15
Olivia buys 23 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Olivia have now?,26,The coral reef grows 48 centimeters annually. How much will it grow in 2 years?,96,50,23,3,48,2
Michael has 44 baseballs. Their coach provides 32 more baseballs. How many baseballs does Michael have now?,76,The space elevator climbs 15 kilometers daily. How far will it ascend in 15 days?,225,30,44,32,15,15
Michael has 17 baseballs. Their coach provides 16 more baseballs. How many baseballs does Michael have now?,33,The space elevator climbs 28 kilometers daily. How far will it ascend in 2 days?,56,30,17,16,28,2
Zoe owns 8 tennis balls. The club gives them 1 new tennis balls. How many tennis balls does Zoe have now?,9,Each puzzle takes 30 moves to solve. How many moves for 3 puzzles?,90,33,8,1,30,3
Zoe owns 24 tennis balls. The club gives them 14 new tennis balls. How many tennis balls does Zoe have now?,38,Each puzzle takes 19 moves to solve. How many moves for 19 puzzles?,361,38,24,14,19,19
Mia has 48 basketballs. Their team receives 4 additional basketballs. How many basketballs does Mia have now?,52,The fusion reactor generates 27 megawatts hourly. How much energy in 27 hours?,729,54,48,4,27,27
Mia has 43 basketballs. Their team receives 7 additional basketballs. How many basketballs does Mia have now?,50,The fusion reactor generates 20 megawatts hourly. How much energy in 20 hours?,400,40,43,7,20,20
Emma brings 17 soccer balls to practice. The league contributes 7 more soccer balls. How many soccer balls does Emma have now?,24,A team scores 15 points per game. How many points in 3 games?,45,18,17,7,15,3
Emma brings 30 soccer balls to practice. The league contributes 5 more soccer balls. How many soccer balls does Emma have now?,35,A team scores 44 points per game. How many points in 11 games?,484,55,30,5,44,11
Mia has 31 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Mia have now?,39,Mia earns $18 per hour. How much for 18 hours?,324,36,31,8,18,18
Mia has 5 hockey pucks. Their teammate shares 1 more hockey pucks. How many hockey pucks does Mia have now?,6,Mia earns $46 per hour. How much for 23 hours?,1058,69,5,1,46,23
William has 12 crayons. Their art set includes 7 more crayons. How many crayons does William have now?,19,A runner maintains 2 km every hour. How far in 2 hours?,4,4,12,7,2,2
William has 15 crayons. Their art set includes 14 more crayons. How many crayons does William have now?,29,A runner maintains 32 km every hour. How far in 2 hours?,64,34,15,14,32,2
Jacob owns 26 paintbrushes. Their teacher gives them 9 new paintbrushes. How many paintbrushes does Jacob have now?,35,Tickets cost $15 each. Jacob buys 5 tickets. What's the total cost?,75,20,26,9,15,5
Jacob owns 29 paintbrushes. Their teacher gives them 23 new paintbrushes. How many paintbrushes does Jacob have now?,52,Tickets cost $30 each. Jacob buys 10 tickets. What's the total cost?,300,40,29,23,30,10
Harper has 11 sketchbooks. Their parents buy them 4 more sketchbooks. How many sketchbooks does Harper have now?,15,The meteor shower produces 25 meteors hourly. How many might be seen during 25 hours?,625,50,11,4,25,25
Harper has 49 sketchbooks. Their parents buy them 21 more sketchbooks. How many sketchbooks does Harper have now?,70,The meteor shower produces 12 meteors hourly. How many might be seen during 4 hours?,48,16,49,21,12,4
Emma collects 34 colored pencils. A new set contains 11 more colored pencils. How many colored pencils does Emma have now?,45,"A parking lot has 42 rows, each holding 21 cars. How many cars total?",882,63,34,11,42,21
Emma collects 40 colored pencils. A new set contains 5 more colored pencils. How many colored pencils does Emma have now?,45,"A parking lot has 45 rows, each holding 45 cars. How many cars total?",2025,90,40,5,45,45
Chloe has 9 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Chloe have now?,13,Questions take 42 minutes each. How long for 6 questions?,252,48,9,4,42,6
Chloe has 41 clay pots. Their art class makes 6 additional clay pots. How many clay pots does Chloe have now?,47,Questions take 20 minutes each. How long for 4 questions?,80,24,41,6,20,4
Mia has 38 storybooks. The library lends them 34 more storybooks. How many storybooks does Mia have now?,72,Each gene editor modifies 50 base pairs per second. How many edits in 25 seconds?,1250,75,38,34,50,25
Mia has 27 storybooks. The library lends them 5 more storybooks. How many storybooks does Mia have now?,32,Each gene editor modifies 24 base pairs per second. How many edits in 3 seconds?,72,27,27,5,24,3
Chloe owns 31 comic books. A friend gives them 11 more comic books. How many comic books does Chloe have now?,42,Each sculpture requires 22 pounds of clay. How much clay is needed to make 22 sculptures?,484,44,31,11,22,22
Chloe owns 41 comic books. A friend gives them 37 more comic books. How many comic books does Chloe have now?,78,Each sculpture requires 36 pounds of clay. How much clay is needed to make 18 sculptures?,648,54,41,37,36,18
Olivia collects 24 magazines. Their subscription delivers 3 new magazines. How many magazines does Olivia have now?,27,Cookies require 45 chips per cookie. How many chips for 3 cookies?,135,48,24,3,45,3
Olivia collects 20 magazines. Their subscription delivers 6 new magazines. How many magazines does Olivia have now?,26,Cookies require 16 chips per cookie. How many chips for 2 cookies?,32,18,20,6,16,2
Daniel has 41 picture books. Their relative sends 34 more picture books. How many picture books does Daniel have now?,75,Each of 10 boxes contains 10 pencils. What is the total count?,100,20,41,34,10,10
Daniel has 9 picture books. Their relative sends 2 more picture books. How many picture books does Daniel have now?,11,Each of 49 boxes contains 7 pencils. What is the total count?,343,56,9,2,49,7
Harper reads 19 chapter books. Their school provides 10 additional chapter books. How many chapter books does Harper have now?,29,Each project pays $49. What's the income from 7 projects?,343,56,19,10,49,7
Harper reads 47 chapter books. Their school provides 22 additional chapter books. How many chapter books does Harper have now?,69,Each project pays $3. What's the income from 3 projects?,9,6,47,22,3,3
Henry has 18 t-shirts. Their laundry includes 17 more t-shirts. How many t-shirts does Henry have now?,35,Each hologram projector uses 10 teraflops. How much processing power for 5 projectors?,50,15,18,17,10,5
Henry has 42 t-shirts. Their laundry includes 28 more t-shirts. How many t-shirts does Henry have now?,70,Each hologram projector uses 7 teraflops. How much processing power for 7 projectors?,49,14,42,28,7,7
Matthew owns 37 pairs of socks. Their package contains 28 extra pairs of socks. How many pairs of socks does Matthew have now?,65,Each bicycle wheel requires 44 spokes. How many spokes are needed for 44 wheels?,1936,88,37,28,44,44
Matthew owns 46 pairs of socks. Their package contains 10 extra pairs of socks. How many pairs of socks does Matthew have now?,56,Each bicycle wheel requires 28 spokes. How many spokes are needed for 14 wheels?,392,42,46,10,28,14
Grace has 11 hats. Their collection grows by 7 more hats. How many hats does Grace have now?,18,The toll booth processes 16 cars per minute. How many cars can pass in 16 minutes?,256,32,11,7,16,16
Grace has 21 hats. Their collection grows by 12 more hats. How many hats does Grace have now?,33,The toll booth processes 48 cars per minute. How many cars can pass in 16 minutes?,768,64,21,12,48,16
Nathan wears 24 jackets. Their closet stores 18 additional jackets. How many jackets does Nathan have now?,42,Each candy bag costs $42. How much for 6 bags?,252,48,24,18,42,6
Nathan wears 49 jackets. Their closet stores 10 additional jackets. How many jackets does Nathan have now?,59,Each candy bag costs $21. How much for 21 bags?,441,42,49,10,21,21
Isla has 13 pairs of shoes. Their family buys them 7 more pairs of shoes. How many pairs of shoes does Isla have now?,20,A garden has 39 rows with 39 plants per row. How many plants total?,1521,78,13,7,39,39
Isla has 28 pairs of shoes. Their family buys them 26 more pairs of shoes. How many pairs of shoes does Isla have now?,54,A garden has 39 rows with 3 plants per row. How many plants total?,117,42,28,26,39,3
Chloe saves 19 coins. Their piggybank gains 6 more coins. How many coins does Chloe have now?,25,Each airplane seat weighs 9 pounds. What is the total weight of 9 seats?,81,18,19,6,9,9
Chloe saves 26 coins. Their piggybank gains 2 more coins. How many coins does Chloe have now?,28,Each airplane seat weighs 10 pounds. What is the total weight of 5 seats?,50,15,26,2,10,5
Nora has 14 keys on their keychain. They add 8 more keys. How many keys does Nora have now?,22,The ocean current moves 32 miles daily. How far will objects drift in 32 days?,1024,64,14,8,32,32
Nora has 16 keys on their keychain. They add 4 more keys. How many keys does Nora have now?,20,The ocean current moves 26 miles daily. How far will objects drift in 13 days?,338,39,16,4,26,13
James collects 27 bottle caps. Their friend contributes 11 more bottle caps. How many bottle caps does James have now?,38,The submarine explores 46 square miles daily. How much area can it survey in 2 days?,92,48,27,11,46,2
James collects 43 bottle caps. Their friend contributes 33 more bottle caps. How many bottle caps does James have now?,76,The submarine explores 18 square miles daily. How much area can it survey in 2 days?,36,20,43,33,18,2
Jacob has 9 photos in their album. They print 5 more photos. How many photos does Jacob have now?,14,Each software update takes 28 minutes. How long will 14 updates take?,392,42,9,5,28,14
Jacob has 8 photos in their album. They print 5 more photos. How many photos does Jacob have now?,13,Each software update takes 26 minutes. How long will 13 updates take?,338,39,8,5,26,13
Mia owns 29 video games. The store delivers 20 new video games. How many video games does Mia have now?,49,The game loads 47 textures per second. How many textures in 47 seconds?,2209,94,29,20,47,47
Mia owns 26 video games. The store delivers 19 new video games. How many video games does Mia have now?,45,The game loads 9 textures per second. How many textures in 3 seconds?,27,12,26,19,9,3
Henry has 25 minutes to complete a task. The supervisor grants 14 additional minutes. What is the new total time?,39,The telescope captures 4 images per orbit. How many images in 4 orbits?,16,8,25,14,4,4
Henry has 44 minutes to complete a task. The supervisor grants 8 additional minutes. What is the new total time?,52,The telescope captures 20 images per orbit. How many images in 4 orbits?,80,24,44,8,20,4
The concert starts in 21 minutes. Harper's commute takes 14 minutes longer than expected. What is the adjusted arrival time?,35,The castle has 42 passages per tower. How many passages in 14 towers?,588,56,21,14,42,14
The concert starts in 46 minutes. Harper's commute takes 19 minutes longer than expected. What is the adjusted arrival time?,65,The castle has 36 passages per tower. How many passages in 18 towers?,648,54,46,19,36,18
Grace's meeting lasts 26 minutes. The agenda extends it by 22 minutes. What is the new duration?,48,The sunflower grows 2 inches weekly. How tall will it be after 2 weeks?,4,4,26,22,2,2
Grace's meeting lasts 21 minutes. The agenda extends it by 10 minutes. What is the new duration?,31,The sunflower grows 27 inches weekly. How tall will it be after 27 weeks?,729,54,21,10,27,27
The flight duration is 39 hours. The pilot adds 21 hours due to weather. What is the new total flight time?,60,Henry has 39 bags with 3 apples in each. How many apples does Henry have total?,117,42,39,21,39,3
The flight duration is 30 hours. The pilot adds 22 hours due to weather. What is the new total flight time?,52,Henry has 42 bags with 21 apples in each. How many apples does Henry have total?,882,63,30,22,42,21
Henry practices piano for 49 minutes daily. Today they added 11 extra minutes. What was the total practice time?,60,Each tornado damages 30 structures. How many structures will 3 tornadoes affect?,90,33,49,11,30,3
Henry practices piano for 20 minutes daily. Today they added 17 extra minutes. What was the total practice time?,37,Each tornado damages 10 structures. How many structures will 2 tornadoes affect?,20,12,20,17,10,2
Chloe's account shows 14 dollars. A deposit of 3 dollars is added. What is the new balance?,17,Each coral reef supports 46 fish species. How many species might exist across 23 reefs?,1058,69,14,3,46,23
Chloe's account shows 31 dollars. A deposit of 14 dollars is added. What is the new balance?,45,Each coral reef supports 10 fish species. How many species might exist across 2 reefs?,20,12,31,14,10,2
The item costs 14 dollars. The price increases by 12 dollars. What is the new cost?,26,Each serving requires 42 ounces. How much for 7 servings?,294,49,14,12,42,7
The item costs 17 dollars. The price increases by 5 dollars. What is the new cost?,22,Each serving requires 45 ounces. How much for 15 servings?,675,60,17,5,45,15
Jack budgets 50 dollars for groceries. An unexpected 7 dollar expense arises. What is the revised budget?,57,Tasks take 44 minutes each. How long for 22 tasks?,968,66,50,7,44,22
Jack budgets 13 dollars for groceries. An unexpected 12 dollar expense arises. What is the revised budget?,25,Tasks take 21 minutes each. How long for 7 tasks?,147,28,13,12,21,7
The fundraiser goal is 37 dollars. The target increases by 16 dollars. What is the new goal amount?,53,Customers take 11 minutes each to serve. How long for 11 customers?,121,22,37,16,11,11
The fundraiser goal is 44 dollars. The target increases by 34 dollars. What is the new goal amount?,78,Customers take 36 minutes each to serve. How long for 36 customers?,1296,72,44,34,36,36
"Grace earns 41 dollars weekly. With 33 dollars in bonuses, what is the total compensation?",74,The beehive produces 48 ounces of honey daily. What will be the total production after 8 days?,384,56,41,33,48,8
"Grace earns 37 dollars weekly. With 29 dollars in bonuses, what is the total compensation?",66,The beehive produces 48 ounces of honey daily. What will be the total production after 24 days?,1152,72,37,29,48,24
The container holds 42 liters. Nathan adds 18 more liters. What is the new volume?,60,The heatwave increases energy demand by 12 megawatts daily. How much extra power will be needed over 4 days?,48,16,42,18,12,4
The container holds 42 liters. Nathan adds 16 more liters. What is the new volume?,58,The heatwave increases energy demand by 48 megawatts daily. How much extra power will be needed over 48 days?,2304,96,42,16,48,48
The rope measures 47 meters. Alexander attaches 19 more meters. What is the total length?,66,A cyclist averages 30 miles every hour. How far in 30 hours?,900,60,47,19,30,30
The rope measures 36 meters. Alexander attaches 6 more meters. What is the total length?,42,A cyclist averages 23 miles every hour. How far in 23 hours?,529,46,36,6,23,23
The building is 28 feet tall. The antenna adds 11 feet to its height. What is the new elevation?,39,A recipe requires 30 cups of flour per batch. Benjamin makes 5 batches. How much flour?,150,35,28,11,30,5
The building is 28 feet tall. The antenna adds 2 feet to its height. What is the new elevation?,30,A recipe requires 30 cups of flour per batch. Benjamin makes 30 batches. How much flour?,900,60,28,2,30,30
The package weighs 39 kilograms. Additional contents add 2 kilograms. What is the new weight?,41,A train travels 40 kilometers per hour. How far does it go in 40 hours?,1600,80,39,2,40,40
The package weighs 26 kilograms. Additional contents add 16 kilograms. What is the new weight?,42,A train travels 14 kilometers per hour. How far does it go in 7 hours?,98,21,26,16,14,7
The pool contains 49 gallons. The hose adds 48 more gallons. What is the total volume?,97,The rocket burns 24 tons of fuel per minute. How much fuel will it use in 3 minutes?,72,27,49,48,24,3
The pool contains 33 gallons. The hose adds 15 more gallons. What is the total volume?,48,The rocket burns 27 tons of fuel per minute. How much fuel will it use in 27 minutes?,729,54,33,15,27,27
The store stocks 3 phones. A shipment adds 2 more phones. What is the new stock?,5,Packets have 28 seeds each. How many seeds in 28 packets?,784,56,3,2,28,28
The store stocks 45 phones. A shipment adds 26 more phones. What is the new stock?,71,Packets have 46 seeds each. How many seeds in 46 packets?,2116,92,45,26,46,46
The warehouse has 44 boxes. A delivery brings 2 more boxes. What is the current count?,46,Each lunar module carries 45 instruments. How many instruments can 15 modules carry?,675,60,44,2,45,15
The warehouse has 31 boxes. A delivery brings 6 more boxes. What is the current count?,37,Each lunar module carries 48 instruments. How many instruments can 2 modules carry?,96,50,31,6,48,2
The library has 22 available books. New acquisitions add 7 books. What is the updated collection?,29,The caravan travels 14 miles daily. How far will it go in 14 days?,196,28,22,7,14,14
The library has 19 available books. New acquisitions add 14 books. What is the updated collection?,33,The caravan travels 48 miles daily. How far will it go in 2 days?,96,50,19,14,48,2
The bakery prepares 43 loaves. The afternoon batch makes 5 more loaves. What is the total production?,48,Innings average 28 runs each. How many runs in 28 innings?,784,56,43,5,28,28
The bakery prepares 50 loaves. The afternoon batch makes 2 more loaves. What is the total production?,52,Innings average 24 runs each. How many runs in 2 innings?,48,26,50,2,24,2
The farm has 41 chickens. New hatchlings increase the flock by 10. What is the new population?,51,Each asteroid sample weighs 27 grams. What is the total weight of 27 samples?,729,54,41,10,27,27
The farm has 31 chickens. New hatchlings increase the flock by 23. What is the new population?,54,Each asteroid sample weighs 42 grams. What is the total weight of 42 samples?,1764,84,31,23,42,42
The exam has 40 questions. The teacher adds 39 bonus questions. What is the new total?,79,The castle requires 28 stones per wall. How many stones for 7 walls?,196,35,40,39,28,7
The exam has 21 questions. The teacher adds 4 bonus questions. What is the new total?,25,The castle requires 2 stones per wall. How many stones for 2 walls?,4,4,21,4,2,2
The assignment requires 27 pages. The professor extends it by 23 pages. What is the new requirement?,50,A consultant charges $16 daily. What's the cost for 16 days?,256,32,27,23,16,16
The assignment requires 39 pages. The professor extends it by 16 pages. What is the new requirement?,55,A consultant charges $40 daily. What's the cost for 5 days?,200,45,39,16,40,5
The textbook has 45 chapters. The new edition adds 39 chapters. What is the updated count?,84,Each oyster filters 39 gallons of water hourly. How much water will 13 oysters filter?,507,52,45,39,39,13
The textbook has 25 chapters. The new edition adds 3 chapters. What is the updated count?,28,Each oyster filters 4 gallons of water hourly. How much water will 2 oysters filter?,8,6,25,3,4,2
The course offers 29 credit hours. Michael adds 12 audit hours. What is the total course load?,41,The dungeon has 18 traps per level. How many traps in 9 levels?,162,27,29,12,18,9
The course offers 47 credit hours. Michael adds 10 audit hours. What is the total course load?,57,The dungeon has 8 traps per level. How many traps in 2 levels?,16,10,47,10,8,2
The lab has 41 experiments. The curriculum adds 35 new experiments. What is the updated schedule?,76,The volcano erupts 48 tons of ash hourly. How much ash will be ejected in 2 hours?,96,50,41,35,48,2
The lab has 48 experiments. The curriculum adds 38 new experiments. What is the updated schedule?,86,The volcano erupts 39 tons of ash hourly. How much ash will be ejected in 39 hours?,1521,78,48,38,39,39
"The bus has 7 passengers. At the stop, 3 passengers board. What is the new passenger count?",10,The cargo ship loads 30 containers hourly. How many containers can it load in 10 hours?,300,40,7,3,30,10
"The bus has 50 passengers. At the stop, 30 passengers board. What is the new passenger count?",80,The cargo ship loads 8 containers hourly. How many containers can it load in 4 hours?,32,12,50,30,8,4
The train makes 33 stops. The schedule adds 21 express stops. What is the updated itinerary?,54,Each exoskeleton lifts 26 kilograms. How much can 13 exoskeletons lift together?,338,39,33,21,26,13
The train makes 15 stops. The schedule adds 6 express stops. What is the updated itinerary?,21,Each exoskeleton lifts 34 kilograms. How much can 2 exoskeletons lift together?,68,36,15,6,34,2
The plane has 19 empty seats. 9 passengers cancel their tickets. How many seats become available?,28,Each art class uses 37 paint tubes weekly. How many tubes are needed for 37 classes?,1369,74,19,9,37,37
The plane has 7 empty seats. 2 passengers cancel their tickets. How many seats become available?,9,Each art class uses 20 paint tubes weekly. How many tubes are needed for 2 classes?,40,22,7,2,20,2
The parking lot has 46 spaces. 31 reserved spaces are added. What is the new capacity?,77,Harper reads 38 pages every hour for 2 hours. How many pages total?,76,40,46,31,38,2
The parking lot has 30 spaces. 26 reserved spaces are added. What is the new capacity?,56,Harper reads 20 pages every hour for 20 hours. How many pages total?,400,40,30,26,20,20
The highway project needs 46 workers. 16 temporary workers join. What is the current workforce?,62,Each spacewalk requires 38 hours of prep. How much prep time for 2 spacewalks?,76,40,46,16,38,2
The highway project needs 25 workers. 16 temporary workers join. What is the current workforce?,41,Each spacewalk requires 28 hours of prep. How much prep time for 2 spacewalks?,56,30,25,16,28,2
The item originally costs 29 dollars. The premium version costs 24 dollars more. What is the upgraded price?,53,The scribe copies 15 pages daily. How many pages in 3 days?,45,18,29,24,15,3
The item originally costs 24 dollars. The premium version costs 23 dollars more. What is the upgraded price?,47,The scribe copies 8 pages daily. How many pages in 2 days?,16,10,24,23,8,2
Daniel brings 22 dollars to the store. They find 4 dollars in their pocket. What is their total cash?,26,A team allows 22 goals per match. How many in 22 matches?,484,44,22,4,22,22
Daniel brings 13 dollars to the store. They find 4 dollars in their pocket. What is their total cash?,17,A team allows 24 goals per match. How many in 12 matches?,288,36,13,4,24,12
The shopping list has 19 items. Henry remembers 17 more items. What is the updated list count?,36,Each crate holds 22 oranges. How many oranges in 2 crates?,44,24,19,17,22,2
The shopping list has 8 items. Henry remembers 7 more items. What is the updated list count?,15,Each crate holds 32 oranges. How many oranges in 8 crates?,256,40,8,7,32,8
The coupon saves 21 dollars. The cashier applies 1 dollars in additional savings. What is the total discount?,22,The ferry transports 11 vehicles per trip. How many vehicles can it carry in 11 trips?,121,22,21,1,11,11
