clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Nora has 36 pencils. The teacher distributes 8 more pencils. How many pencils does Nora have now?,44,Nora has 48 pencils. The teacher collects 30 pencils. How many pencils does Nora have now?,18,78,36,8,48,30
Isla brings 37 notebooks to class. A classmate gives them 19 more notebooks. How many notebooks does Isla have now?,56,Isla brings 26 notebooks to class. A classmate borrows 3 notebooks. How many notebooks does Isla have now?,23,29,37,19,26,3
Isla brings 25 notebooks to class. A classmate gives them 19 more notebooks. How many notebooks does Isla have now?,44,Isla brings 42 notebooks to class. A classmate borrows 40 notebooks. How many notebooks does Isla have now?,2,82,25,19,42,40
Henry finds 4 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,7,Henry finds 47 erasers in their desk. They lose 5 erasers. How many erasers does Henry have now?,42,52,4,3,47,5
Henry finds 20 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,23,Henry finds 16 erasers in their desk. They lose 13 erasers. How many erasers does Henry have now?,3,29,20,3,16,13
Nora has 19 markers. Their art teacher adds 15 more markers to their collection. How many markers does Nora have now?,34,Nora has 16 markers. Their art teacher removes 14 markers from their collection. How many markers does Nora have now?,2,30,19,15,16,14
Nora has 24 markers. Their art teacher adds 7 more markers to their collection. How many markers does Nora have now?,31,Nora has 42 markers. Their art teacher removes 24 markers from their collection. How many markers does Nora have now?,18,66,24,7,42,24
Chloe receives 40 stickers for good behavior. The principal awards them 11 more stickers. How many stickers does Chloe have now?,51,Chloe receives 19 stickers for good behavior. The principal revokes 3 stickers. How many stickers does Chloe have now?,16,22,40,11,19,3
Chloe receives 12 stickers for good behavior. The principal awards them 8 more stickers. How many stickers does Chloe have now?,20,Chloe receives 36 stickers for good behavior. The principal revokes 16 stickers. How many stickers does Chloe have now?,20,52,12,8,36,16
Jacob owns 16 toy cars. Their birthday gifts include 11 more toy cars. How many toy cars does Jacob have now?,27,Jacob owns 19 toy cars. They donate 18 toy cars to charity. How many toy cars does Jacob have now?,1,37,16,11,19,18
Jacob owns 27 toy cars. Their birthday gifts include 9 more toy cars. How many toy cars does Jacob have now?,36,Jacob owns 22 toy cars. They donate 2 toy cars to charity. How many toy cars does Jacob have now?,20,24,27,9,22,2
William has 47 building blocks. Their sibling contributes 21 more blocks to their tower. How many blocks does William have now?,68,William has 15 building blocks. Their sibling takes 10 blocks from their tower. How many blocks does William have now?,5,25,47,21,15,10
William has 33 building blocks. Their sibling contributes 26 more blocks to their tower. How many blocks does William have now?,59,William has 15 building blocks. Their sibling takes 11 blocks from their tower. How many blocks does William have now?,4,26,33,26,15,11
Nathan collects 11 action figures. A new series releases 5 more figures. How many action figures does Nathan have now?,16,Nathan collects 43 action figures. They trade away 30 figures. How many action figures does Nathan have now?,13,73,11,5,43,30
Nathan collects 49 action figures. A new series releases 36 more figures. How many action figures does Nathan have now?,85,Nathan collects 10 action figures. They trade away 4 figures. How many action figures does Nathan have now?,6,14,49,36,10,4
Grace has 39 board games. Their family acquires 26 more board games. How many board games does Grace have now?,65,Grace has 18 board games. Their family gives away 14 board games. How many board games does Grace have now?,4,32,39,26,18,14
Grace has 10 board games. Their family acquires 9 more board games. How many board games does Grace have now?,19,Grace has 25 board games. Their family gives away 8 board games. How many board games does Grace have now?,17,33,10,9,25,8
Lily owns 9 stuffed animals. A relative sends them 3 more stuffed animals. How many stuffed animals does Lily have now?,12,Lily owns 7 stuffed animals. They give 1 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,6,8,9,3,7,1
Lily owns 45 stuffed animals. A relative sends them 28 more stuffed animals. How many stuffed animals does Lily have now?,73,Lily owns 42 stuffed animals. They give 11 stuffed animals to a younger sibling. How many stuffed animals does Lily have now?,31,53,45,28,42,11
Ella finds 26 seashells at the beach. The next day they find 20 more seashells. How many seashells does Ella have now?,46,Ella finds 6 seashells at the beach. The tide washes away 4 seashells. How many seashells does Ella have now?,2,10,26,20,6,4
Ella finds 18 seashells at the beach. The next day they find 1 more seashells. How many seashells does Ella have now?,19,Ella finds 31 seashells at the beach. The tide washes away 17 seashells. How many seashells does Ella have now?,14,48,18,1,31,17
"Chloe counts 45 birds in the morning. By afternoon, 35 more birds arrive. How many birds does Chloe see now?",80,"Chloe counts 48 birds in the morning. By afternoon, 8 birds fly away. How many birds does Chloe see now?",40,56,45,35,48,8
"Chloe counts 43 birds in the morning. By afternoon, 22 more birds arrive. How many birds does Chloe see now?",65,"Chloe counts 50 birds in the morning. By afternoon, 18 birds fly away. How many birds does Chloe see now?",32,68,43,22,50,18
"Olivia plants 34 flowers. After a week, 12 more flowers bloom. How many flowers does Olivia have now?",46,Olivia plants 20 flowers. A storm damages 14 flowers. How many flowers does Olivia have now?,6,34,34,12,20,14
"Olivia plants 42 flowers. After a week, 20 more flowers bloom. How many flowers does Olivia have now?",62,Olivia plants 34 flowers. A storm damages 7 flowers. How many flowers does Olivia have now?,27,41,42,20,34,7
Matthew catches 40 fireflies. Their jar attracts 13 more fireflies. How many fireflies does Matthew have now?,53,Matthew catches 42 fireflies. They release 33 fireflies. How many fireflies does Matthew have now?,9,75,40,13,42,33
Matthew catches 50 fireflies. Their jar attracts 11 more fireflies. How many fireflies does Matthew have now?,61,Matthew catches 11 fireflies. They release 6 fireflies. How many fireflies does Matthew have now?,5,17,50,11,11,6
Grace collects 40 acorns. Their friend finds 21 more acorns for them. How many acorns does Grace have now?,61,Grace collects 35 acorns. Squirrels steal 1 acorns. How many acorns does Grace have now?,34,36,40,21,35,1
Grace collects 9 acorns. Their friend finds 6 more acorns for them. How many acorns does Grace have now?,15,Grace collects 33 acorns. Squirrels steal 2 acorns. How many acorns does Grace have now?,31,35,9,6,33,2
Nathan bakes 5 cookies. Their sibling helps bake 2 more cookies. How many cookies does Nathan have now?,7,Nathan bakes 21 cookies. Their sibling eats 8 cookies. How many cookies does Nathan have now?,13,29,5,2,21,8
Nathan bakes 7 cookies. Their sibling helps bake 6 more cookies. How many cookies does Nathan have now?,13,Nathan bakes 38 cookies. Their sibling eats 6 cookies. How many cookies does Nathan have now?,32,44,7,6,38,6
Lily buys 10 donuts. The bakery throws in 3 extra donuts. How many donuts does Lily have now?,13,Lily buys 6 donuts. Their family eats 5 donuts. How many donuts does Lily have now?,1,11,10,3,6,5
Lily buys 37 donuts. The bakery throws in 11 extra donuts. How many donuts does Lily have now?,48,Lily buys 44 donuts. Their family eats 31 donuts. How many donuts does Lily have now?,13,75,37,11,44,31
Alexander makes 15 sandwiches. Their parent makes 9 additional sandwiches. How many sandwiches does Alexander have now?,24,Alexander makes 35 sandwiches. Their friends eat 28 sandwiches. How many sandwiches does Alexander have now?,7,63,15,9,35,28
Alexander makes 46 sandwiches. Their parent makes 13 additional sandwiches. How many sandwiches does Alexander have now?,59,Alexander makes 50 sandwiches. Their friends eat 47 sandwiches. How many sandwiches does Alexander have now?,3,97,46,13,50,47
Lucas has 44 candies in their bag. Their teacher gives them 42 more candies. How many candies does Lucas have now?,86,Lucas has 21 candies in their bag. Their teacher takes 13 candies. How many candies does Lucas have now?,8,34,44,42,21,13
Lucas has 35 candies in their bag. Their teacher gives them 29 more candies. How many candies does Lucas have now?,64,Lucas has 25 candies in their bag. Their teacher takes 15 candies. How many candies does Lucas have now?,10,40,35,29,25,15
Olivia buys 47 juice boxes. The store adds 41 bonus juice boxes. How many juice boxes does Olivia have now?,88,Olivia buys 39 juice boxes. Their classmates drink 15 juice boxes. How many juice boxes does Olivia have now?,24,54,47,41,39,15
Olivia buys 23 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Olivia have now?,26,Olivia buys 6 juice boxes. Their classmates drink 1 juice boxes. How many juice boxes does Olivia have now?,5,7,23,3,6,1
Michael has 44 baseballs. Their coach provides 32 more baseballs. How many baseballs does Michael have now?,76,Michael has 17 baseballs. Their coach takes 9 baseballs for practice. How many baseballs does Michael have now?,8,26,44,32,17,9
Michael has 17 baseballs. Their coach provides 16 more baseballs. How many baseballs does Michael have now?,33,Michael has 10 baseballs. Their coach takes 8 baseballs for practice. How many baseballs does Michael have now?,2,18,17,16,10,8
Zoe owns 8 tennis balls. The club gives them 1 new tennis balls. How many tennis balls does Zoe have now?,9,Zoe owns 28 tennis balls. The club replaces 7 old tennis balls. How many tennis balls does Zoe have now?,21,35,8,1,28,7
Zoe owns 24 tennis balls. The club gives them 14 new tennis balls. How many tennis balls does Zoe have now?,38,Zoe owns 44 tennis balls. The club replaces 28 old tennis balls. How many tennis balls does Zoe have now?,16,72,24,14,44,28
Mia has 48 basketballs. Their team receives 4 additional basketballs. How many basketballs does Mia have now?,52,Mia has 31 basketballs. Their team donates 28 basketballs. How many basketballs does Mia have now?,3,59,48,4,31,28
Mia has 43 basketballs. Their team receives 7 additional basketballs. How many basketballs does Mia have now?,50,Mia has 45 basketballs. Their team donates 42 basketballs. How many basketballs does Mia have now?,3,87,43,7,45,42
Emma brings 17 soccer balls to practice. The league contributes 7 more soccer balls. How many soccer balls does Emma have now?,24,Emma brings 27 soccer balls to practice. The league redistributes 24 soccer balls. How many soccer balls does Emma have now?,3,51,17,7,27,24
Emma brings 30 soccer balls to practice. The league contributes 5 more soccer balls. How many soccer balls does Emma have now?,35,Emma brings 14 soccer balls to practice. The league redistributes 9 soccer balls. How many soccer balls does Emma have now?,5,23,30,5,14,9
Mia has 31 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Mia have now?,39,Mia has 13 hockey pucks. Their teammate borrows 5 hockey pucks. How many hockey pucks does Mia have now?,8,18,31,8,13,5
Mia has 5 hockey pucks. Their teammate shares 1 more hockey pucks. How many hockey pucks does Mia have now?,6,Mia has 37 hockey pucks. Their teammate borrows 7 hockey pucks. How many hockey pucks does Mia have now?,30,44,5,1,37,7
William has 12 crayons. Their art set includes 7 more crayons. How many crayons does William have now?,19,William has 50 crayons. Their art set is missing 16 crayons. How many crayons does William have now?,34,66,12,7,50,16
William has 15 crayons. Their art set includes 14 more crayons. How many crayons does William have now?,29,William has 33 crayons. Their art set is missing 31 crayons. How many crayons does William have now?,2,64,15,14,33,31
Jacob owns 26 paintbrushes. Their teacher gives them 9 new paintbrushes. How many paintbrushes does Jacob have now?,35,Jacob owns 26 paintbrushes. Their teacher collects 1 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,25,27,26,9,26,1
Jacob owns 29 paintbrushes. Their teacher gives them 23 new paintbrushes. How many paintbrushes does Jacob have now?,52,Jacob owns 31 paintbrushes. Their teacher collects 10 paintbrushes for cleaning. How many paintbrushes does Jacob have now?,21,41,29,23,31,10
Harper has 11 sketchbooks. Their parents buy them 4 more sketchbooks. How many sketchbooks does Harper have now?,15,Harper has 37 sketchbooks. Their parents archive 32 old sketchbooks. How many sketchbooks does Harper have now?,5,69,11,4,37,32
Harper has 49 sketchbooks. Their parents buy them 21 more sketchbooks. How many sketchbooks does Harper have now?,70,Harper has 20 sketchbooks. Their parents archive 7 old sketchbooks. How many sketchbooks does Harper have now?,13,27,49,21,20,7
Emma collects 34 colored pencils. A new set contains 11 more colored pencils. How many colored pencils does Emma have now?,45,Emma collects 5 colored pencils. A set gets damaged and loses 4 colored pencils. How many colored pencils does Emma have now?,1,9,34,11,5,4
Emma collects 40 colored pencils. A new set contains 5 more colored pencils. How many colored pencils does Emma have now?,45,Emma collects 13 colored pencils. A set gets damaged and loses 2 colored pencils. How many colored pencils does Emma have now?,11,15,40,5,13,2
Chloe has 9 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Chloe have now?,13,Chloe has 17 clay pots. Their art class breaks 13 clay pots. How many clay pots does Chloe have now?,4,30,9,4,17,13
Chloe has 41 clay pots. Their art class makes 6 additional clay pots. How many clay pots does Chloe have now?,47,Chloe has 39 clay pots. Their art class breaks 3 clay pots. How many clay pots does Chloe have now?,36,42,41,6,39,3
Mia has 38 storybooks. The library lends them 34 more storybooks. How many storybooks does Mia have now?,72,Mia has 44 storybooks. The library recalls 38 storybooks. How many storybooks does Mia have now?,6,82,38,34,44,38
Mia has 27 storybooks. The library lends them 5 more storybooks. How many storybooks does Mia have now?,32,Mia has 22 storybooks. The library recalls 9 storybooks. How many storybooks does Mia have now?,13,31,27,5,22,9
Chloe owns 31 comic books. A friend gives them 11 more comic books. How many comic books does Chloe have now?,42,Chloe owns 43 comic books. A friend borrows 20 comic books. How many comic books does Chloe have now?,23,63,31,11,43,20
Chloe owns 41 comic books. A friend gives them 37 more comic books. How many comic books does Chloe have now?,78,Chloe owns 50 comic books. A friend borrows 5 comic books. How many comic books does Chloe have now?,45,55,41,37,50,5
Olivia collects 24 magazines. Their subscription delivers 3 new magazines. How many magazines does Olivia have now?,27,Olivia collects 18 magazines. Their subscription expires for 5 magazines. How many magazines does Olivia have now?,13,23,24,3,18,5
Olivia collects 20 magazines. Their subscription delivers 6 new magazines. How many magazines does Olivia have now?,26,Olivia collects 17 magazines. Their subscription expires for 12 magazines. How many magazines does Olivia have now?,5,29,20,6,17,12
Daniel has 41 picture books. Their relative sends 34 more picture books. How many picture books does Daniel have now?,75,Daniel has 36 picture books. Their relative asks for 20 picture books back. How many picture books does Daniel have now?,16,56,41,34,36,20
Daniel has 9 picture books. Their relative sends 2 more picture books. How many picture books does Daniel have now?,11,Daniel has 44 picture books. Their relative asks for 7 picture books back. How many picture books does Daniel have now?,37,51,9,2,44,7
Harper reads 19 chapter books. Their school provides 10 additional chapter books. How many chapter books does Harper have now?,29,Harper reads 37 chapter books. Their school collects 10 chapter books for inventory. How many chapter books does Harper have now?,27,47,19,10,37,10
Harper reads 47 chapter books. Their school provides 22 additional chapter books. How many chapter books does Harper have now?,69,Harper reads 40 chapter books. Their school collects 14 chapter books for inventory. How many chapter books does Harper have now?,26,54,47,22,40,14
Henry has 18 t-shirts. Their laundry includes 17 more t-shirts. How many t-shirts does Henry have now?,35,Henry has 45 t-shirts. Their laundry loses 41 t-shirts. How many t-shirts does Henry have now?,4,86,18,17,45,41
Henry has 42 t-shirts. Their laundry includes 28 more t-shirts. How many t-shirts does Henry have now?,70,Henry has 33 t-shirts. Their laundry loses 17 t-shirts. How many t-shirts does Henry have now?,16,50,42,28,33,17
Matthew owns 37 pairs of socks. Their package contains 28 extra pairs of socks. How many pairs of socks does Matthew have now?,65,Matthew owns 19 pairs of socks. Their washing machine ruins 2 pairs of socks. How many pairs of socks does Matthew have now?,17,21,37,28,19,2
Matthew owns 46 pairs of socks. Their package contains 10 extra pairs of socks. How many pairs of socks does Matthew have now?,56,Matthew owns 37 pairs of socks. Their washing machine ruins 1 pairs of socks. How many pairs of socks does Matthew have now?,36,38,46,10,37,1
Grace has 11 hats. Their collection grows by 7 more hats. How many hats does Grace have now?,18,Grace has 39 hats. Their collection decreases by 36 hats. How many hats does Grace have now?,3,75,11,7,39,36
Grace has 21 hats. Their collection grows by 12 more hats. How many hats does Grace have now?,33,Grace has 10 hats. Their collection decreases by 1 hats. How many hats does Grace have now?,9,11,21,12,10,1
Nathan wears 24 jackets. Their closet stores 18 additional jackets. How many jackets does Nathan have now?,42,Nathan wears 17 jackets. Their closet donates 4 jackets. How many jackets does Nathan have now?,13,21,24,18,17,4
Nathan wears 49 jackets. Their closet stores 10 additional jackets. How many jackets does Nathan have now?,59,Nathan wears 28 jackets. Their closet donates 20 jackets. How many jackets does Nathan have now?,8,48,49,10,28,20
Isla has 13 pairs of shoes. Their family buys them 7 more pairs of shoes. How many pairs of shoes does Isla have now?,20,Isla has 17 pairs of shoes. Their family replaces 6 old pairs of shoes. How many pairs of shoes does Isla have now?,11,23,13,7,17,6
Isla has 28 pairs of shoes. Their family buys them 26 more pairs of shoes. How many pairs of shoes does Isla have now?,54,Isla has 49 pairs of shoes. Their family replaces 22 old pairs of shoes. How many pairs of shoes does Isla have now?,27,71,28,26,49,22
Chloe saves 19 coins. Their piggybank gains 6 more coins. How many coins does Chloe have now?,25,Chloe saves 49 coins. Their piggybank loses 16 coins. How many coins does Chloe have now?,33,65,19,6,49,16
Chloe saves 26 coins. Their piggybank gains 2 more coins. How many coins does Chloe have now?,28,Chloe saves 46 coins. Their piggybank loses 7 coins. How many coins does Chloe have now?,39,53,26,2,46,7
Nora has 14 keys on their keychain. They add 8 more keys. How many keys does Nora have now?,22,Nora has 32 keys on their keychain. They remove 8 keys. How many keys does Nora have now?,24,40,14,8,32,8
Nora has 16 keys on their keychain. They add 4 more keys. How many keys does Nora have now?,20,Nora has 24 keys on their keychain. They remove 10 keys. How many keys does Nora have now?,14,34,16,4,24,10
James collects 27 bottle caps. Their friend contributes 11 more bottle caps. How many bottle caps does James have now?,38,James collects 44 bottle caps. Their friend takes 13 bottle caps for a project. How many bottle caps does James have now?,31,57,27,11,44,13
James collects 43 bottle caps. Their friend contributes 33 more bottle caps. How many bottle caps does James have now?,76,James collects 19 bottle caps. Their friend takes 12 bottle caps for a project. How many bottle caps does James have now?,7,31,43,33,19,12
Jacob has 9 photos in their album. They print 5 more photos. How many photos does Jacob have now?,14,Jacob has 23 photos in their album. They remove 1 photos. How many photos does Jacob have now?,22,24,9,5,23,1
Jacob has 8 photos in their album. They print 5 more photos. How many photos does Jacob have now?,13,Jacob has 13 photos in their album. They remove 10 photos. How many photos does Jacob have now?,3,23,8,5,13,10
Mia owns 29 video games. The store delivers 20 new video games. How many video games does Mia have now?,49,Mia owns 24 video games. The store recalls 11 video games. How many video games does Mia have now?,13,35,29,20,24,11
Mia owns 26 video games. The store delivers 19 new video games. How many video games does Mia have now?,45,Mia owns 34 video games. The store recalls 8 video games. How many video games does Mia have now?,26,42,26,19,34,8
Henry has 25 minutes to complete a task. The supervisor grants 14 additional minutes. What is the new total time?,39,Henry has 47 minutes to complete a task. The timer shows 28 minutes have passed. What is the current remaining time?,19,75,25,14,47,28
Henry has 44 minutes to complete a task. The supervisor grants 8 additional minutes. What is the new total time?,52,Henry has 41 minutes to complete a task. The timer shows 21 minutes have passed. What is the current remaining time?,20,62,44,8,41,21
The concert starts in 21 minutes. Harper's commute takes 14 minutes longer than expected. What is the adjusted arrival time?,35,The concert starts in 21 minutes. Harper needs 17 minutes to get ready. What is the latest possible departure time?,4,38,21,14,21,17
The concert starts in 46 minutes. Harper's commute takes 19 minutes longer than expected. What is the adjusted arrival time?,65,The concert starts in 22 minutes. Harper needs 13 minutes to get ready. What is the latest possible departure time?,9,35,46,19,22,13
Grace's meeting lasts 26 minutes. The agenda extends it by 22 minutes. What is the new duration?,48,"Grace's meeting lasts 28 minutes. After 22 minutes, how much meeting time is left?",6,50,26,22,28,22
Grace's meeting lasts 21 minutes. The agenda extends it by 10 minutes. What is the new duration?,31,"Grace's meeting lasts 49 minutes. After 12 minutes, how much meeting time is left?",37,61,21,10,49,12
The flight duration is 39 hours. The pilot adds 21 hours due to weather. What is the new total flight time?,60,"The flight duration is 29 hours. After 26 hours in the air, how much longer until landing?",3,55,39,21,29,26
The flight duration is 30 hours. The pilot adds 22 hours due to weather. What is the new total flight time?,52,"The flight duration is 31 hours. After 15 hours in the air, how much longer until landing?",16,46,30,22,31,15
Henry practices piano for 49 minutes daily. Today they added 11 extra minutes. What was the total practice time?,60,Henry practices piano for 34 minutes daily. Today they stopped after 31 minutes. How much practice was skipped?,3,65,49,11,34,31
Henry practices piano for 20 minutes daily. Today they added 17 extra minutes. What was the total practice time?,37,Henry practices piano for 44 minutes daily. Today they stopped after 6 minutes. How much practice was skipped?,38,50,20,17,44,6
Chloe's account shows 14 dollars. A deposit of 3 dollars is added. What is the new balance?,17,"Chloe's account shows 45 dollars. After a purchase of 20 dollars, what is the current balance?",25,65,14,3,45,20
Chloe's account shows 31 dollars. A deposit of 14 dollars is added. What is the new balance?,45,"Chloe's account shows 41 dollars. After a purchase of 5 dollars, what is the current balance?",36,46,31,14,41,5
The item costs 14 dollars. The price increases by 12 dollars. What is the new cost?,26,The item costs 37 dollars. Nathan pays with 42 dollars. What is the amount to be returned?,5,79,14,12,42,37
The item costs 17 dollars. The price increases by 5 dollars. What is the new cost?,22,The item costs 25 dollars. Nathan pays with 46 dollars. What is the amount to be returned?,21,71,17,5,46,25
Jack budgets 50 dollars for groceries. An unexpected 7 dollar expense arises. What is the revised budget?,57,Jack budgets 46 dollars for groceries. The receipt shows 1 dollars spent. How much remains in the budget?,45,47,50,7,46,1
Jack budgets 13 dollars for groceries. An unexpected 12 dollar expense arises. What is the revised budget?,25,Jack budgets 29 dollars for groceries. The receipt shows 8 dollars spent. How much remains in the budget?,21,37,13,12,29,8
The fundraiser goal is 37 dollars. The target increases by 16 dollars. What is the new goal amount?,53,The fundraiser goal is 31 dollars. Michael contributes 2 dollars. What is the remaining gap to the goal after the contribution?,29,33,37,16,31,2
The fundraiser goal is 44 dollars. The target increases by 34 dollars. What is the new goal amount?,78,The fundraiser goal is 9 dollars. Michael contributes 8 dollars. What is the remaining gap to the goal after the contribution?,1,17,44,34,9,8
"Grace earns 41 dollars weekly. With 33 dollars in bonuses, what is the total compensation?",74,"Grace earns 50 dollars weekly. After 29 dollars in deductions, what is the take-home amount?",21,79,41,33,50,29
"Grace earns 37 dollars weekly. With 29 dollars in bonuses, what is the total compensation?",66,"Grace earns 29 dollars weekly. After 27 dollars in deductions, what is the take-home amount?",2,56,37,29,29,27
The container holds 42 liters. Nathan adds 18 more liters. What is the new volume?,60,The container holds 30 liters. Nathan pours out 9 liters. What is the remaining capacity?,21,39,42,18,30,9
The container holds 42 liters. Nathan adds 16 more liters. What is the new volume?,58,The container holds 35 liters. Nathan pours out 32 liters. What is the remaining capacity?,3,67,42,16,35,32
The rope measures 47 meters. Alexander attaches 19 more meters. What is the total length?,66,The rope measures 30 meters. Alexander cuts off 3 meters. What length remains?,27,33,47,19,30,3
The rope measures 36 meters. Alexander attaches 6 more meters. What is the total length?,42,The rope measures 23 meters. Alexander cuts off 11 meters. What length remains?,12,34,36,6,23,11
The building is 28 feet tall. The antenna adds 11 feet to its height. What is the new elevation?,39,"The building is 26 feet tall. The top floor is removed, reducing height by 23 feet. What is the current height?",3,49,28,11,26,23
The building is 28 feet tall. The antenna adds 2 feet to its height. What is the new elevation?,30,"The building is 36 feet tall. The top floor is removed, reducing height by 30 feet. What is the current height?",6,66,28,2,36,30
The package weighs 39 kilograms. Additional contents add 2 kilograms. What is the new weight?,41,"The package weighs 28 kilograms. After removing 13 kilograms, what is the current weight?",15,41,39,2,28,13
The package weighs 26 kilograms. Additional contents add 16 kilograms. What is the new weight?,42,"The package weighs 50 kilograms. After removing 37 kilograms, what is the current weight?",13,87,26,16,50,37
The pool contains 49 gallons. The hose adds 48 more gallons. What is the total volume?,97,The pool contains 28 gallons. James drains 18 gallons for cleaning. What volume remains?,10,46,49,48,28,18
The pool contains 33 gallons. The hose adds 15 more gallons. What is the total volume?,48,The pool contains 36 gallons. James drains 15 gallons for cleaning. What volume remains?,21,51,33,15,36,15
The store stocks 3 phones. A shipment adds 2 more phones. What is the new stock?,5,"The store stocks 29 phones. By closing, 16 phones are sold. What is the remaining inventory?",13,45,3,2,29,16
The store stocks 45 phones. A shipment adds 26 more phones. What is the new stock?,71,"The store stocks 23 phones. By closing, 22 phones are sold. What is the remaining inventory?",1,45,45,26,23,22
The warehouse has 44 boxes. A delivery brings 2 more boxes. What is the current count?,46,The warehouse has 39 boxes. Harper ships out 37 boxes. How many boxes remain stored?,2,76,44,2,39,37
The warehouse has 31 boxes. A delivery brings 6 more boxes. What is the current count?,37,The warehouse has 29 boxes. Harper ships out 5 boxes. How many boxes remain stored?,24,34,31,6,29,5
The library has 22 available books. New acquisitions add 7 books. What is the updated collection?,29,The library has 18 available books. Emma checks out 13 books. How many stay on shelves?,5,31,22,7,18,13
The library has 19 available books. New acquisitions add 14 books. What is the updated collection?,33,The library has 23 available books. Emma checks out 13 books. How many stay on shelves?,10,36,19,14,23,13
The bakery prepares 43 loaves. The afternoon batch makes 5 more loaves. What is the total production?,48,The bakery prepares 24 loaves. Customers purchase 8 loaves. How many loaves are left?,16,32,43,5,24,8
The bakery prepares 50 loaves. The afternoon batch makes 2 more loaves. What is the total production?,52,The bakery prepares 43 loaves. Customers purchase 3 loaves. How many loaves are left?,40,46,50,2,43,3
The farm has 41 chickens. New hatchlings increase the flock by 10. What is the new population?,51,The farm has 14 chickens. Amelia sells 1 chickens at market. How many chickens remain?,13,15,41,10,14,1
The farm has 31 chickens. New hatchlings increase the flock by 23. What is the new population?,54,The farm has 32 chickens. Amelia sells 22 chickens at market. How many chickens remain?,10,54,31,23,32,22
The exam has 40 questions. The teacher adds 39 bonus questions. What is the new total?,79,The exam has 25 questions. Alexander answers 6 questions. How many questions remain?,19,31,40,39,25,6
The exam has 21 questions. The teacher adds 4 bonus questions. What is the new total?,25,The exam has 49 questions. Alexander answers 46 questions. How many questions remain?,3,95,21,4,49,46
The assignment requires 27 pages. The professor extends it by 23 pages. What is the new requirement?,50,The assignment requires 38 pages. Ethan writes 25 pages. How much more is needed?,13,63,27,23,38,25
The assignment requires 39 pages. The professor extends it by 16 pages. What is the new requirement?,55,The assignment requires 14 pages. Ethan writes 2 pages. How much more is needed?,12,16,39,16,14,2
The textbook has 45 chapters. The new edition adds 39 chapters. What is the updated count?,84,The textbook has 46 chapters. Olivia studies 20 chapters. How many chapters remain?,26,66,45,39,46,20
The textbook has 25 chapters. The new edition adds 3 chapters. What is the updated count?,28,The textbook has 29 chapters. Olivia studies 22 chapters. How many chapters remain?,7,51,25,3,29,22
