clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Amelia paid $x for y months of service. What was the monthly rate?,x,The quality check finds 33 defects. The tolerance allows 2 more defects. What is the acceptable range?,35,16,x,y,33,2
A car traveled x miles in y hours. What was its speed in mph?,x,Nathan has 21 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Nathan have now?,29,2,x,y,21,8
A car traveled x miles in y hours. What was its speed in mph?,x,Nathan has 38 hockey pucks. Their teammate shares 6 more hockey pucks. How many hockey pucks does Nathan have now?,44,6,x,y,38,6
A plane covered x miles over y hours. What was its speed?,x,The wall needs 6 bricks. The design change requires 5 more bricks. What is the new count?,11,1,x,y,6,5
A plane covered x miles over y hours. What was its speed?,x,The wall needs 44 bricks. The design change requires 31 more bricks. What is the new count?,75,1,x,y,44,31
A runner completed x km in y hours. What was the pace?,x,Nora owns 35 tennis balls. The club gives them 28 new tennis balls. How many tennis balls does Nora have now?,63,1,x,y,35,28
A runner completed x km in y hours. What was the pace?,x,Nora owns 50 tennis balls. The club gives them 47 new tennis balls. How many tennis balls does Nora have now?,97,1,x,y,50,47
A train went x km during y hours. What was its speed?,x,The job estimates 21 hours of labor. Complications add 13 hours. What is the new estimate?,34,1,x,y,21,13
A train went x km during y hours. What was its speed?,x,The job estimates 25 hours of labor. Complications add 15 hours. What is the new estimate?,40,1,x,y,25,15
A cyclist rode x miles over y hours. What was the average speed?,x,The machine processes 39 items daily. Maintenance increases capacity by 15 items. What is the new rate?,54,2,x,y,39,15
A cyclist rode x miles over y hours. What was the average speed?,x,The machine processes 6 items daily. Maintenance increases capacity by 1 items. What is the new rate?,7,6,x,y,6,1
Chloe has x cups of flour to make y batches. How much per batch?,x,The puzzle has 17 pieces. The deluxe edition adds 9 more pieces. What is the new challenge?,26,1,x,y,17,9
Chloe has x cups of flour to make y batches. How much per batch?,x,The puzzle has 10 pieces. The deluxe edition adds 8 more pieces. What is the new challenge?,18,1,x,y,10,8
y cakes used x eggs total. How many eggs per cake?,x,The therapy lasts 28 weeks. The extension adds 7 more weeks. What is the new duration?,35,4,x,y,28,7
y cakes used x eggs total. How many eggs per cake?,x,The therapy lasts 44 weeks. The extension adds 28 more weeks. What is the new duration?,72,1,x,y,44,28
y cookies used x chips altogether. What's the average per cookie?,x,The cleanup targets 31 tons of waste. Additional dumping adds 28 tons. What is the new total?,59,1,x,y,31,28
y cookies used x chips altogether. What's the average per cookie?,x,The cleanup targets 45 tons of waste. Additional dumping adds 42 tons. What is the new total?,87,1,x,y,45,42
y servings used x ounces total. How much per serving?,x,Isla saves 27 coins. Their piggybank gains 24 more coins. How many coins does Isla have now?,51,1,x,y,27,24
y servings used x ounces total. How much per serving?,x,Isla saves 14 coins. Their piggybank gains 9 more coins. How many coins does Isla have now?,23,1,x,y,14,9
y bowls used x liters total. What was the amount per bowl?,x,Henry has 13 crayons. Their art set includes 5 more crayons. How many crayons does Henry have now?,18,2,x,y,13,5
y bowls used x liters total. What was the amount per bowl?,x,Henry has 37 crayons. Their art set includes 7 more crayons. How many crayons does Henry have now?,44,5,x,y,37,7
Isla earned $x by working y hours. What was the hourly pay?,x,Isla makes 50 sandwiches. Their parent makes 16 additional sandwiches. How many sandwiches does Isla have now?,66,3,x,y,50,16
Isla earned $x by working y hours. What was the hourly pay?,x,Isla makes 33 sandwiches. Their parent makes 31 additional sandwiches. How many sandwiches does Isla have now?,64,1,x,y,33,31
A worker earned $x from y items. What was the per-item rate?,x,James finds 26 seashells at the beach. The next day they find 1 more seashells. How many seashells does James have now?,27,26,x,y,26,1
A worker earned $x from y items. What was the per-item rate?,x,James finds 31 seashells at the beach. The next day they find 10 more seashells. How many seashells does James have now?,41,3,x,y,31,10
y projects earned $x total. What was the average per project?,x,The store stocks 37 phones. A shipment adds 32 more phones. What is the new stock?,69,1,x,y,37,32
y projects earned $x total. What was the average per project?,x,The store stocks 20 phones. A shipment adds 7 more phones. What is the new stock?,27,2,x,y,20,7
A consultant's y days of work cost $x. What was the daily rate?,x,Harper has 5 building blocks. Their sibling contributes 4 more blocks to their tower. How many blocks does Harper have now?,9,1,x,y,5,4
A consultant's y days of work cost $x. What was the daily rate?,x,Harper has 13 building blocks. Their sibling contributes 2 more blocks to their tower. How many blocks does Harper have now?,15,6,x,y,13,2
y overtime hours earned $x. What was the overtime rate?,x,Benjamin has 17 hats. Their collection grows by 13 more hats. How many hats does Benjamin have now?,30,1,x,y,17,13
y overtime hours earned $x. What was the overtime rate?,x,Benjamin has 39 hats. Their collection grows by 3 more hats. How many hats does Benjamin have now?,42,13,x,y,39,3
x oranges are packed equally in y crates. How many per crate?,x,The collection contains 44 coins. An auction adds 38 rare coins. What is the new collection?,82,1,x,y,44,38
x oranges are packed equally in y crates. How many per crate?,x,The collection contains 22 coins. An auction adds 9 rare coins. What is the new collection?,31,2,x,y,22,9
y cartons hold x eggs total. How many eggs per carton?,x,The concert starts in 43 minutes. Thomas's commute takes 20 minutes longer than expected. What is the adjusted arrival time?,63,2,x,y,43,20
y cartons hold x eggs total. How many eggs per carton?,x,The concert starts in 50 minutes. Thomas's commute takes 5 minutes longer than expected. What is the adjusted arrival time?,55,10,x,y,50,5
y jars have x marbles total. What's the average per jar?,x,Daniel has 18 basketballs. Their team receives 5 additional basketballs. How many basketballs does Daniel have now?,23,3,x,y,18,5
y jars have x marbles total. What's the average per jar?,x,Daniel has 17 basketballs. Their team receives 12 additional basketballs. How many basketballs does Daniel have now?,29,1,x,y,17,12
y cases contain x bottles total. How many per case?,x,Amelia collects 36 mangoes. Their neighbor shares 20 more mangoes. How many mangoes does Amelia have now?,56,1,x,y,36,20
y cases contain x bottles total. How many per case?,x,Amelia collects 44 mangoes. Their neighbor shares 7 more mangoes. How many mangoes does Amelia have now?,51,6,x,y,44,7
y packets contain x seeds total. How many seeds per packet?,x,Amelia has 37 sketchbooks. Their parents buy them 10 more sketchbooks. How many sketchbooks does Amelia have now?,47,3,x,y,37,10
y packets contain x seeds total. How many seeds per packet?,x,Amelia has 40 sketchbooks. Their parents buy them 14 more sketchbooks. How many sketchbooks does Amelia have now?,54,2,x,y,40,14
y tasks took x minutes total. What was the average time per task?,x,The reserve protects 45 acres. The expansion adds 41 acres. What is the new protected area?,86,1,x,y,45,41
y tasks took x minutes total. What was the average time per task?,x,The reserve protects 33 acres. The expansion adds 17 acres. What is the new protected area?,50,1,x,y,33,17
y units were made in x hours total. What was the time per unit?,x,The recipe calls for 19 grams of flour. William decides to add 2 more grams. What is the new measurement?,21,9,x,y,19,2
y units were made in x hours total. What was the time per unit?,x,The recipe calls for 37 grams of flour. William decides to add 1 more grams. What is the new measurement?,38,37,x,y,37,1
y questions took x minutes altogether. What was the average time?,x,The oven needs 39 minutes to preheat. The recipe suggests 36 extra minutes. What is the total preheat time?,75,1,x,y,39,36
y questions took x minutes altogether. What was the average time?,x,The oven needs 10 minutes to preheat. The recipe suggests 1 extra minutes. What is the total preheat time?,11,10,x,y,10,1
A machine completed x items over y hours. What was its processing rate?,x,"Amelia counts 17 birds in the morning. By afternoon, 4 more birds arrive. How many birds does Amelia see now?",21,4,x,y,17,4
A machine completed x items over y hours. What was its processing rate?,x,"Amelia counts 28 birds in the morning. By afternoon, 20 more birds arrive. How many birds does Amelia see now?",48,1,x,y,28,20
y customers were served in x minutes. What was the average service time?,x,Olivia owns 17 toy cars. Their birthday gifts include 6 more toy cars. How many toy cars does Olivia have now?,23,2,x,y,17,6
y customers were served in x minutes. What was the average service time?,x,Olivia owns 49 toy cars. Their birthday gifts include 22 more toy cars. How many toy cars does Olivia have now?,71,2,x,y,49,22
A team scored x points over y games. What was their average?,x,Daniel brings 49 dollars to the store. They find 16 dollars in their pocket. What is their total cash?,65,3,x,y,49,16
A team scored x points over y games. What was their average?,x,Daniel brings 46 dollars to the store. They find 7 dollars in their pocket. What is their total cash?,53,6,x,y,46,7
A player got x rebounds in y games. What was the average?,x,The shipment contains 32 products. The replacement adds 8 more products. What is the new inventory?,40,4,x,y,32,8
A player got x rebounds in y games. What was the average?,x,The shipment contains 24 products. The replacement adds 10 more products. What is the new inventory?,34,2,x,y,24,10
y innings had x runs total. What was the average per inning?,x,The generator provides 44 hours of power. Maintenance extends runtime by 13 hours. What is the new duration?,57,3,x,y,44,13
y innings had x runs total. What was the average per inning?,x,The generator provides 19 hours of power. Maintenance extends runtime by 12 hours. What is the new duration?,31,1,x,y,19,12
A player made x free throws over y games. What was the average?,x,"The bus has 23 passengers. At the stop, 1 passengers board. What is the new passenger count?",24,23,x,y,23,1
A player made x free throws over y games. What was the average?,x,"The bus has 13 passengers. At the stop, 10 passengers board. What is the new passenger count?",23,1,x,y,13,10
A team conceded x goals during y matches. What was the average?,x,The fitness goal is 24 steps daily. The challenge increases by 11 steps. What is the new target?,35,2,x,y,24,11
A team conceded x goals during y matches. What was the average?,x,The fitness goal is 34 steps daily. The challenge increases by 8 steps. What is the new target?,42,4,x,y,34,8
Matthew completed x paintings over y months. How many paintings per month on average?,x,The download requires 47 megabytes. The update adds 28 more megabytes. What is the new total size?,75,1,x,y,47,28
Matthew completed x paintings over y months. How many paintings per month on average?,x,The download requires 41 megabytes. The update adds 21 more megabytes. What is the new total size?,62,1,x,y,41,21
Lily used x pounds of clay for y sculptures. How much clay per sculpture?,x,The prescription has 21 doses. The refill adds 17 more doses. What is the new total?,38,1,x,y,21,17
Lily used x pounds of clay for y sculptures. How much clay per sculpture?,x,The prescription has 22 doses. The refill adds 13 more doses. What is the new total?,35,1,x,y,22,13
The troupe performed x shows across y cities. What was their average shows per city?,x,The warehouse has 28 boxes. A delivery brings 22 more boxes. What is the current count?,50,1,x,y,28,22
The troupe performed x shows across y cities. What was their average shows per city?,x,The warehouse has 49 boxes. A delivery brings 12 more boxes. What is the current count?,61,4,x,y,49,12
The art department has x paint tubes to share equally among y classes. How many per class?,x,Ava has 29 apples. Their friend gives them 26 more apples. How many apples does Ava have now?,55,1,x,y,29,26
The art department has x paint tubes to share equally among y classes. How many per class?,x,Ava has 31 apples. Their friend gives them 15 more apples. How many apples does Ava have now?,46,2,x,y,31,15
Henry wrote x poetry lines over y days. What was the average daily output?,x,The event budget is 34 dollars. A sponsor contributes 31 dollars. What is the new budget?,65,1,x,y,34,31
Henry wrote x poetry lines over y days. What was the average daily output?,x,The event budget is 44 dollars. A sponsor contributes 6 dollars. What is the new budget?,50,7,x,y,44,6
The theater used x yards of fabric for y seats. How much fabric per seat?,x,The library has 45 available books. New acquisitions add 20 books. What is the updated collection?,65,2,x,y,45,20
The theater used x yards of fabric for y seats. How much fabric per seat?,x,The library has 41 available books. New acquisitions add 5 books. What is the updated collection?,46,8,x,y,41,5
The band sold x albums over y concerts. What was their average sales per concert?,x,Ethan brings 42 soccer balls to practice. The league contributes 37 more soccer balls. How many soccer balls does Ethan have now?,79,1,x,y,42,37
The band sold x albums over y concerts. What was their average sales per concert?,x,Ethan brings 46 soccer balls to practice. The league contributes 25 more soccer balls. How many soccer balls does Ethan have now?,71,1,x,y,46,25
Emma covered x square inches with y tiles. What was the average coverage per tile?,x,Emma has 46 t-shirts. Their laundry includes 1 more t-shirts. How many t-shirts does Emma have now?,47,46,x,y,46,1
Emma covered x square inches with y tiles. What was the average coverage per tile?,x,Emma has 29 t-shirts. Their laundry includes 8 more t-shirts. How many t-shirts does Emma have now?,37,3,x,y,29,8
The crew shot x scenes over y days. What was their average daily scenes?,x,Ella has 31 pairs of shoes. Their family buys them 2 more pairs of shoes. How many pairs of shoes does Ella have now?,33,15,x,y,31,2
The crew shot x scenes over y days. What was their average daily scenes?,x,Ella has 9 pairs of shoes. Their family buys them 8 more pairs of shoes. How many pairs of shoes does Ella have now?,17,1,x,y,9,8
Nathan has x rings to distribute equally among y boxes. How many rings per box?,x,The container holds 50 liters. Nathan adds 29 more liters. What is the new volume?,79,1,x,y,50,29
Nathan has x rings to distribute equally among y boxes. How many rings per box?,x,The container holds 29 liters. Nathan adds 27 more liters. What is the new volume?,56,1,x,y,29,27
The hive produced x ounces of honey over y days. What was the average daily yield?,x,The schedule allows 30 minutes per speaker. The organizer adds 9 bonus minutes. What is the new limit?,39,3,x,y,30,9
The hive produced x ounces of honey over y days. What was the average daily yield?,x,The schedule allows 35 minutes per speaker. The organizer adds 32 bonus minutes. What is the new limit?,67,1,x,y,35,32
Researchers found x epiphyte species on y trees. What was the average per tree?,x,Michael buys 30 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Michael have now?,33,10,x,y,30,3
Researchers found x epiphyte species on y trees. What was the average per tree?,x,Michael buys 23 juice boxes. The store adds 11 bonus juice boxes. How many juice boxes does Michael have now?,34,2,x,y,23,11
The volcano released x tons of ash over y hours. What was the hourly eruption rate?,x,Benjamin has 26 baseballs. Their coach provides 23 more baseballs. How many baseballs does Benjamin have now?,49,1,x,y,26,23
The volcano released x tons of ash over y hours. What was the hourly eruption rate?,x,Benjamin has 36 baseballs. Their coach provides 30 more baseballs. How many baseballs does Benjamin have now?,66,1,x,y,36,30
Scientists observed x hermit crabs distributed equally among y pools. What was the average per pool?,x,James has 28 candies in their bag. Their teacher gives them 13 more candies. How many candies does James have now?,41,2,x,y,28,13
Scientists observed x hermit crabs distributed equally among y pools. What was the average per pool?,x,James has 50 candies in their bag. Their teacher gives them 37 more candies. How many candies does James have now?,87,1,x,y,50,37
The glacier retreated x inches over y days. What was the average daily recession?,x,The plot fits 28 vegetables. Succession planting adds 18 more vegetables. What is the new capacity?,46,1,x,y,28,18
The glacier retreated x inches over y days. What was the average daily recession?,x,The plot fits 36 vegetables. Succession planting adds 15 more vegetables. What is the new capacity?,51,2,x,y,36,15
Observers counted x meteors over y hours. What was the hourly rate?,x,Sophia reads 29 chapter books. Their school provides 16 additional chapter books. How many chapter books does Sophia have now?,45,1,x,y,29,16
Observers counted x meteors over y hours. What was the hourly rate?,x,Sophia reads 23 chapter books. Their school provides 22 additional chapter books. How many chapter books does Sophia have now?,45,1,x,y,23,22
The sunflower grew x inches over y weeks. What was the average weekly growth?,x,The phone has 39% battery. Charging adds 37% power. What is the new battery level?,76,1,x,y,39,37
The sunflower grew x inches over y weeks. What was the average weekly growth?,x,The phone has 29% battery. Charging adds 5% power. What is the new battery level?,34,5,x,y,29,5
Marine biologists documented x species among y reefs. What was the average per reef?,x,The suitcase holds 18 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,31,1,x,y,18,13
Marine biologists documented x species among y reefs. What was the average per reef?,x,The suitcase holds 23 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,36,1,x,y,23,13
The storm had x lightning flashes over y minutes. What was the flash rate?,x,Alexander collects 24 bottle caps. Their friend contributes 8 more bottle caps. How many bottle caps does Alexander have now?,32,3,x,y,24,8
The storm had x lightning flashes over y minutes. What was the flash rate?,x,Alexander collects 43 bottle caps. Their friend contributes 3 more bottle caps. How many bottle caps does Alexander have now?,46,14,x,y,43,3
The fungal network covered x square feet across y colonies. What was the average size?,x,The storage has 14 gigabytes free. Cloud storage adds 1 gigabytes. What is the new capacity?,15,14,x,y,14,1
The fungal network covered x square feet across y colonies. What was the average size?,x,The storage has 32 gigabytes free. Cloud storage adds 22 gigabytes. What is the new capacity?,54,1,x,y,32,22
The server processed x requests over y seconds. What was the request rate?,x,The budget allows 25 dollars. Additional funding provides 6 dollars. What is the new budget?,31,4,x,y,25,6
The server processed x requests over y seconds. What was the request rate?,x,The budget allows 49 dollars. Additional funding provides 46 dollars. What is the new budget?,95,1,x,y,49,46
A shipment of y phones has xGB total storage. What's the average per phone?,x,Thomas collects 38 colored pencils. A new set contains 25 more colored pencils. How many colored pencils does Thomas have now?,63,1,x,y,38,25
A shipment of y phones has xGB total storage. What's the average per phone?,x,Thomas collects 14 colored pencils. A new set contains 2 more colored pencils. How many colored pencils does Thomas have now?,16,7,x,y,14,2
Lucas downloaded x MB over y seconds. What was the download speed?,x,The solar panel produces 46 watts daily. Extra sunlight increases output by 20 watts. What is the adjusted production?,66,2,x,y,46,20
Lucas downloaded x MB over y seconds. What was the download speed?,x,The solar panel produces 29 watts daily. Extra sunlight increases output by 22 watts. What is the adjusted production?,51,1,x,y,29,22
A team of y robots assembled x components. What was each robot's average output?,x,The scoreboard shows 33 points. The bonus round adds 7 points. What is the new total?,40,4,x,y,33,7
A team of y robots assembled x components. What was each robot's average output?,x,The scoreboard shows 42 points. The bonus round adds 30 points. What is the new total?,72,1,x,y,42,30
The data center used x kilowatts across y racks. What was the average per rack?,x,The building is 35 feet tall. The antenna adds 18 feet to its height. What is the new elevation?,53,1,x,y,35,18
The data center used x kilowatts across y racks. What was the average per rack?,x,The building is 32 feet tall. The antenna adds 15 feet to its height. What is the new elevation?,47,2,x,y,32,15
Installing y updates took x minutes total. What was the average time?,x,The loyalty card has 22 points. The bonus offer adds 8 points. What is the new point balance?,30,2,x,y,22,8
Installing y updates took x minutes total. What was the average time?,x,The loyalty card has 30 points. The bonus offer adds 8 points. What is the new point balance?,38,3,x,y,30,8
The cable transferred x TB over y hours. What was the average rate?,x,The gallery displays 41 paintings. A donation adds 25 paintings. What is the new exhibition?,66,1,x,y,41,25
The cable transferred x TB over y hours. What was the average rate?,x,The gallery displays 13 paintings. A donation adds 8 paintings. What is the new exhibition?,21,1,x,y,13,8
The system collected x metrics from y watches. What was the average per watch?,x,The flight duration is 18 hours. The pilot adds 11 hours due to weather. What is the new total flight time?,29,1,x,y,18,11
The system collected x metrics from y watches. What was the average per watch?,x,The flight duration is 35 hours. The pilot adds 13 hours due to weather. What is the new total flight time?,48,2,x,y,35,13
The printer created x layers over y minutes. What was the average speed?,x,Nathan has 28 pencils. The teacher distributes 16 more pencils. How many pencils does Nathan have now?,44,1,x,y,28,16
The printer created x layers over y minutes. What was the average speed?,x,Nathan has 43 pencils. The teacher distributes 32 more pencils. How many pencils does Nathan have now?,75,1,x,y,43,32
The VR setup uses x sensors across y headsets. What's the average per headset?,x,The tree grows 16 centimeters yearly. Fertilizer adds 7 extra centimeters. What is the total growth?,23,2,x,y,16,7
The VR setup uses x sensors across y headsets. What's the average per headset?,x,The tree grows 21 centimeters yearly. Fertilizer adds 19 extra centimeters. What is the total growth?,40,1,x,y,21,19
The ferry carried x vehicles over y trips. What was the average vehicles per trip?,x,The workday is 35 hours long. Overtime adds 23 hours. What is the new shift length?,58,1,x,y,35,23
The ferry carried x vehicles over y trips. What was the average vehicles per trip?,x,The workday is 37 hours long. Overtime adds 22 hours. What is the new shift length?,59,1,x,y,37,22
The cabin's y seats weigh x pounds total. What is the average seat weight?,x,Amelia owns 18 video games. The store delivers 8 new video games. How many video games does Amelia have now?,26,2,x,y,18,8
The cabin's y seats weigh x pounds total. What is the average seat weight?,x,Amelia owns 50 video games. The store delivers 45 new video games. How many video games does Amelia have now?,95,1,x,y,50,45
There were x arrivals during y minutes. What was the actual arrival frequency?,x,James has 49 storybooks. The library lends them 31 more storybooks. How many storybooks does James have now?,80,1,x,y,49,31
There were x arrivals during y minutes. What was the actual arrival frequency?,x,James has 40 storybooks. The library lends them 19 more storybooks. How many storybooks does James have now?,59,2,x,y,40,19
A fleet of y scooters traveled x miles total. What was the average distance per scooter?,x,The item originally costs 20 dollars. The premium version costs 8 dollars more. What is the upgraded price?,28,2,x,y,20,8
A fleet of y scooters traveled x miles total. What was the average distance per scooter?,x,The item originally costs 47 dollars. The premium version costs 35 dollars more. What is the upgraded price?,82,1,x,y,47,35
Dockworkers loaded x containers over y hours. What was their average hourly rate?,x,The plane has 20 empty seats. 5 passengers cancel their tickets. How many seats become available?,25,4,x,y,20,5
Dockworkers loaded x containers over y hours. What was their average hourly rate?,x,The plane has 30 empty seats. 11 passengers cancel their tickets. How many seats become available?,41,2,x,y,30,11
The shop used x spokes across y wheels. What was the average spokes per wheel?,x,Charlotte has 32 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,36,8,x,y,32,4
The shop used x spokes across y wheels. What was the average spokes per wheel?,x,Charlotte has 38 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,42,9,x,y,38,4
The booth processed x cars over y minutes. What was its average processing rate?,x,The contract lasts 38 months. The renewal adds 20 months. What is the new term?,58,1,x,y,38,20
The booth processed x cars over y minutes. What was its average processing rate?,x,The contract lasts 41 months. The renewal adds 15 months. What is the new term?,56,2,x,y,41,15
The train has x seats total across y carriages. What's the average per carriage?,x,Ella finds 30 erasers in their desk. They discover 10 more erasers in their bag. How many erasers does Ella have now?,40,3,x,y,30,10
The train has x seats total across y carriages. What's the average per carriage?,x,Ella finds 41 erasers in their desk. They discover 4 more erasers in their bag. How many erasers does Ella have now?,45,10,x,y,41,4
The helicopter consumed x gallons over y hours. What was its average hourly usage?,x,Henry wears 15 jackets. Their closet stores 5 additional jackets. How many jackets does Henry have now?,20,3,x,y,15,5
The helicopter consumed x gallons over y hours. What was its average hourly usage?,x,Henry wears 13 jackets. Their closet stores 9 additional jackets. How many jackets does Henry have now?,22,1,x,y,13,9
The charging station provided x kW total to y vehicles. What was the average per vehicle?,x,The exam has 28 questions. The teacher adds 15 bonus questions. What is the new total?,43,1,x,y,28,15
The charging station provided x kW total to y vehicles. What was the average per vehicle?,x,The exam has 32 questions. The teacher adds 10 bonus questions. What is the new total?,42,3,x,y,32,10
The rover traveled x meters over y days. What was its average daily distance?,x,The video is 45 minutes long. Bonus content adds 15 minutes. What is the extended runtime?,60,3,x,y,45,15
The rover traveled x meters over y days. What was its average daily distance?,x,The video is 29 minutes long. Bonus content adds 4 minutes. What is the extended runtime?,33,7,x,y,29,4
The crew ate x pounds of food over y weeks. What was their average weekly consumption?,x,The guest list has 19 people. 5 last-minute RSVPs arrive. What is the new count?,24,3,x,y,19,5
