clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
A garden has 24 rows with 12 plants per row. How many plants total?,288,The pyramid's 11 blocks weigh 11 tons total. What is the average block weight?,1,121,24,12,11,11
A garden has 12 rows with 4 plants per row. How many plants total?,48,The pyramid's 2 blocks weigh 30 tons total. What is the average block weight?,15,60,12,4,30,2
"A parking lot has 14 rows, each holding 7 cars. How many cars total?",98,A quilt's 24 squares are arranged in 24 equal columns. How many per column?,1,576,14,7,24,24
"A parking lot has 28 rows, each holding 14 cars. How many cars total?",392,A quilt's 36 squares are arranged in 3 equal columns. How many per column?,12,108,28,14,36,3
A quilt has 20 squares along its length and 2 squares across. How many total?,40,5 cartons hold 35 eggs total. How many eggs per carton?,7,175,20,2,35,5
A quilt has 34 squares along its length and 2 squares across. How many total?,68,7 cartons hold 35 eggs total. How many eggs per carton?,5,245,34,2,35,7
Each of 12 rows contains 2 desks. How many desks total?,24,Henry earned $28 by working 2 hours. What was the hourly wage?,14,56,12,2,28,2
Each of 20 rows contains 5 desks. How many desks total?,100,Henry earned $50 by working 25 hours. What was the hourly wage?,2,1250,20,5,50,25
"A bookshelf has 20 shelves, each holding 2 books. How many books total?",40,Grace paid $26 for 2 months of service. What was the monthly rate?,13,52,20,2,26,2
"A bookshelf has 36 shelves, each holding 3 books. How many books total?",108,Grace paid $41 for 41 months of service. What was the monthly rate?,1,1681,36,3,41,41
Tickets cost $32 each. Alexander buys 4 tickets. What's the total cost?,128,The band sold 48 albums over 3 concerts. What was their average sales per concert?,16,144,32,4,48,3
Tickets cost $24 each. Alexander buys 12 tickets. What's the total cost?,288,The band sold 10 albums over 2 concerts. What was their average sales per concert?,5,20,24,12,10,2
Each candy bag costs $36. How much for 18 bags?,648,The party found 7 coins distributed among 7 chests. What was the average per chest?,1,49,36,18,7,7
Each candy bag costs $10. How much for 10 bags?,100,The party found 28 coins distributed among 2 chests. What was the average per chest?,14,56,10,10,28,2
A toy is priced at $30 each. How much for 30 toys?,900,The fungal network covered 48 square feet across 8 colonies. What was the average size?,6,384,30,30,48,8
A toy is priced at $44 each. How much for 2 toys?,88,The fungal network covered 24 square feet across 3 colonies. What was the average size?,8,72,44,2,24,3
Apples cost $18 per apple. How much for 3 apples?,54,The theater used 40 yards of fabric for 40 seats. How much fabric per seat?,1,1600,18,3,40,40
Apples cost $18 per apple. How much for 2 apples?,36,The theater used 27 yards of fabric for 27 seats. How much fabric per seat?,1,729,18,2,27,27
A subscription costs $46 monthly. What's the cost for 2 months?,92,Researchers found 48 turtle eggs in 4 nests. What was the average eggs per nest?,12,192,46,2,48,4
A subscription costs $39 monthly. What's the cost for 13 months?,507,Researchers found 27 turtle eggs in 27 nests. What was the average eggs per nest?,1,729,39,13,27,27
A car drives 36 miles every hour for 18 hours. How far does it go?,648,48 bowls used 48 liters total. What was the amount per bowl?,1,2304,36,18,48,48
A car drives 24 miles every hour for 6 hours. How far does it go?,144,34 bowls used 34 liters total. What was the amount per bowl?,1,1156,24,6,34,34
A plane flies 43 miles per hour. How far in 43 hours?,1849,Reservoirs dropped 44 feet during 22 months of drought. What was the average monthly decline?,2,968,43,43,44,22
A plane flies 9 miles per hour. How far in 3 hours?,27,Reservoirs dropped 13 feet during 13 months of drought. What was the average monthly decline?,1,169,9,3,13,13
A runner maintains 18 km every hour. How far in 18 hours?,324,5 cakes used 15 eggs total. How many eggs per cake?,3,75,18,18,15,5
A runner maintains 39 km every hour. How far in 3 hours?,117,19 cakes used 19 eggs total. How many eggs per cake?,1,361,39,3,19,19
A train travels 36 kilometers per hour. How far does it go in 4 hours?,144,The tsunami moved 10 tons of debris through 10 waves. What was the average debris per wave?,1,100,36,4,10,10
A train travels 50 kilometers per hour. How far does it go in 2 hours?,100,The tsunami moved 36 tons of debris through 3 waves. What was the average debris per wave?,12,108,50,2,36,3
A cyclist averages 26 miles every hour. How far in 26 hours?,676,The reef grew 45 centimeters over 15 years. What was its average annual growth?,3,675,26,26,45,15
A cyclist averages 4 miles every hour. How far in 2 hours?,8,The reef grew 48 centimeters over 2 years. What was its average annual growth?,24,96,4,2,48,2
A recipe requires 46 cups of flour per batch. Chloe makes 2 batches. How much flour?,92,The elevator ascended 15 kilometers over 15 days. What was its average daily climb?,1,225,46,2,15,15
A recipe requires 33 cups of flour per batch. Chloe makes 3 batches. How much flour?,99,The elevator ascended 28 kilometers over 2 days. What was its average daily climb?,14,56,33,3,28,2
Each cake needs 40 eggs. How many eggs for 2 cakes?,80,Olivia made 30 moves total across 3 puzzles. What was the average per puzzle?,10,90,40,2,30,3
Each cake needs 40 eggs. How many eggs for 20 cakes?,800,Olivia made 19 moves total across 19 puzzles. What was the average per puzzle?,1,361,40,20,19,19
Cookies require 44 chips per cookie. How many chips for 4 cookies?,176,The reactor produced 27 megawatts over 27 hours. What was its average hourly output?,1,729,44,4,27,27
Cookies require 44 chips per cookie. How many chips for 11 cookies?,484,The reactor produced 20 megawatts over 20 hours. What was its average hourly output?,1,400,44,11,20,20
Each serving requires 30 ounces. How much for 5 servings?,150,A team scored 15 points over 3 games. What was their average?,5,45,30,5,15,3
Each serving requires 50 ounces. How much for 25 servings?,1250,A team scored 44 points over 11 games. What was their average?,4,484,50,25,44,11
Punch needs 20 liters per bowl. How much for 2 bowls?,40,Henry earned $18 by working 18 hours. What was the hourly pay?,1,324,20,2,18,18
Punch needs 45 liters per bowl. How much for 15 bowls?,675,Henry earned $46 by working 23 hours. What was the hourly pay?,2,1058,45,15,46,23
Isla earns $50 per hour. How much for 5 hours?,250,A runner completed 2 km in 2 hours. What was the pace?,1,4,50,5,2,2
Isla earns $42 per hour. How much for 42 hours?,1764,A runner completed 32 km in 2 hours. What was the pace?,16,64,42,42,32,2
Workers are paid $34 per item. How much for 34 items?,1156,James spent $15 on 5 equally priced tickets. What was the price per ticket?,3,75,34,34,15,5
Workers are paid $25 per item. How much for 25 items?,625,James spent $30 on 10 equally priced tickets. What was the price per ticket?,3,300,25,25,30,10
Each project pays $48. What's the income from 8 projects?,384,Observers counted 25 meteors over 25 hours. What was the hourly rate?,1,625,48,8,25,25
Each project pays $12. What's the income from 6 projects?,72,Observers counted 12 meteors over 4 hours. What was the hourly rate?,3,48,12,6,12,4
A consultant charges $11 daily. What's the cost for 11 days?,121,42 cars are parked in 21 equal rows. How many cars per row?,2,882,11,11,42,21
A consultant charges $16 daily. What's the cost for 8 days?,128,45 cars are parked in 45 equal rows. How many cars per row?,1,2025,16,8,45,45
Overtime pays $47 per hour. How much for 47 overtime hours?,2209,6 questions took 42 minutes altogether. What was the average time?,7,252,47,47,42,6
Overtime pays $27 per hour. How much for 27 overtime hours?,729,4 questions took 20 minutes altogether. What was the average time?,5,80,27,27,20,4
Each crate holds 39 oranges. How many oranges in 3 crates?,117,The gene editor made 50 edits over 25 seconds. What was its editing speed?,2,1250,39,3,50,25
Each crate holds 46 oranges. How many oranges in 23 crates?,1058,The gene editor made 24 edits over 3 seconds. What was its editing speed?,8,72,46,23,24,3
Egg cartons contain 30 eggs each. How many eggs in 15 cartons?,450,Thomas used 22 pounds of clay for 22 sculptures. How much clay per sculpture?,1,484,30,15,22,22
Egg cartons contain 35 eggs each. How many eggs in 35 cartons?,1225,Thomas used 36 pounds of clay for 18 sculptures. How much clay per sculpture?,2,648,35,35,36,18
Jars contain 40 marbles each. How many marbles in 10 jars?,400,3 cookies used 45 chips altogether. What's the average per cookie?,15,135,40,10,45,3
Jars contain 26 marbles each. How many marbles in 13 jars?,338,2 cookies used 16 chips altogether. What's the average per cookie?,8,32,26,13,16,2
Cases hold 6 bottles each. How many bottles in 2 cases?,12,10 pencils are packaged equally in 10 boxes. How many in each box?,1,100,6,2,10,10
Cases hold 48 bottles each. How many bottles in 2 cases?,96,49 pencils are packaged equally in 7 boxes. How many in each box?,7,343,48,2,49,7
Packets have 24 seeds each. How many seeds in 6 packets?,144,7 projects earned $49 total. What was the average per project?,7,343,24,6,49,7
Packets have 12 seeds each. How many seeds in 2 packets?,24,3 projects earned $3 total. What was the average per project?,1,9,12,2,3,3
Tasks take 11 minutes each. How long for 11 tasks?,121,The hologram system uses 10 teraflops total across 5 projectors. What's the average per projector?,2,50,11,11,10,5
Tasks take 32 minutes each. How long for 8 tasks?,256,The hologram system uses 7 teraflops total across 7 projectors. What's the average per projector?,1,49,32,8,7,7
A process takes 25 hours per unit. How long for 5 units?,125,The shop used 44 spokes across 44 wheels. What was the average spokes per wheel?,1,1936,25,5,44,44
A process takes 24 hours per unit. How long for 3 units?,72,The shop used 28 spokes across 14 wheels. What was the average spokes per wheel?,2,392,24,3,28,14
Questions take 48 minutes each. How long for 12 questions?,576,The booth processed 16 cars over 16 minutes. What was its average processing rate?,1,256,48,12,16,16
Questions take 42 minutes each. How long for 6 questions?,252,The booth processed 48 cars over 16 minutes. What was its average processing rate?,3,768,42,6,48,16
A machine processes 37 items per hour. How many can it do in 37 hours?,1369,Amelia paid $42 for 6 candy bags. What was the per-bag price?,7,252,37,37,42,6
A machine processes 14 items per hour. How many can it do in 2 hours?,28,Amelia paid $21 for 21 candy bags. What was the per-bag price?,1,441,14,2,21,21
Customers take 34 minutes each to serve. How long for 2 customers?,68,39 plants are arranged in 39 equal rows. How many plants per row?,1,1521,34,2,39,39
Customers take 38 minutes each to serve. How long for 2 customers?,76,39 plants are arranged in 3 equal rows. How many plants per row?,13,117,38,2,39,3
A team scores 14 points per game. How many points in 7 games?,98,The cabin's 9 seats weigh 9 pounds total. What is the average seat weight?,1,81,14,7,9,9
A team scores 36 points per game. How many points in 36 games?,1296,The cabin's 5 seats weigh 10 pounds total. What is the average seat weight?,2,50,36,36,10,5
A player averages 15 rebounds per game. How many in 3 games?,45,Driftwood traveled 32 miles over 32 days. What was the average daily movement?,1,1024,15,3,32,32
A player averages 22 rebounds per game. How many in 2 games?,44,Driftwood traveled 26 miles over 13 days. What was the average daily movement?,2,338,22,2,26,13
Innings average 40 runs each. How many runs in 8 innings?,320,The submarine surveyed 46 square miles over 2 days. What was its average daily exploration?,23,92,40,8,46,2
Innings average 39 runs each. How many runs in 3 innings?,117,The submarine surveyed 18 square miles over 2 days. What was its average daily exploration?,9,36,39,3,18,2
A player makes 41 free throws per game. How many in 41 games?,1681,Installing 14 updates took 28 minutes total. What was the average time?,2,392,41,41,28,14
A player makes 12 free throws per game. How many in 3 games?,36,Installing 13 updates took 26 minutes total. What was the average time?,2,338,12,3,26,13
A team allows 14 goals per match. How many in 7 matches?,98,The game loaded 47 textures over 47 seconds. What was the average loading speed?,1,2209,14,7,47,47
A team allows 46 goals per match. How many in 23 matches?,1058,The game loaded 9 textures over 3 seconds. What was the average loading speed?,3,27,46,23,9,3
Matthew creates 25 paintings every month. How many paintings will be completed after 5 months?,125,The telescope took 4 images during 4 orbits. What was its average imaging rate?,1,16,25,5,4,4
Matthew creates 37 paintings every month. How many paintings will be completed after 37 months?,1369,The telescope took 20 images during 4 orbits. What was its average imaging rate?,5,80,37,37,20,4
Each sculpture requires 24 pounds of clay. How much clay is needed to make 3 sculptures?,72,Explorers mapped 42 passages across 14 towers. What was the average per tower?,3,588,24,3,42,14
Each sculpture requires 20 pounds of clay. How much clay is needed to make 4 sculptures?,80,Explorers mapped 36 passages across 18 towers. What was the average per tower?,2,648,20,4,36,18
The dance troupe performs 36 shows in each city. How many shows will they perform on a 6-city tour?,216,The sunflower grew 2 inches over 2 weeks. What was the average weekly growth?,1,4,36,6,2,2
The dance troupe performs 40 shows in each city. How many shows will they perform on a 20-city tour?,800,The sunflower grew 27 inches over 27 weeks. What was the average weekly growth?,1,729,40,20,27,27
Each art class uses 48 paint tubes weekly. How many tubes are needed for 3 classes?,144,Ava has 39 apples to divide equally into 3 bags. How many apples go in each bag?,13,117,48,3,39,3
Each art class uses 18 paint tubes weekly. How many tubes are needed for 18 classes?,324,Ava has 42 apples to divide equally into 21 bags. How many apples go in each bag?,2,882,18,18,42,21
Henry writes 24 poetry lines daily. How many lines will be written in 4 consecutive days?,96,The tornado outbreak damaged 30 structures across 3 tornadoes. What was the average damage per tornado?,10,90,24,4,30,3
Henry writes 48 poetry lines daily. How many lines will be written in 24 consecutive days?,1152,The tornado outbreak damaged 10 structures across 2 tornadoes. What was the average damage per tornado?,5,20,48,24,10,2
Each theater seat needs 30 yards of fabric. How much fabric is required for 30 seats?,900,Marine biologists documented 46 species among 23 reefs. What was the average per reef?,2,1058,30,30,46,23
Each theater seat needs 9 yards of fabric. How much fabric is required for 3 seats?,27,Marine biologists documented 10 species among 2 reefs. What was the average per reef?,5,20,9,3,10,2
The band sells 44 albums per concert. How many albums will they sell at 4 concerts?,176,7 servings used 42 ounces total. How much per serving?,6,294,44,4,42,7
The band sells 19 albums per concert. How many albums will they sell at 19 concerts?,361,15 servings used 45 ounces total. How much per serving?,3,675,19,19,45,15
Each mosaic tile covers 12 square inches. How much area can 4 tiles cover?,48,22 tasks took 44 minutes total. What was the average time per task?,2,968,12,4,44,22
Each mosaic tile covers 11 square inches. How much area can 11 tiles cover?,121,7 tasks took 21 minutes total. What was the average time per task?,3,147,11,11,21,7
The film crew shoots 25 scenes daily. How many scenes will they capture in 5 days?,125,11 customers were served in 11 minutes. What was the average service time?,1,121,25,5,11,11
The film crew shoots 16 scenes daily. How many scenes will they capture in 2 days?,32,36 customers were served in 36 minutes. What was the average service time?,1,1296,16,2,36,36
Each jewelry box holds 26 rings. How many rings can be stored in 13 boxes?,338,The hive produced 48 ounces of honey over 8 days. What was the average daily yield?,6,384,26,13,48,8
Each jewelry box holds 50 rings. How many rings can be stored in 2 boxes?,100,The hive produced 48 ounces of honey over 24 days. What was the average daily yield?,2,1152,50,2,48,24
The beehive produces 38 ounces of honey daily. What will be the total production after 38 days?,1444,Energy demand increased by 12 megawatts over 4 heatwave days. What was the average daily increase?,3,48,38,38,12,4
The beehive produces 48 ounces of honey daily. What will be the total production after 6 days?,288,Energy demand increased by 48 megawatts over 48 heatwave days. What was the average daily increase?,1,2304,48,6,48,48
Each rainforest tree hosts 27 epiphyte species. How many species would be found on 9 trees?,243,A cyclist rode 30 miles over 30 hours. What was the average speed?,1,900,27,9,30,30
Each rainforest tree hosts 36 epiphyte species. How many species would be found on 12 trees?,432,A cyclist rode 23 miles over 23 hours. What was the average speed?,1,529,36,12,23,23
The volcano erupts 40 tons of ash hourly. How much ash will be ejected in 40 hours?,1600,Benjamin has 30 cups of flour to make 5 batches. How much per batch?,6,150,40,40,30,5
The volcano erupts 12 tons of ash hourly. How much ash will be ejected in 2 hours?,24,Benjamin has 30 cups of flour to make 30 batches. How much per batch?,1,900,12,2,30,30
Each tide pool contains 48 hermit crabs. How many crabs would be in 6 pools?,288,A train went 40 km during 40 hours. What was its speed?,1,1600,48,6,40,40
Each tide pool contains 12 hermit crabs. How many crabs would be in 2 pools?,24,A train went 14 km during 7 hours. What was its speed?,2,98,12,2,14,7
The glacier recedes 44 inches daily. How much will it shrink after 11 days?,484,The rocket used 24 tons of fuel over 3 minutes. What was its average burn rate?,8,72,44,11,24,3
The glacier recedes 26 inches daily. How much will it shrink after 2 days?,52,The rocket used 27 tons of fuel over 27 minutes. What was its average burn rate?,1,729,26,2,27,27
The meteor shower produces 40 meteors hourly. How many might be seen during 4 hours?,160,28 packets contain 28 seeds total. How many seeds per packet?,1,784,40,4,28,28
The meteor shower produces 30 meteors hourly. How many might be seen during 6 hours?,180,46 packets contain 46 seeds total. How many seeds per packet?,1,2116,30,6,46,46
The sunflower grows 4 inches weekly. How tall will it be after 2 weeks?,8,Scientists deployed 45 instruments across 15 modules. What was the average per module?,3,675,4,2,45,15
The sunflower grows 30 inches weekly. How tall will it be after 5 weeks?,150,Scientists deployed 48 instruments across 2 modules. What was the average per module?,24,96,30,5,48,2
Each coral reef supports 15 fish species. How many species might exist across 3 reefs?,45,The caravan covered 14 miles in 14 days. What was its average daily distance?,1,196,15,3,14,14
Each coral reef supports 18 fish species. How many species might exist across 18 reefs?,324,The caravan covered 48 miles in 2 days. What was its average daily distance?,24,96,18,18,48,2
The thunderstorm produces 50 lightning flashes per minute. How many flashes in 10 minutes?,500,28 innings had 28 runs total. What was the average per inning?,1,784,50,10,28,28
The thunderstorm produces 33 lightning flashes per minute. How many flashes in 3 minutes?,99,2 innings had 24 runs total. What was the average per inning?,12,48,33,3,24,2
Each mushroom colony expands 44 square feet daily. How much area would 11 colonies cover?,484,The mission collected 27 grams from 27 samples. What was the average sample weight?,1,729,44,11,27,27
Each mushroom colony expands 39 square feet daily. How much area would 3 colonies cover?,117,The mission collected 42 grams from 42 samples. What was the average sample weight?,1,1764,39,3,42,42
The server handles 8 requests per second. How many requests in 8 seconds?,64,Builders used 28 stones across 7 walls. What was the average per wall?,4,196,8,8,28,7
The server handles 32 requests per second. How many requests in 16 seconds?,512,Builders used 2 stones across 2 walls. What was the average per wall?,1,4,32,16,2,2
Each smartphone has 20GB storage. How much total storage for 2 phones?,40,A consultant's 16 days of work cost $16. What was the daily rate?,1,256,20,2,16,16
Each smartphone has 48GB storage. How much total storage for 2 phones?,96,A consultant's 5 days of work cost $40. What was the daily rate?,8,200,48,2,40,5
The download speed is 48 MB per second. How much data will download in 4 seconds?,192,An oyster bed of 13 oysters filtered 39 gallons total. What was the average per oyster?,3,507,48,4,39,13
The download speed is 15 MB per second. How much data will download in 5 seconds?,75,An oyster bed of 2 oysters filtered 4 gallons total. What was the average per oyster?,2,8,15,5,4,2
Each robot assembles 46 components hourly. How many components can 46 robots assemble?,2116,Adventurers found 18 traps across 9 levels. What was the average traps per level?,2,162,46,46,18,9
Each robot assembles 35 components hourly. How many components can 7 robots assemble?,245,Adventurers found 8 traps across 2 levels. What was the average traps per level?,4,16,35,7,8,2
Each server rack uses 18 kilowatts. What's the total power for 6 racks?,108,The volcano released 48 tons of ash over 2 hours. What was the hourly eruption rate?,24,96,18,6,48,2
Each server rack uses 16 kilowatts. What's the total power for 8 racks?,128,The volcano released 39 tons of ash over 39 hours. What was the hourly eruption rate?,1,1521,16,8,39,39
Each software update takes 35 minutes. How long will 5 updates take?,175,Dockworkers loaded 30 containers over 10 hours. What was their average hourly rate?,3,300,35,5,30,10
Each software update takes 24 minutes. How long will 2 updates take?,48,Dockworkers loaded 8 containers over 4 hours. What was their average hourly rate?,2,32,24,2,8,4
The fiber cable transmits 14 TB per hour. How much data in 14 hours?,196,A team of 13 exoskeletons lifted 26 kg total. What was the average lifting capacity?,2,338,14,14,26,13
The fiber cable transmits 48 TB per hour. How much data in 4 hours?,192,A team of 2 exoskeletons lifted 34 kg total. What was the average lifting capacity?,17,68,48,4,34,2
Each smartwatch tracks 25 health metrics. How many metrics for 5 watches?,125,The art department has 37 paint tubes to share equally among 37 classes. How many per class?,1,1369,25,5,37,37
Each smartwatch tracks 20 health metrics. How many metrics for 20 watches?,400,The art department has 20 paint tubes to share equally among 2 classes. How many per class?,10,40,20,20,20,2
The 3D printer makes 6 layers per minute. How many layers in 3 minutes?,18,Nathan read 38 pages over 2 hours. What was the hourly rate?,19,76,6,3,38,2
The 3D printer makes 32 layers per minute. How many layers in 16 minutes?,512,Nathan read 20 pages over 20 hours. What was the hourly rate?,1,400,32,16,20,20
Each VR headset needs 26 sensors. How many sensors for 13 headsets?,338,Mission Control spent 38 hours prepping for 2 spacewalks. What was the average prep time?,19,76,26,13,38,2
Each VR headset needs 19 sensors. How many sensors for 19 headsets?,361,Mission Control spent 28 hours prepping for 2 spacewalks. What was the average prep time?,14,56,19,19,28,2
The ferry transports 36 vehicles per trip. How many vehicles can it carry in 3 trips?,108,The 15-page manuscript took 3 days to copy. What was the average daily output?,5,45,36,3,15,3
The ferry transports 42 vehicles per trip. How many vehicles can it carry in 3 trips?,126,The 8-page manuscript took 2 days to copy. What was the average daily output?,4,16,42,3,8,2
Each airplane seat weighs 30 pounds. What is the total weight of 10 seats?,300,A team conceded 22 goals during 22 matches. What was the average?,1,484,30,10,22,22
Each airplane seat weighs 24 pounds. What is the total weight of 8 seats?,192,A team conceded 24 goals during 12 matches. What was the average?,2,288,24,8,24,12
A subway train arrives every 36 minutes. How many arrivals will there be in 18 minutes?,648,22 oranges are packed equally in 2 crates. How many per crate?,11,44,36,18,22,2
A subway train arrives every 28 minutes. How many arrivals will there be in 14 minutes?,392,32 oranges are packed equally in 8 crates. How many per crate?,4,256,28,14,32,8
Each scooter travels 28 miles per charge. How far can 14 scooters travel?,392,The ferry carried 11 vehicles over 11 trips. What was the average vehicles per trip?,1,121,28,14,11,11
Each scooter travels 44 miles per charge. How far can 22 scooters travel?,968,The ferry carried 33 vehicles over 33 trips. What was the average vehicles per trip?,1,1089,44,22,33,33
The cargo ship loads 32 containers hourly. How many containers can it load in 8 hours?,256,The system collected 46 metrics from 2 watches. What was the average per watch?,23,92,32,8,46,2
The cargo ship loads 27 containers hourly. How many containers can it load in 9 hours?,243,The system collected 6 metrics from 6 watches. What was the average per watch?,1,36,27,9,6,6
Each bicycle wheel requires 27 spokes. How many spokes are needed for 27 wheels?,729,24 overtime hours earned $48. What was the overtime rate?,2,1152,27,27,48,24
Each bicycle wheel requires 15 spokes. How many spokes are needed for 3 wheels?,45,2 overtime hours earned $8. What was the overtime rate?,4,16,15,3,8,2
The toll booth processes 33 cars per minute. How many cars can pass in 11 minutes?,363,The 40-mile road consists of 2 segments. What is the average segment length?,20,80,33,11,40,2
The toll booth processes 40 cars per minute. How many cars can pass in 2 minutes?,80,The 30-mile road consists of 30 segments. What is the average segment length?,1,900,40,2,30,30
Each train carriage has 15 seats. How many seats are in 15 carriages?,225,A printer produced 44 pages during 22 minutes. How many per minute?,2,968,15,15,44,22
Each train carriage has 48 seats. How many seats are in 16 carriages?,768,A printer produced 36 pages during 4 minutes. How many per minute?,9,144,48,16,36,4
The helicopter uses 8 gallons of fuel hourly. How much fuel will it use in 8 hours?,64,A machine completed 27 items over 3 hours. What was its processing rate?,9,81,8,8,27,3
The helicopter uses 2 gallons of fuel hourly. How much fuel will it use in 2 hours?,4,A machine completed 40 items over 2 hours. What was its processing rate?,20,80,2,2,40,2
Each electric vehicle charges at 22 kW. What's the total power needed for 11 vehicles?,242,The server processed 46 requests over 2 seconds. What was the request rate?,23,92,22,11,46,2
Each electric vehicle charges at 39 kW. What's the total power needed for 39 vehicles?,1521,The server processed 35 requests over 5 seconds. What was the request rate?,7,175,39,39,35,5
The Mars rover travels 30 meters daily. How far will it go in 30 days?,900,The shield blocked 32 units over 8 hours. What was its average protection rate?,4,256,30,30,32,8
The Mars rover travels 30 meters daily. How far will it go in 5 days?,150,The shield blocked 16 units over 4 hours. What was its average protection rate?,4,64,30,5,16,4
Each astronaut consumes 37 pounds of food weekly. How much food is needed for 37 weeks?,1369,The region received 30 inches of rain from 15 hurricanes. What was the average rainfall per hurricane?,2,450,37,37,30,15
Each astronaut consumes 36 pounds of food weekly. How much food is needed for 36 weeks?,1296,The region received 32 inches of rain from 4 hurricanes. What was the average rainfall per hurricane?,8,128,36,36,32,4
The satellite completes 48 orbits daily. How many orbits in 2 days?,96,A fleet of 3 scooters traveled 30 miles total. What was the average distance per scooter?,10,90,48,2,30,3
The satellite completes 22 orbits daily. How many orbits in 2 days?,44,A fleet of 8 scooters traveled 16 miles total. What was the average distance per scooter?,2,128,22,2,16,8
Each spacewalk requires 20 hours of prep. How much prep time for 10 spacewalks?,200,Scientists measured 36 oxygen molecules from 3 phytoplankton clusters. What was the average production rate?,12,108,20,10,36,3
Each spacewalk requires 30 hours of prep. How much prep time for 6 spacewalks?,180,Scientists measured 48 oxygen molecules from 8 phytoplankton clusters. What was the average production rate?,6,384,30,6,48,8
The rocket burns 30 tons of fuel per minute. How much fuel will it use in 6 minutes?,180,The kelp grew 47 feet over 47 months. What was its average monthly growth?,1,2209,30,6,47,47
The rocket burns 24 tons of fuel per minute. How much fuel will it use in 2 minutes?,48,The kelp grew 29 feet over 29 months. What was its average monthly growth?,1,841,24,2,29,29
Each lunar module carries 32 instruments. How many instruments can 2 modules carry?,64,The charging station provided 48 kW total to 24 vehicles. What was the average per vehicle?,2,1152,32,2,48,24
Each lunar module carries 40 instruments. How many instruments can 5 modules carry?,200,The charging station provided 42 kW total to 2 vehicles. What was the average per vehicle?,21,84,40,5,42,2
The telescope captures 44 images per orbit. How many images in 22 orbits?,968,A car went 24 miles using 3 gallons. What was the mileage per gallon?,8,72,44,22,24,3
The telescope captures 20 images per orbit. How many images in 5 orbits?,100,A car went 42 miles using 6 gallons. What was the mileage per gallon?,7,252,20,5,42,6
Each asteroid sample weighs 28 grams. What is the total weight of 28 samples?,784,12 desks are arranged in 6 equal rows. How many desks per row?,2,72,28,28,12,6
Each asteroid sample weighs 32 grams. What is the total weight of 16 samples?,512,44 desks are arranged in 44 equal rows. How many desks per row?,1,1936,32,16,44,44
