clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Nathan bakes x cookies. Their sibling eats y cookies. How many cookies does Nathan have now?,x,Nathan has 21 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Nathan have now?,29,13,x,y,21,8
Nathan bakes x cookies. Their sibling eats y cookies. How many cookies does Nathan have now?,x,Nathan has 38 hockey pucks. Their teammate shares 6 more hockey pucks. How many hockey pucks does Nathan have now?,44,32,x,y,38,6
Lily buys x donuts. Their family eats y donuts. How many donuts does Lily have now?,x,The wall needs 6 bricks. The design change requires 5 more bricks. What is the new count?,11,1,x,y,6,5
Lily buys x donuts. Their family eats y donuts. How many donuts does Lily have now?,x,The wall needs 44 bricks. The design change requires 31 more bricks. What is the new count?,75,13,x,y,44,31
Alexander makes x sandwiches. Their friends eat y sandwiches. How many sandwiches does Alexander have now?,x,Alexander owns 35 tennis balls. The club gives them 28 new tennis balls. How many tennis balls does Alexander have now?,63,7,x,y,35,28
Alexander makes x sandwiches. Their friends eat y sandwiches. How many sandwiches does Alexander have now?,x,Alexander owns 50 tennis balls. The club gives them 47 new tennis balls. How many tennis balls does Alexander have now?,97,3,x,y,50,47
Lucas has x candies in their bag. Their teacher takes y candies. How many candies does Lucas have now?,x,The job estimates 21 hours of labor. Complications add 13 hours. What is the new estimate?,34,8,x,y,21,13
Lucas has x candies in their bag. Their teacher takes y candies. How many candies does Lucas have now?,x,The job estimates 25 hours of labor. Complications add 15 hours. What is the new estimate?,40,10,x,y,25,15
Olivia buys x juice boxes. Their classmates drink y juice boxes. How many juice boxes does Olivia have now?,x,The machine processes 39 items daily. Maintenance increases capacity by 15 items. What is the new rate?,54,24,x,y,39,15
Olivia buys x juice boxes. Their classmates drink y juice boxes. How many juice boxes does Olivia have now?,x,The machine processes 6 items daily. Maintenance increases capacity by 1 items. What is the new rate?,7,5,x,y,6,1
Michael has x baseballs. Their coach takes y baseballs for practice. How many baseballs does Michael have now?,x,The puzzle has 17 pieces. The deluxe edition adds 9 more pieces. What is the new challenge?,26,8,x,y,17,9
Michael has x baseballs. Their coach takes y baseballs for practice. How many baseballs does Michael have now?,x,The puzzle has 10 pieces. The deluxe edition adds 8 more pieces. What is the new challenge?,18,2,x,y,10,8
Zoe owns x tennis balls. The club replaces y old tennis balls. How many tennis balls does Zoe have now?,x,The therapy lasts 28 weeks. The extension adds 7 more weeks. What is the new duration?,35,21,x,y,28,7
Zoe owns x tennis balls. The club replaces y old tennis balls. How many tennis balls does Zoe have now?,x,The therapy lasts 44 weeks. The extension adds 28 more weeks. What is the new duration?,72,16,x,y,44,28
Mia has x basketballs. Their team donates y basketballs. How many basketballs does Mia have now?,x,The cleanup targets 31 tons of waste. Additional dumping adds 28 tons. What is the new total?,59,3,x,y,31,28
Mia has x basketballs. Their team donates y basketballs. How many basketballs does Mia have now?,x,The cleanup targets 45 tons of waste. Additional dumping adds 42 tons. What is the new total?,87,3,x,y,45,42
Emma brings x soccer balls to practice. The league redistributes y soccer balls. How many soccer balls does Emma have now?,x,Emma saves 27 coins. Their piggybank gains 24 more coins. How many coins does Emma have now?,51,3,x,y,27,24
Emma brings x soccer balls to practice. The league redistributes y soccer balls. How many soccer balls does Emma have now?,x,Emma saves 14 coins. Their piggybank gains 9 more coins. How many coins does Emma have now?,23,5,x,y,14,9
Mia has x hockey pucks. Their teammate borrows y hockey pucks. How many hockey pucks does Mia have now?,x,Mia has 13 crayons. Their art set includes 5 more crayons. How many crayons does Mia have now?,18,8,x,y,13,5
Mia has x hockey pucks. Their teammate borrows y hockey pucks. How many hockey pucks does Mia have now?,x,Mia has 37 crayons. Their art set includes 7 more crayons. How many crayons does Mia have now?,44,30,x,y,37,7
William has x crayons. Their art set is missing y crayons. How many crayons does William have now?,x,William makes 50 sandwiches. Their parent makes 16 additional sandwiches. How many sandwiches does William have now?,66,34,x,y,50,16
William has x crayons. Their art set is missing y crayons. How many crayons does William have now?,x,William makes 33 sandwiches. Their parent makes 31 additional sandwiches. How many sandwiches does William have now?,64,2,x,y,33,31
Jacob owns x paintbrushes. Their teacher collects y paintbrushes for cleaning. How many paintbrushes does Jacob have now?,x,Jacob finds 26 seashells at the beach. The next day they find 1 more seashells. How many seashells does Jacob have now?,27,25,x,y,26,1
Jacob owns x paintbrushes. Their teacher collects y paintbrushes for cleaning. How many paintbrushes does Jacob have now?,x,Jacob finds 31 seashells at the beach. The next day they find 10 more seashells. How many seashells does Jacob have now?,41,21,x,y,31,10
Harper has x sketchbooks. Their parents archive y old sketchbooks. How many sketchbooks does Harper have now?,x,The store stocks 37 phones. A shipment adds 32 more phones. What is the new stock?,69,5,x,y,37,32
Harper has x sketchbooks. Their parents archive y old sketchbooks. How many sketchbooks does Harper have now?,x,The store stocks 20 phones. A shipment adds 7 more phones. What is the new stock?,27,13,x,y,20,7
Emma collects x colored pencils. A set gets damaged and loses y colored pencils. How many colored pencils does Emma have now?,x,Emma has 5 building blocks. Their sibling contributes 4 more blocks to their tower. How many blocks does Emma have now?,9,1,x,y,5,4
Emma collects x colored pencils. A set gets damaged and loses y colored pencils. How many colored pencils does Emma have now?,x,Emma has 13 building blocks. Their sibling contributes 2 more blocks to their tower. How many blocks does Emma have now?,15,11,x,y,13,2
Chloe has x clay pots. Their art class breaks y clay pots. How many clay pots does Chloe have now?,x,Chloe has 17 hats. Their collection grows by 13 more hats. How many hats does Chloe have now?,30,4,x,y,17,13
Chloe has x clay pots. Their art class breaks y clay pots. How many clay pots does Chloe have now?,x,Chloe has 39 hats. Their collection grows by 3 more hats. How many hats does Chloe have now?,42,36,x,y,39,3
Mia has x storybooks. The library recalls y storybooks. How many storybooks does Mia have now?,x,The collection contains 44 coins. An auction adds 38 rare coins. What is the new collection?,82,6,x,y,44,38
Mia has x storybooks. The library recalls y storybooks. How many storybooks does Mia have now?,x,The collection contains 22 coins. An auction adds 9 rare coins. What is the new collection?,31,13,x,y,22,9
Chloe owns x comic books. A friend borrows y comic books. How many comic books does Chloe have now?,x,The concert starts in 43 minutes. Chloe's commute takes 20 minutes longer than expected. What is the adjusted arrival time?,63,23,x,y,43,20
Chloe owns x comic books. A friend borrows y comic books. How many comic books does Chloe have now?,x,The concert starts in 50 minutes. Chloe's commute takes 5 minutes longer than expected. What is the adjusted arrival time?,55,45,x,y,50,5
Olivia collects x magazines. Their subscription expires for y magazines. How many magazines does Olivia have now?,x,Olivia has 18 basketballs. Their team receives 5 additional basketballs. How many basketballs does Olivia have now?,23,13,x,y,18,5
Olivia collects x magazines. Their subscription expires for y magazines. How many magazines does Olivia have now?,x,Olivia has 17 basketballs. Their team receives 12 additional basketballs. How many basketballs does Olivia have now?,29,5,x,y,17,12
Daniel has x picture books. Their relative asks for y picture books back. How many picture books does Daniel have now?,x,Daniel collects 36 mangoes. Their neighbor shares 20 more mangoes. How many mangoes does Daniel have now?,56,16,x,y,36,20
Daniel has x picture books. Their relative asks for y picture books back. How many picture books does Daniel have now?,x,Daniel collects 44 mangoes. Their neighbor shares 7 more mangoes. How many mangoes does Daniel have now?,51,37,x,y,44,7
Harper reads x chapter books. Their school collects y chapter books for inventory. How many chapter books does Harper have now?,x,Harper has 37 sketchbooks. Their parents buy them 10 more sketchbooks. How many sketchbooks does Harper have now?,47,27,x,y,37,10
Harper reads x chapter books. Their school collects y chapter books for inventory. How many chapter books does Harper have now?,x,Harper has 40 sketchbooks. Their parents buy them 14 more sketchbooks. How many sketchbooks does Harper have now?,54,26,x,y,40,14
Henry has x t-shirts. Their laundry loses y t-shirts. How many t-shirts does Henry have now?,x,The reserve protects 45 acres. The expansion adds 41 acres. What is the new protected area?,86,4,x,y,45,41
Henry has x t-shirts. Their laundry loses y t-shirts. How many t-shirts does Henry have now?,x,The reserve protects 33 acres. The expansion adds 17 acres. What is the new protected area?,50,16,x,y,33,17
Matthew owns x pairs of socks. Their washing machine ruins y pairs of socks. How many pairs of socks does Matthew have now?,x,The recipe calls for 19 grams of flour. Matthew decides to add 2 more grams. What is the new measurement?,21,17,x,y,19,2
Matthew owns x pairs of socks. Their washing machine ruins y pairs of socks. How many pairs of socks does Matthew have now?,x,The recipe calls for 37 grams of flour. Matthew decides to add 1 more grams. What is the new measurement?,38,36,x,y,37,1
Grace has x hats. Their collection decreases by y hats. How many hats does Grace have now?,x,The oven needs 39 minutes to preheat. The recipe suggests 36 extra minutes. What is the total preheat time?,75,3,x,y,39,36
Grace has x hats. Their collection decreases by y hats. How many hats does Grace have now?,x,The oven needs 10 minutes to preheat. The recipe suggests 1 extra minutes. What is the total preheat time?,11,9,x,y,10,1
Nathan wears x jackets. Their closet donates y jackets. How many jackets does Nathan have now?,x,"Nathan counts 17 birds in the morning. By afternoon, 4 more birds arrive. How many birds does Nathan see now?",21,13,x,y,17,4
Nathan wears x jackets. Their closet donates y jackets. How many jackets does Nathan have now?,x,"Nathan counts 28 birds in the morning. By afternoon, 20 more birds arrive. How many birds does Nathan see now?",48,8,x,y,28,20
Isla has x pairs of shoes. Their family replaces y old pairs of shoes. How many pairs of shoes does Isla have now?,x,Isla owns 17 toy cars. Their birthday gifts include 6 more toy cars. How many toy cars does Isla have now?,23,11,x,y,17,6
Isla has x pairs of shoes. Their family replaces y old pairs of shoes. How many pairs of shoes does Isla have now?,x,Isla owns 49 toy cars. Their birthday gifts include 22 more toy cars. How many toy cars does Isla have now?,71,27,x,y,49,22
Chloe saves x coins. Their piggybank loses y coins. How many coins does Chloe have now?,x,Chloe brings 49 dollars to the store. They find 16 dollars in their pocket. What is their total cash?,65,33,x,y,49,16
Chloe saves x coins. Their piggybank loses y coins. How many coins does Chloe have now?,x,Chloe brings 46 dollars to the store. They find 7 dollars in their pocket. What is their total cash?,53,39,x,y,46,7
Nora has x keys on their keychain. They remove y keys. How many keys does Nora have now?,x,The shipment contains 32 products. The replacement adds 8 more products. What is the new inventory?,40,24,x,y,32,8
Nora has x keys on their keychain. They remove y keys. How many keys does Nora have now?,x,The shipment contains 24 products. The replacement adds 10 more products. What is the new inventory?,34,14,x,y,24,10
James collects x bottle caps. Their friend takes y bottle caps for a project. How many bottle caps does James have now?,x,The generator provides 44 hours of power. Maintenance extends runtime by 13 hours. What is the new duration?,57,31,x,y,44,13
James collects x bottle caps. Their friend takes y bottle caps for a project. How many bottle caps does James have now?,x,The generator provides 19 hours of power. Maintenance extends runtime by 12 hours. What is the new duration?,31,7,x,y,19,12
Jacob has x photos in their album. They remove y photos. How many photos does Jacob have now?,x,"The bus has 23 passengers. At the stop, 1 passengers board. What is the new passenger count?",24,22,x,y,23,1
Jacob has x photos in their album. They remove y photos. How many photos does Jacob have now?,x,"The bus has 13 passengers. At the stop, 10 passengers board. What is the new passenger count?",23,3,x,y,13,10
Mia owns x video games. The store recalls y video games. How many video games does Mia have now?,x,The fitness goal is 24 steps daily. The challenge increases by 11 steps. What is the new target?,35,13,x,y,24,11
Mia owns x video games. The store recalls y video games. How many video games does Mia have now?,x,The fitness goal is 34 steps daily. The challenge increases by 8 steps. What is the new target?,42,26,x,y,34,8
Henry has x minutes to complete a task. The timer shows y minutes have passed. What is the current remaining time?,x,The download requires 47 megabytes. The update adds 28 more megabytes. What is the new total size?,75,19,x,y,47,28
Henry has x minutes to complete a task. The timer shows y minutes have passed. What is the current remaining time?,x,The download requires 41 megabytes. The update adds 21 more megabytes. What is the new total size?,62,20,x,y,41,21
The concert starts in x minutes. Harper needs y minutes to get ready. What is the latest possible departure time?,x,The prescription has 21 doses. The refill adds 17 more doses. What is the new total?,38,4,x,y,21,17
The concert starts in x minutes. Harper needs y minutes to get ready. What is the latest possible departure time?,x,The prescription has 22 doses. The refill adds 13 more doses. What is the new total?,35,9,x,y,22,13
"Grace's meeting lasts x minutes. After y minutes, how much meeting time is left?",x,The warehouse has 28 boxes. A delivery brings 22 more boxes. What is the current count?,50,6,x,y,28,22
"Grace's meeting lasts x minutes. After y minutes, how much meeting time is left?",x,The warehouse has 49 boxes. A delivery brings 12 more boxes. What is the current count?,61,37,x,y,49,12
"The flight duration is x hours. After y hours in the air, how much longer until landing?",x,Henry has 29 apples. Their friend gives them 26 more apples. How many apples does Henry have now?,55,3,x,y,29,26
"The flight duration is x hours. After y hours in the air, how much longer until landing?",x,Henry has 31 apples. Their friend gives them 15 more apples. How many apples does Henry have now?,46,16,x,y,31,15
Henry practices piano for x minutes daily. Today they stopped after y minutes. How much practice was skipped?,x,The event budget is 34 dollars. A sponsor contributes 31 dollars. What is the new budget?,65,3,x,y,34,31
Henry practices piano for x minutes daily. Today they stopped after y minutes. How much practice was skipped?,x,The event budget is 44 dollars. A sponsor contributes 6 dollars. What is the new budget?,50,38,x,y,44,6
"Chloe's account shows x dollars. After a purchase of y dollars, what is the current balance?",x,The library has 45 available books. New acquisitions add 20 books. What is the updated collection?,65,25,x,y,45,20
"Chloe's account shows x dollars. After a purchase of y dollars, what is the current balance?",x,The library has 41 available books. New acquisitions add 5 books. What is the updated collection?,46,36,x,y,41,5
The item costs y dollars. Nathan pays with x dollars. What is the amount to be returned?,x,Nathan brings 42 soccer balls to practice. The league contributes 37 more soccer balls. How many soccer balls does Nathan have now?,79,5,x,y,42,37
The item costs y dollars. Nathan pays with x dollars. What is the amount to be returned?,x,Nathan brings 46 soccer balls to practice. The league contributes 25 more soccer balls. How many soccer balls does Nathan have now?,71,21,x,y,46,25
Jack budgets x dollars for groceries. The receipt shows y dollars spent. How much remains in the budget?,x,Jack has 46 t-shirts. Their laundry includes 1 more t-shirts. How many t-shirts does Jack have now?,47,45,x,y,46,1
Jack budgets x dollars for groceries. The receipt shows y dollars spent. How much remains in the budget?,x,Jack has 29 t-shirts. Their laundry includes 8 more t-shirts. How many t-shirts does Jack have now?,37,21,x,y,29,8
The fundraiser goal is x dollars. Michael contributes y dollars. What is the remaining gap to the goal after the contribution?,x,Michael has 31 pairs of shoes. Their family buys them 2 more pairs of shoes. How many pairs of shoes does Michael have now?,33,29,x,y,31,2
The fundraiser goal is x dollars. Michael contributes y dollars. What is the remaining gap to the goal after the contribution?,x,Michael has 9 pairs of shoes. Their family buys them 8 more pairs of shoes. How many pairs of shoes does Michael have now?,17,1,x,y,9,8
"Grace earns x dollars weekly. After y dollars in deductions, what is the take-home amount?",x,The container holds 50 liters. Grace adds 29 more liters. What is the new volume?,79,21,x,y,50,29
"Grace earns x dollars weekly. After y dollars in deductions, what is the take-home amount?",x,The container holds 29 liters. Grace adds 27 more liters. What is the new volume?,56,2,x,y,29,27
The container holds x liters. Nathan pours out y liters. What is the remaining capacity?,x,The schedule allows 30 minutes per speaker. The organizer adds 9 bonus minutes. What is the new limit?,39,21,x,y,30,9
The container holds x liters. Nathan pours out y liters. What is the remaining capacity?,x,The schedule allows 35 minutes per speaker. The organizer adds 32 bonus minutes. What is the new limit?,67,3,x,y,35,32
The rope measures x meters. Alexander cuts off y meters. What length remains?,x,Alexander buys 30 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Alexander have now?,33,27,x,y,30,3
The rope measures x meters. Alexander cuts off y meters. What length remains?,x,Alexander buys 23 juice boxes. The store adds 11 bonus juice boxes. How many juice boxes does Alexander have now?,34,12,x,y,23,11
"The building is x feet tall. The top floor is removed, reducing height by y feet. What is the current height?",x,Benjamin has 26 baseballs. Their coach provides 23 more baseballs. How many baseballs does Benjamin have now?,49,3,x,y,26,23
"The building is x feet tall. The top floor is removed, reducing height by y feet. What is the current height?",x,Benjamin has 36 baseballs. Their coach provides 30 more baseballs. How many baseballs does Benjamin have now?,66,6,x,y,36,30
"The package weighs x kilograms. After removing y kilograms, what is the current weight?",x,Henry has 28 candies in their bag. Their teacher gives them 13 more candies. How many candies does Henry have now?,41,15,x,y,28,13
"The package weighs x kilograms. After removing y kilograms, what is the current weight?",x,Henry has 50 candies in their bag. Their teacher gives them 37 more candies. How many candies does Henry have now?,87,13,x,y,50,37
The pool contains x gallons. James drains y gallons for cleaning. What volume remains?,x,The plot fits 28 vegetables. Succession planting adds 18 more vegetables. What is the new capacity?,46,10,x,y,28,18
The pool contains x gallons. James drains y gallons for cleaning. What volume remains?,x,The plot fits 36 vegetables. Succession planting adds 15 more vegetables. What is the new capacity?,51,21,x,y,36,15
"The store stocks x phones. By closing, y phones are sold. What is the remaining inventory?",x,Alexander reads 29 chapter books. Their school provides 16 additional chapter books. How many chapter books does Alexander have now?,45,13,x,y,29,16
"The store stocks x phones. By closing, y phones are sold. What is the remaining inventory?",x,Alexander reads 23 chapter books. Their school provides 22 additional chapter books. How many chapter books does Alexander have now?,45,1,x,y,23,22
The warehouse has x boxes. Harper ships out y boxes. How many boxes remain stored?,x,The phone has 39% battery. Charging adds 37% power. What is the new battery level?,76,2,x,y,39,37
The warehouse has x boxes. Harper ships out y boxes. How many boxes remain stored?,x,The phone has 29% battery. Charging adds 5% power. What is the new battery level?,34,24,x,y,29,5
The library has x available books. Emma checks out y books. How many stay on shelves?,x,The suitcase holds 18 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,31,5,x,y,18,13
The library has x available books. Emma checks out y books. How many stay on shelves?,x,The suitcase holds 23 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,36,10,x,y,23,13
The bakery prepares x loaves. Customers purchase y loaves. How many loaves are left?,x,Alexander collects 24 bottle caps. Their friend contributes 8 more bottle caps. How many bottle caps does Alexander have now?,32,16,x,y,24,8
The bakery prepares x loaves. Customers purchase y loaves. How many loaves are left?,x,Alexander collects 43 bottle caps. Their friend contributes 3 more bottle caps. How many bottle caps does Alexander have now?,46,40,x,y,43,3
The farm has x chickens. Amelia sells y chickens at market. How many chickens remain?,x,The storage has 14 gigabytes free. Cloud storage adds 1 gigabytes. What is the new capacity?,15,13,x,y,14,1
The farm has x chickens. Amelia sells y chickens at market. How many chickens remain?,x,The storage has 32 gigabytes free. Cloud storage adds 22 gigabytes. What is the new capacity?,54,10,x,y,32,22
The exam has x questions. Alexander answers y questions. How many questions remain?,x,The budget allows 25 dollars. Additional funding provides 6 dollars. What is the new budget?,31,19,x,y,25,6
The exam has x questions. Alexander answers y questions. How many questions remain?,x,The budget allows 49 dollars. Additional funding provides 46 dollars. What is the new budget?,95,3,x,y,49,46
The assignment requires x pages. Ethan writes y pages. How much more is needed?,x,Ethan collects 38 colored pencils. A new set contains 25 more colored pencils. How many colored pencils does Ethan have now?,63,13,x,y,38,25
The assignment requires x pages. Ethan writes y pages. How much more is needed?,x,Ethan collects 14 colored pencils. A new set contains 2 more colored pencils. How many colored pencils does Ethan have now?,16,12,x,y,14,2
The textbook has x chapters. Olivia studies y chapters. How many chapters remain?,x,The solar panel produces 46 watts daily. Extra sunlight increases output by 20 watts. What is the adjusted production?,66,26,x,y,46,20
The textbook has x chapters. Olivia studies y chapters. How many chapters remain?,x,The solar panel produces 29 watts daily. Extra sunlight increases output by 22 watts. What is the adjusted production?,51,7,x,y,29,22
The course offers x credit hours. Michael drops y credit hours. How many credits remain?,x,The scoreboard shows 33 points. The bonus round adds 7 points. What is the new total?,40,26,x,y,33,7
The course offers x credit hours. Michael drops y credit hours. How many credits remain?,x,The scoreboard shows 42 points. The bonus round adds 30 points. What is the new total?,72,12,x,y,42,30
The lab has x experiments. Mia completes y experiments. How many experiments remain?,x,The building is 35 feet tall. The antenna adds 18 feet to its height. What is the new elevation?,53,17,x,y,35,18
The lab has x experiments. Mia completes y experiments. How many experiments remain?,x,The building is 32 feet tall. The antenna adds 15 feet to its height. What is the new elevation?,47,17,x,y,32,15
"The bus has x passengers. At the stop, y passengers exit. How many continue the ride?",x,The loyalty card has 22 points. The bonus offer adds 8 points. What is the new point balance?,30,14,x,y,22,8
"The bus has x passengers. At the stop, y passengers exit. How many continue the ride?",x,The loyalty card has 30 points. The bonus offer adds 8 points. What is the new point balance?,38,22,x,y,30,8
"The train makes x stops. After y stops, how many remain on the route?",x,The gallery displays 41 paintings. A donation adds 25 paintings. What is the new exhibition?,66,16,x,y,41,25
"The train makes x stops. After y stops, how many remain on the route?",x,The gallery displays 13 paintings. A donation adds 8 paintings. What is the new exhibition?,21,5,x,y,13,8
The plane has x empty seats. y standby passengers are accommodated. How many seats remain?,x,The flight duration is 18 hours. The pilot adds 11 hours due to weather. What is the new total flight time?,29,7,x,y,18,11
The plane has x empty seats. y standby passengers are accommodated. How many seats remain?,x,The flight duration is 35 hours. The pilot adds 13 hours due to weather. What is the new total flight time?,48,22,x,y,35,13
The parking lot has x cars. y cars leave the lot. How many spaces are still occupied?,x,Harper has 28 pencils. The teacher distributes 16 more pencils. How many pencils does Harper have now?,44,12,x,y,28,16
