clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
A machine produces 36 widgets every minute for 3 minutes. What's the total?,108,The pool contains 42 gallons. The hose adds 40 more gallons. What is the total volume?,82,1680,36,3,42,40
A printer prints 33 pages every minute. How many pages in 11 minutes?,363,The lake contains 47 fish. Stocking adds 5 more fish. What is the new population?,52,235,33,11,47,5
A printer prints 27 pages every minute. How many pages in 27 minutes?,729,The lake contains 16 fish. Stocking adds 13 more fish. What is the new population?,29,208,27,27,16,13
A car travels 46 miles every gallon. How far can it go on 2 gallons?,92,The bakery prepares 16 loaves. The afternoon batch makes 14 more loaves. What is the total production?,30,224,46,2,16,14
A car travels 36 miles every gallon. How far can it go on 2 gallons?,72,The bakery prepares 42 loaves. The afternoon batch makes 24 more loaves. What is the total production?,66,1008,36,2,42,24
William earns $30 per hour and works 3 hours. What are the total earnings?,90,The shopping list has 19 items. William remembers 3 more items. What is the updated list count?,22,57,30,3,19,3
William earns $48 per hour and works 16 hours. What are the total earnings?,768,The shopping list has 36 items. William remembers 16 more items. What is the updated list count?,52,576,48,16,36,16
A garden has 24 rows with 12 plants per row. How many plants total?,288,The project has 19 tasks. The scope expands by 18 tasks. What is the new workload?,37,342,24,12,19,18
A garden has 12 rows with 4 plants per row. How many plants total?,48,The project has 22 tasks. The scope expands by 2 tasks. What is the new workload?,24,44,12,4,22,2
"A parking lot has 14 rows, each holding 7 cars. How many cars total?",98,Nora collects 15 action figures. A new series releases 10 more figures. How many action figures does Nora have now?,25,150,14,7,15,10
"A parking lot has 28 rows, each holding 14 cars. How many cars total?",392,Nora collects 15 action figures. A new series releases 11 more figures. How many action figures does Nora have now?,26,165,28,14,15,11
A quilt has 20 squares along its length and 2 squares across. How many total?,40,Daniel owns 43 comic books. A friend gives them 30 more comic books. How many comic books does Daniel have now?,73,1290,20,2,43,30
A quilt has 34 squares along its length and 2 squares across. How many total?,68,Daniel owns 10 comic books. A friend gives them 4 more comic books. How many comic books does Daniel have now?,14,40,34,2,10,4
Each of 12 rows contains 2 desks. How many desks total?,24,Henry receives 18 stickers for good behavior. The principal awards them 14 more stickers. How many stickers does Henry have now?,32,252,12,2,18,14
Each of 20 rows contains 5 desks. How many desks total?,100,Henry receives 25 stickers for good behavior. The principal awards them 8 more stickers. How many stickers does Henry have now?,33,200,20,5,25,8
"A bookshelf has 20 shelves, each holding 2 books. How many books total?",40,Grace collects 7 acorns. Their friend finds 1 more acorns for them. How many acorns does Grace have now?,8,7,20,2,7,1
"A bookshelf has 36 shelves, each holding 3 books. How many books total?",108,Grace collects 42 acorns. Their friend finds 11 more acorns for them. How many acorns does Grace have now?,53,462,36,3,42,11
Tickets cost $32 each. Alexander buys 4 tickets. What's the total cost?,128,The item costs 6 dollars. The price increases by 4 dollars. What is the new cost?,10,24,32,4,6,4
Tickets cost $24 each. Alexander buys 12 tickets. What's the total cost?,288,The item costs 31 dollars. The price increases by 17 dollars. What is the new cost?,48,527,24,12,31,17
Each candy bag costs $36. How much for 18 bags?,648,The team has 48 timeouts. The official grants 8 additional timeouts. What is the new allowance?,56,384,36,18,48,8
Each candy bag costs $10. How much for 10 bags?,100,The team has 50 timeouts. The official grants 18 additional timeouts. What is the new allowance?,68,900,10,10,50,18
A toy is priced at $30 each. How much for 30 toys?,900,The farm has 20 chickens. New hatchlings increase the flock by 14. What is the new population?,34,280,30,30,20,14
A toy is priced at $44 each. How much for 2 toys?,88,The farm has 34 chickens. New hatchlings increase the flock by 7. What is the new population?,41,238,44,2,34,7
Apples cost $18 per apple. How much for 3 apples?,54,Jacob's account shows 42 dollars. A deposit of 33 dollars is added. What is the new balance?,75,1386,18,3,42,33
Apples cost $18 per apple. How much for 2 apples?,36,Jacob's account shows 11 dollars. A deposit of 6 dollars is added. What is the new balance?,17,66,18,2,11,6
A subscription costs $46 monthly. What's the cost for 2 months?,92,The quality check finds 35 defects. The tolerance allows 1 more defects. What is the acceptable range?,36,35,46,2,35,1
A subscription costs $39 monthly. What's the cost for 13 months?,507,The quality check finds 33 defects. The tolerance allows 2 more defects. What is the acceptable range?,35,66,39,13,33,2
A car drives 36 miles every hour for 18 hours. How far does it go?,648,Nathan has 21 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Nathan have now?,29,168,36,18,21,8
A car drives 24 miles every hour for 6 hours. How far does it go?,144,Nathan has 38 hockey pucks. Their teammate shares 6 more hockey pucks. How many hockey pucks does Nathan have now?,44,228,24,6,38,6
A plane flies 43 miles per hour. How far in 43 hours?,1849,The wall needs 6 bricks. The design change requires 5 more bricks. What is the new count?,11,30,43,43,6,5
A plane flies 9 miles per hour. How far in 3 hours?,27,The wall needs 44 bricks. The design change requires 31 more bricks. What is the new count?,75,1364,9,3,44,31
A runner maintains 18 km every hour. How far in 18 hours?,324,Nora owns 35 tennis balls. The club gives them 28 new tennis balls. How many tennis balls does Nora have now?,63,980,18,18,35,28
A runner maintains 39 km every hour. How far in 3 hours?,117,Nora owns 50 tennis balls. The club gives them 47 new tennis balls. How many tennis balls does Nora have now?,97,2350,39,3,50,47
A train travels 36 kilometers per hour. How far does it go in 4 hours?,144,The job estimates 21 hours of labor. Complications add 13 hours. What is the new estimate?,34,273,36,4,21,13
A train travels 50 kilometers per hour. How far does it go in 2 hours?,100,The job estimates 25 hours of labor. Complications add 15 hours. What is the new estimate?,40,375,50,2,25,15
A cyclist averages 26 miles every hour. How far in 26 hours?,676,The machine processes 39 items daily. Maintenance increases capacity by 15 items. What is the new rate?,54,585,26,26,39,15
A cyclist averages 4 miles every hour. How far in 2 hours?,8,The machine processes 6 items daily. Maintenance increases capacity by 1 items. What is the new rate?,7,6,4,2,6,1
A recipe requires 46 cups of flour per batch. Chloe makes 2 batches. How much flour?,92,The puzzle has 17 pieces. The deluxe edition adds 9 more pieces. What is the new challenge?,26,153,46,2,17,9
A recipe requires 33 cups of flour per batch. Chloe makes 3 batches. How much flour?,99,The puzzle has 10 pieces. The deluxe edition adds 8 more pieces. What is the new challenge?,18,80,33,3,10,8
Each cake needs 40 eggs. How many eggs for 2 cakes?,80,The therapy lasts 28 weeks. The extension adds 7 more weeks. What is the new duration?,35,196,40,2,28,7
Each cake needs 40 eggs. How many eggs for 20 cakes?,800,The therapy lasts 44 weeks. The extension adds 28 more weeks. What is the new duration?,72,1232,40,20,44,28
Cookies require 44 chips per cookie. How many chips for 4 cookies?,176,The cleanup targets 31 tons of waste. Additional dumping adds 28 tons. What is the new total?,59,868,44,4,31,28
Cookies require 44 chips per cookie. How many chips for 11 cookies?,484,The cleanup targets 45 tons of waste. Additional dumping adds 42 tons. What is the new total?,87,1890,44,11,45,42
Each serving requires 30 ounces. How much for 5 servings?,150,Isla saves 27 coins. Their piggybank gains 24 more coins. How many coins does Isla have now?,51,648,30,5,27,24
Each serving requires 50 ounces. How much for 25 servings?,1250,Isla saves 14 coins. Their piggybank gains 9 more coins. How many coins does Isla have now?,23,126,50,25,14,9
Punch needs 20 liters per bowl. How much for 2 bowls?,40,Henry has 13 crayons. Their art set includes 5 more crayons. How many crayons does Henry have now?,18,65,20,2,13,5
Punch needs 45 liters per bowl. How much for 15 bowls?,675,Henry has 37 crayons. Their art set includes 7 more crayons. How many crayons does Henry have now?,44,259,45,15,37,7
Isla earns $50 per hour. How much for 5 hours?,250,Isla makes 50 sandwiches. Their parent makes 16 additional sandwiches. How many sandwiches does Isla have now?,66,800,50,5,50,16
Isla earns $42 per hour. How much for 42 hours?,1764,Isla makes 33 sandwiches. Their parent makes 31 additional sandwiches. How many sandwiches does Isla have now?,64,1023,42,42,33,31
Workers are paid $34 per item. How much for 34 items?,1156,James finds 26 seashells at the beach. The next day they find 1 more seashells. How many seashells does James have now?,27,26,34,34,26,1
Workers are paid $25 per item. How much for 25 items?,625,James finds 31 seashells at the beach. The next day they find 10 more seashells. How many seashells does James have now?,41,310,25,25,31,10
Each project pays $48. What's the income from 8 projects?,384,The store stocks 37 phones. A shipment adds 32 more phones. What is the new stock?,69,1184,48,8,37,32
Each project pays $12. What's the income from 6 projects?,72,The store stocks 20 phones. A shipment adds 7 more phones. What is the new stock?,27,140,12,6,20,7
A consultant charges $11 daily. What's the cost for 11 days?,121,Harper has 5 building blocks. Their sibling contributes 4 more blocks to their tower. How many blocks does Harper have now?,9,20,11,11,5,4
A consultant charges $16 daily. What's the cost for 8 days?,128,Harper has 13 building blocks. Their sibling contributes 2 more blocks to their tower. How many blocks does Harper have now?,15,26,16,8,13,2
Overtime pays $47 per hour. How much for 47 overtime hours?,2209,Benjamin has 17 hats. Their collection grows by 13 more hats. How many hats does Benjamin have now?,30,221,47,47,17,13
Overtime pays $27 per hour. How much for 27 overtime hours?,729,Benjamin has 39 hats. Their collection grows by 3 more hats. How many hats does Benjamin have now?,42,117,27,27,39,3
Each crate holds 39 oranges. How many oranges in 3 crates?,117,The collection contains 44 coins. An auction adds 38 rare coins. What is the new collection?,82,1672,39,3,44,38
Each crate holds 46 oranges. How many oranges in 23 crates?,1058,The collection contains 22 coins. An auction adds 9 rare coins. What is the new collection?,31,198,46,23,22,9
Egg cartons contain 30 eggs each. How many eggs in 15 cartons?,450,The concert starts in 43 minutes. Thomas's commute takes 20 minutes longer than expected. What is the adjusted arrival time?,63,860,30,15,43,20
Egg cartons contain 35 eggs each. How many eggs in 35 cartons?,1225,The concert starts in 50 minutes. Thomas's commute takes 5 minutes longer than expected. What is the adjusted arrival time?,55,250,35,35,50,5
Jars contain 40 marbles each. How many marbles in 10 jars?,400,Daniel has 18 basketballs. Their team receives 5 additional basketballs. How many basketballs does Daniel have now?,23,90,40,10,18,5
Jars contain 26 marbles each. How many marbles in 13 jars?,338,Daniel has 17 basketballs. Their team receives 12 additional basketballs. How many basketballs does Daniel have now?,29,204,26,13,17,12
Cases hold 6 bottles each. How many bottles in 2 cases?,12,Amelia collects 36 mangoes. Their neighbor shares 20 more mangoes. How many mangoes does Amelia have now?,56,720,6,2,36,20
Cases hold 48 bottles each. How many bottles in 2 cases?,96,Amelia collects 44 mangoes. Their neighbor shares 7 more mangoes. How many mangoes does Amelia have now?,51,308,48,2,44,7
Packets have 24 seeds each. How many seeds in 6 packets?,144,Amelia has 37 sketchbooks. Their parents buy them 10 more sketchbooks. How many sketchbooks does Amelia have now?,47,370,24,6,37,10
Packets have 12 seeds each. How many seeds in 2 packets?,24,Amelia has 40 sketchbooks. Their parents buy them 14 more sketchbooks. How many sketchbooks does Amelia have now?,54,560,12,2,40,14
Tasks take 11 minutes each. How long for 11 tasks?,121,The reserve protects 45 acres. The expansion adds 41 acres. What is the new protected area?,86,1845,11,11,45,41
Tasks take 32 minutes each. How long for 8 tasks?,256,The reserve protects 33 acres. The expansion adds 17 acres. What is the new protected area?,50,561,32,8,33,17
A process takes 25 hours per unit. How long for 5 units?,125,The recipe calls for 19 grams of flour. William decides to add 2 more grams. What is the new measurement?,21,38,25,5,19,2
A process takes 24 hours per unit. How long for 3 units?,72,The recipe calls for 37 grams of flour. William decides to add 1 more grams. What is the new measurement?,38,37,24,3,37,1
Questions take 48 minutes each. How long for 12 questions?,576,The oven needs 39 minutes to preheat. The recipe suggests 36 extra minutes. What is the total preheat time?,75,1404,48,12,39,36
Questions take 42 minutes each. How long for 6 questions?,252,The oven needs 10 minutes to preheat. The recipe suggests 1 extra minutes. What is the total preheat time?,11,10,42,6,10,1
A machine processes 37 items per hour. How many can it do in 37 hours?,1369,"Amelia counts 17 birds in the morning. By afternoon, 4 more birds arrive. How many birds does Amelia see now?",21,68,37,37,17,4
A machine processes 14 items per hour. How many can it do in 2 hours?,28,"Amelia counts 28 birds in the morning. By afternoon, 20 more birds arrive. How many birds does Amelia see now?",48,560,14,2,28,20
Customers take 34 minutes each to serve. How long for 2 customers?,68,Olivia owns 17 toy cars. Their birthday gifts include 6 more toy cars. How many toy cars does Olivia have now?,23,102,34,2,17,6
Customers take 38 minutes each to serve. How long for 2 customers?,76,Olivia owns 49 toy cars. Their birthday gifts include 22 more toy cars. How many toy cars does Olivia have now?,71,1078,38,2,49,22
A team scores 14 points per game. How many points in 7 games?,98,Daniel brings 49 dollars to the store. They find 16 dollars in their pocket. What is their total cash?,65,784,14,7,49,16
A team scores 36 points per game. How many points in 36 games?,1296,Daniel brings 46 dollars to the store. They find 7 dollars in their pocket. What is their total cash?,53,322,36,36,46,7
A player averages 15 rebounds per game. How many in 3 games?,45,The shipment contains 32 products. The replacement adds 8 more products. What is the new inventory?,40,256,15,3,32,8
A player averages 22 rebounds per game. How many in 2 games?,44,The shipment contains 24 products. The replacement adds 10 more products. What is the new inventory?,34,240,22,2,24,10
Innings average 40 runs each. How many runs in 8 innings?,320,The generator provides 44 hours of power. Maintenance extends runtime by 13 hours. What is the new duration?,57,572,40,8,44,13
Innings average 39 runs each. How many runs in 3 innings?,117,The generator provides 19 hours of power. Maintenance extends runtime by 12 hours. What is the new duration?,31,228,39,3,19,12
A player makes 41 free throws per game. How many in 41 games?,1681,"The bus has 23 passengers. At the stop, 1 passengers board. What is the new passenger count?",24,23,41,41,23,1
A player makes 12 free throws per game. How many in 3 games?,36,"The bus has 13 passengers. At the stop, 10 passengers board. What is the new passenger count?",23,130,12,3,13,10
A team allows 14 goals per match. How many in 7 matches?,98,The fitness goal is 24 steps daily. The challenge increases by 11 steps. What is the new target?,35,264,14,7,24,11
A team allows 46 goals per match. How many in 23 matches?,1058,The fitness goal is 34 steps daily. The challenge increases by 8 steps. What is the new target?,42,272,46,23,34,8
Matthew creates 25 paintings every month. How many paintings will be completed after 5 months?,125,The download requires 47 megabytes. The update adds 28 more megabytes. What is the new total size?,75,1316,25,5,47,28
Matthew creates 37 paintings every month. How many paintings will be completed after 37 months?,1369,The download requires 41 megabytes. The update adds 21 more megabytes. What is the new total size?,62,861,37,37,41,21
Each sculpture requires 24 pounds of clay. How much clay is needed to make 3 sculptures?,72,The prescription has 21 doses. The refill adds 17 more doses. What is the new total?,38,357,24,3,21,17
Each sculpture requires 20 pounds of clay. How much clay is needed to make 4 sculptures?,80,The prescription has 22 doses. The refill adds 13 more doses. What is the new total?,35,286,20,4,22,13
The dance troupe performs 36 shows in each city. How many shows will they perform on a 6-city tour?,216,The warehouse has 28 boxes. A delivery brings 22 more boxes. What is the current count?,50,616,36,6,28,22
The dance troupe performs 40 shows in each city. How many shows will they perform on a 20-city tour?,800,The warehouse has 49 boxes. A delivery brings 12 more boxes. What is the current count?,61,588,40,20,49,12
Each art class uses 48 paint tubes weekly. How many tubes are needed for 3 classes?,144,Ava has 29 apples. Their friend gives them 26 more apples. How many apples does Ava have now?,55,754,48,3,29,26
Each art class uses 18 paint tubes weekly. How many tubes are needed for 18 classes?,324,Ava has 31 apples. Their friend gives them 15 more apples. How many apples does Ava have now?,46,465,18,18,31,15
Henry writes 24 poetry lines daily. How many lines will be written in 4 consecutive days?,96,The event budget is 34 dollars. A sponsor contributes 31 dollars. What is the new budget?,65,1054,24,4,34,31
Henry writes 48 poetry lines daily. How many lines will be written in 24 consecutive days?,1152,The event budget is 44 dollars. A sponsor contributes 6 dollars. What is the new budget?,50,264,48,24,44,6
Each theater seat needs 30 yards of fabric. How much fabric is required for 30 seats?,900,The library has 45 available books. New acquisitions add 20 books. What is the updated collection?,65,900,30,30,45,20
Each theater seat needs 9 yards of fabric. How much fabric is required for 3 seats?,27,The library has 41 available books. New acquisitions add 5 books. What is the updated collection?,46,205,9,3,41,5
The band sells 44 albums per concert. How many albums will they sell at 4 concerts?,176,Ethan brings 42 soccer balls to practice. The league contributes 37 more soccer balls. How many soccer balls does Ethan have now?,79,1554,44,4,42,37
The band sells 19 albums per concert. How many albums will they sell at 19 concerts?,361,Ethan brings 46 soccer balls to practice. The league contributes 25 more soccer balls. How many soccer balls does Ethan have now?,71,1150,19,19,46,25
Each mosaic tile covers 12 square inches. How much area can 4 tiles cover?,48,Emma has 46 t-shirts. Their laundry includes 1 more t-shirts. How many t-shirts does Emma have now?,47,46,12,4,46,1
Each mosaic tile covers 11 square inches. How much area can 11 tiles cover?,121,Emma has 29 t-shirts. Their laundry includes 8 more t-shirts. How many t-shirts does Emma have now?,37,232,11,11,29,8
The film crew shoots 25 scenes daily. How many scenes will they capture in 5 days?,125,Ella has 31 pairs of shoes. Their family buys them 2 more pairs of shoes. How many pairs of shoes does Ella have now?,33,62,25,5,31,2
The film crew shoots 16 scenes daily. How many scenes will they capture in 2 days?,32,Ella has 9 pairs of shoes. Their family buys them 8 more pairs of shoes. How many pairs of shoes does Ella have now?,17,72,16,2,9,8
Each jewelry box holds 26 rings. How many rings can be stored in 13 boxes?,338,The container holds 50 liters. Nathan adds 29 more liters. What is the new volume?,79,1450,26,13,50,29
Each jewelry box holds 50 rings. How many rings can be stored in 2 boxes?,100,The container holds 29 liters. Nathan adds 27 more liters. What is the new volume?,56,783,50,2,29,27
The beehive produces 38 ounces of honey daily. What will be the total production after 38 days?,1444,The schedule allows 30 minutes per speaker. The organizer adds 9 bonus minutes. What is the new limit?,39,270,38,38,30,9
The beehive produces 48 ounces of honey daily. What will be the total production after 6 days?,288,The schedule allows 35 minutes per speaker. The organizer adds 32 bonus minutes. What is the new limit?,67,1120,48,6,35,32
Each rainforest tree hosts 27 epiphyte species. How many species would be found on 9 trees?,243,Michael buys 30 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Michael have now?,33,90,27,9,30,3
Each rainforest tree hosts 36 epiphyte species. How many species would be found on 12 trees?,432,Michael buys 23 juice boxes. The store adds 11 bonus juice boxes. How many juice boxes does Michael have now?,34,253,36,12,23,11
The volcano erupts 40 tons of ash hourly. How much ash will be ejected in 40 hours?,1600,Benjamin has 26 baseballs. Their coach provides 23 more baseballs. How many baseballs does Benjamin have now?,49,598,40,40,26,23
The volcano erupts 12 tons of ash hourly. How much ash will be ejected in 2 hours?,24,Benjamin has 36 baseballs. Their coach provides 30 more baseballs. How many baseballs does Benjamin have now?,66,1080,12,2,36,30
Each tide pool contains 48 hermit crabs. How many crabs would be in 6 pools?,288,James has 28 candies in their bag. Their teacher gives them 13 more candies. How many candies does James have now?,41,364,48,6,28,13
Each tide pool contains 12 hermit crabs. How many crabs would be in 2 pools?,24,James has 50 candies in their bag. Their teacher gives them 37 more candies. How many candies does James have now?,87,1850,12,2,50,37
The glacier recedes 44 inches daily. How much will it shrink after 11 days?,484,The plot fits 28 vegetables. Succession planting adds 18 more vegetables. What is the new capacity?,46,504,44,11,28,18
The glacier recedes 26 inches daily. How much will it shrink after 2 days?,52,The plot fits 36 vegetables. Succession planting adds 15 more vegetables. What is the new capacity?,51,540,26,2,36,15
The meteor shower produces 40 meteors hourly. How many might be seen during 4 hours?,160,Sophia reads 29 chapter books. Their school provides 16 additional chapter books. How many chapter books does Sophia have now?,45,464,40,4,29,16
The meteor shower produces 30 meteors hourly. How many might be seen during 6 hours?,180,Sophia reads 23 chapter books. Their school provides 22 additional chapter books. How many chapter books does Sophia have now?,45,506,30,6,23,22
The sunflower grows 4 inches weekly. How tall will it be after 2 weeks?,8,The phone has 39% battery. Charging adds 37% power. What is the new battery level?,76,1443,4,2,39,37
The sunflower grows 30 inches weekly. How tall will it be after 5 weeks?,150,The phone has 29% battery. Charging adds 5% power. What is the new battery level?,34,145,30,5,29,5
Each coral reef supports 15 fish species. How many species might exist across 3 reefs?,45,The suitcase holds 18 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,31,234,15,3,18,13
Each coral reef supports 18 fish species. How many species might exist across 18 reefs?,324,The suitcase holds 23 kilograms. The airline increases the limit by 13 kilograms. What is the new capacity?,36,299,18,18,23,13
The thunderstorm produces 50 lightning flashes per minute. How many flashes in 10 minutes?,500,Alexander collects 24 bottle caps. Their friend contributes 8 more bottle caps. How many bottle caps does Alexander have now?,32,192,50,10,24,8
The thunderstorm produces 33 lightning flashes per minute. How many flashes in 3 minutes?,99,Alexander collects 43 bottle caps. Their friend contributes 3 more bottle caps. How many bottle caps does Alexander have now?,46,129,33,3,43,3
Each mushroom colony expands 44 square feet daily. How much area would 11 colonies cover?,484,The storage has 14 gigabytes free. Cloud storage adds 1 gigabytes. What is the new capacity?,15,14,44,11,14,1
Each mushroom colony expands 39 square feet daily. How much area would 3 colonies cover?,117,The storage has 32 gigabytes free. Cloud storage adds 22 gigabytes. What is the new capacity?,54,704,39,3,32,22
The server handles 8 requests per second. How many requests in 8 seconds?,64,The budget allows 25 dollars. Additional funding provides 6 dollars. What is the new budget?,31,150,8,8,25,6
The server handles 32 requests per second. How many requests in 16 seconds?,512,The budget allows 49 dollars. Additional funding provides 46 dollars. What is the new budget?,95,2254,32,16,49,46
Each smartphone has 20GB storage. How much total storage for 2 phones?,40,Thomas collects 38 colored pencils. A new set contains 25 more colored pencils. How many colored pencils does Thomas have now?,63,950,20,2,38,25
Each smartphone has 48GB storage. How much total storage for 2 phones?,96,Thomas collects 14 colored pencils. A new set contains 2 more colored pencils. How many colored pencils does Thomas have now?,16,28,48,2,14,2
The download speed is 48 MB per second. How much data will download in 4 seconds?,192,The solar panel produces 46 watts daily. Extra sunlight increases output by 20 watts. What is the adjusted production?,66,920,48,4,46,20
The download speed is 15 MB per second. How much data will download in 5 seconds?,75,The solar panel produces 29 watts daily. Extra sunlight increases output by 22 watts. What is the adjusted production?,51,638,15,5,29,22
Each robot assembles 46 components hourly. How many components can 46 robots assemble?,2116,The scoreboard shows 33 points. The bonus round adds 7 points. What is the new total?,40,231,46,46,33,7
Each robot assembles 35 components hourly. How many components can 7 robots assemble?,245,The scoreboard shows 42 points. The bonus round adds 30 points. What is the new total?,72,1260,35,7,42,30
Each server rack uses 18 kilowatts. What's the total power for 6 racks?,108,The building is 35 feet tall. The antenna adds 18 feet to its height. What is the new elevation?,53,630,18,6,35,18
Each server rack uses 16 kilowatts. What's the total power for 8 racks?,128,The building is 32 feet tall. The antenna adds 15 feet to its height. What is the new elevation?,47,480,16,8,32,15
Each software update takes 35 minutes. How long will 5 updates take?,175,The loyalty card has 22 points. The bonus offer adds 8 points. What is the new point balance?,30,176,35,5,22,8
Each software update takes 24 minutes. How long will 2 updates take?,48,The loyalty card has 30 points. The bonus offer adds 8 points. What is the new point balance?,38,240,24,2,30,8
The fiber cable transmits 14 TB per hour. How much data in 14 hours?,196,The gallery displays 41 paintings. A donation adds 25 paintings. What is the new exhibition?,66,1025,14,14,41,25
The fiber cable transmits 48 TB per hour. How much data in 4 hours?,192,The gallery displays 13 paintings. A donation adds 8 paintings. What is the new exhibition?,21,104,48,4,13,8
Each smartwatch tracks 25 health metrics. How many metrics for 5 watches?,125,The flight duration is 18 hours. The pilot adds 11 hours due to weather. What is the new total flight time?,29,198,25,5,18,11
Each smartwatch tracks 20 health metrics. How many metrics for 20 watches?,400,The flight duration is 35 hours. The pilot adds 13 hours due to weather. What is the new total flight time?,48,455,20,20,35,13
The 3D printer makes 6 layers per minute. How many layers in 3 minutes?,18,Nathan has 28 pencils. The teacher distributes 16 more pencils. How many pencils does Nathan have now?,44,448,6,3,28,16
The 3D printer makes 32 layers per minute. How many layers in 16 minutes?,512,Nathan has 43 pencils. The teacher distributes 32 more pencils. How many pencils does Nathan have now?,75,1376,32,16,43,32
Each VR headset needs 26 sensors. How many sensors for 13 headsets?,338,The tree grows 16 centimeters yearly. Fertilizer adds 7 extra centimeters. What is the total growth?,23,112,26,13,16,7
Each VR headset needs 19 sensors. How many sensors for 19 headsets?,361,The tree grows 21 centimeters yearly. Fertilizer adds 19 extra centimeters. What is the total growth?,40,399,19,19,21,19
The ferry transports 36 vehicles per trip. How many vehicles can it carry in 3 trips?,108,The workday is 35 hours long. Overtime adds 23 hours. What is the new shift length?,58,805,36,3,35,23
The ferry transports 42 vehicles per trip. How many vehicles can it carry in 3 trips?,126,The workday is 37 hours long. Overtime adds 22 hours. What is the new shift length?,59,814,42,3,37,22
Each airplane seat weighs 30 pounds. What is the total weight of 10 seats?,300,Amelia owns 18 video games. The store delivers 8 new video games. How many video games does Amelia have now?,26,144,30,10,18,8
Each airplane seat weighs 24 pounds. What is the total weight of 8 seats?,192,Amelia owns 50 video games. The store delivers 45 new video games. How many video games does Amelia have now?,95,2250,24,8,50,45
A subway train arrives every 36 minutes. How many arrivals will there be in 18 minutes?,648,James has 49 storybooks. The library lends them 31 more storybooks. How many storybooks does James have now?,80,1519,36,18,49,31
A subway train arrives every 28 minutes. How many arrivals will there be in 14 minutes?,392,James has 40 storybooks. The library lends them 19 more storybooks. How many storybooks does James have now?,59,760,28,14,40,19
Each scooter travels 28 miles per charge. How far can 14 scooters travel?,392,The item originally costs 20 dollars. The premium version costs 8 dollars more. What is the upgraded price?,28,160,28,14,20,8
Each scooter travels 44 miles per charge. How far can 22 scooters travel?,968,The item originally costs 47 dollars. The premium version costs 35 dollars more. What is the upgraded price?,82,1645,44,22,47,35
The cargo ship loads 32 containers hourly. How many containers can it load in 8 hours?,256,The plane has 20 empty seats. 5 passengers cancel their tickets. How many seats become available?,25,100,32,8,20,5
The cargo ship loads 27 containers hourly. How many containers can it load in 9 hours?,243,The plane has 30 empty seats. 11 passengers cancel their tickets. How many seats become available?,41,330,27,9,30,11
Each bicycle wheel requires 27 spokes. How many spokes are needed for 27 wheels?,729,Charlotte has 32 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,36,128,27,27,32,4
Each bicycle wheel requires 15 spokes. How many spokes are needed for 3 wheels?,45,Charlotte has 38 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Charlotte have now?,42,152,15,3,38,4
